model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,0.7079992294311523,True
naive_last,0,2,1,0.7079992294311523,True
naive_last,0,3,2,0.7079992294311523,True
naive_last,0,4,3,0.7079992294311523,True
naive_last,0,5,4,0.7079992294311523,True
naive_last,1,1,1,0.807171106338501,True
naive_last,1,2,2,0.807171106338501,True
naive_last,1,3,3,0.807171106338501,True
naive_last,1,4,4,0.807171106338501,True
naive_last,1,5,5,0.807171106338501,True
naive_last,2,1,2,0.7566546201705933,True
naive_last,2,2,3,0.7566546201705933,True
naive_last,2,3,4,0.7566546201705933,True
naive_last,2,4,5,0.7566546201705933,True
naive_last,2,5,6,0.7566546201705933,True
naive_last,3,1,3,0.49672365188598633,True
naive_last,3,2,4,0.49672365188598633,True
naive_last,3,3,5,0.49672365188598633,True
naive_last,3,4,6,0.49672365188598633,True
naive_last,3,5,7,0.49672365188598633,True
naive_last,4,1,4,0.44983136653900146,True
naive_last,4,2,5,0.44983136653900146,True
naive_last,4,3,6,0.44983136653900146,True
naive_last,4,4,7,0.44983136653900146,True
naive_last,4,5,8,0.44983136653900146,True
naive_last,5,1,5,0.37974095344543457,True
naive_last,5,2,6,0.37974095344543457,True
naive_last,5,3,7,0.37974095344543457,True
naive_last,5,4,8,0.37974095344543457,True
naive_last,5,5,9,0.37974095344543457,True
naive_last,6,1,6,0.2538672685623169,True
naive_last,6,2,7,0.2538672685623169,True
naive_last,6,3,8,0.2538672685623169,True
naive_last,6,4,9,0.2538672685623169,True
naive_last,6,5,10,0.2538672685623169,True
naive_last,7,1,7,0.2574549913406372,True
naive_last,7,2,8,0.2574549913406372,True
naive_last,7,3,9,0.2574549913406372,True
naive_last,7,4,10,0.2574549913406372,True
naive_last,7,5,11,0.2574549913406372,True
naive_last,8,1,8,0.4540811777114868,True
naive_last,8,2,9,0.4540811777114868,True
naive_last,8,3,10,0.4540811777114868,True
naive_last,8,4,11,0.4540811777114868,True
naive_last,8,5,12,0.4540811777114868,True
naive_last,9,1,9,0.34540486335754395,True
naive_last,9,2,10,0.34540486335754395,True
naive_last,9,3,11,0.34540486335754395,True
naive_last,9,4,12,0.34540486335754395,True
naive_last,9,5,13,0.34540486335754395,True
naive_last,10,1,10,0.6446797847747803,True
naive_last,10,2,11,0.6446797847747803,True
naive_last,10,3,12,0.6446797847747803,True
naive_last,10,4,13,0.6446797847747803,True
naive_last,10,5,14,0.6446797847747803,True
naive_last,11,1,11,0.5894831418991089,True
naive_last,11,2,12,0.5894831418991089,True
naive_last,11,3,13,0.5894831418991089,True
naive_last,11,4,14,0.5894831418991089,True
naive_last,11,5,15,0.5894831418991089,True
naive_last,12,1,12,0.6114931106567383,True
naive_last,12,2,13,0.6114931106567383,True
naive_last,12,3,14,0.6114931106567383,True
naive_last,12,4,15,0.6114931106567383,True
naive_last,12,5,16,0.6114931106567383,True
naive_last,13,1,13,0.5642232894897461,True
naive_last,13,2,14,0.5642232894897461,True
naive_last,13,3,15,0.5642232894897461,True
naive_last,13,4,16,0.5642232894897461,True
naive_last,13,5,17,0.5642232894897461,True
naive_last,14,1,14,0.5736764669418335,True
naive_last,14,2,15,0.5736764669418335,True
naive_last,14,3,16,0.5736764669418335,True
naive_last,14,4,17,0.5736764669418335,True
naive_last,14,5,18,0.5736764669418335,True
naive_last,15,1,15,0.5939236879348755,True
naive_last,15,2,16,0.5939236879348755,True
naive_last,15,3,17,0.5939236879348755,True
naive_last,15,4,18,0.5939236879348755,True
naive_last,15,5,19,0.5939236879348755,True
naive_last,16,1,16,0.7141749858856201,True
naive_last,16,2,17,0.7141749858856201,True
naive_last,16,3,18,0.7141749858856201,True
naive_last,16,4,19,0.7141749858856201,True
naive_last,16,5,20,0.7141749858856201,True
naive_last,17,1,17,0.6385807991027832,True
naive_last,17,2,18,0.6385807991027832,True
