model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,-0.27825677394866943,True
naive_last,0,2,1,-0.27825677394866943,True
naive_last,0,3,2,-0.27825677394866943,True
naive_last,0,4,3,-0.27825677394866943,True
naive_last,0,5,4,-0.27825677394866943,True
naive_last,1,1,1,-0.3128259778022766,True
naive_last,1,2,2,-0.3128259778022766,True
naive_last,1,3,3,-0.3128259778022766,True
naive_last,1,4,4,-0.3128259778022766,True
naive_last,1,5,5,-0.3128259778022766,True
naive_last,2,1,2,-0.24882078170776367,True
naive_last,2,2,3,-0.24882078170776367,True
naive_last,2,3,4,-0.24882078170776367,True
naive_last,2,4,5,-0.24882078170776367,True
naive_last,2,5,6,-0.24882078170776367,True
naive_last,3,1,3,-0.16103500127792358,True
naive_last,3,2,4,-0.16103500127792358,True
naive_last,3,3,5,-0.16103500127792358,True
naive_last,3,4,6,-0.16103500127792358,True
naive_last,3,5,7,-0.16103500127792358,True
naive_last,4,1,4,-0.12198591232299805,True
naive_last,4,2,5,-0.12198591232299805,True
naive_last,4,3,6,-0.12198591232299805,True
naive_last,4,4,7,-0.12198591232299805,True
naive_last,4,5,8,-0.12198591232299805,True
naive_last,5,1,5,-0.148698091506958,True
naive_last,5,2,6,-0.148698091506958,True
naive_last,5,3,7,-0.148698091506958,True
naive_last,5,4,8,-0.148698091506958,True
naive_last,5,5,9,-0.148698091506958,True
naive_last,6,1,6,0.017021775245666504,True
naive_last,6,2,7,0.017021775245666504,True
naive_last,6,3,8,0.017021775245666504,True
naive_last,6,4,9,0.017021775245666504,True
naive_last,6,5,10,0.017021775245666504,True
naive_last,7,1,7,0.14387285709381104,True
naive_last,7,2,8,0.14387285709381104,True
naive_last,7,3,9,0.14387285709381104,True
naive_last,7,4,10,0.14387285709381104,True
naive_last,7,5,11,0.14387285709381104,True
naive_last,8,1,8,0.2770962715148926,True
naive_last,8,2,9,0.2770962715148926,True
naive_last,8,3,10,0.2770962715148926,True
naive_last,8,4,11,0.2770962715148926,True
naive_last,8,5,12,0.2770962715148926,True
naive_last,9,1,9,0.3734546899795532,True
naive_last,9,2,10,0.3734546899795532,True
naive_last,9,3,11,0.3734546899795532,True
naive_last,9,4,12,0.3734546899795532,True
naive_last,9,5,13,0.3734546899795532,True
naive_last,10,1,10,0.3404886722564697,True
naive_last,10,2,11,0.3404886722564697,True
naive_last,10,3,12,0.3404886722564697,True
naive_last,10,4,13,0.3404886722564697,True
naive_last,10,5,14,0.3404886722564697,True
naive_last,11,1,11,0.3346436023712158,True
naive_last,11,2,12,0.3346436023712158,True
naive_last,11,3,13,0.3346436023712158,True
naive_last,11,4,14,0.3346436023712158,True
naive_last,11,5,15,0.3346436023712158,True
naive_last,12,1,12,0.6031925678253174,True
naive_last,12,2,13,0.6031925678253174,True
naive_last,12,3,14,0.6031925678253174,True
naive_last,12,4,15,0.6031925678253174,True
naive_last,12,5,16,0.6031925678253174,True
naive_last,13,1,13,0.7636351585388184,True
naive_last,13,2,14,0.7636351585388184,True
naive_last,13,3,15,0.7636351585388184,True
naive_last,13,4,16,0.7636351585388184,True
naive_last,13,5,17,0.7636351585388184,True
naive_last,14,1,14,0.5332775115966797,True
naive_last,14,2,15,0.5332775115966797,True
naive_last,14,3,16,0.5332775115966797,True
naive_last,14,4,17,0.5332775115966797,True
naive_last,14,5,18,0.5332775115966797,True
naive_last,15,1,15,0.6016052961349487,True
naive_last,15,2,16,0.6016052961349487,True
naive_last,15,3,17,0.6016052961349487,True
naive_last,15,4,18,0.6016052961349487,True
naive_last,15,5,19,0.6016052961349487,True
naive_last,16,1,16,0.5076634883880615,True
naive_last,16,2,17,0.5076634883880615,True
naive_last,16,3,18,0.5076634883880615,True
naive_last,16,4,19,0.5076634883880615,True
naive_last,16,5,20,0.5076634883880615,True
naive_last,17,1,17,0.40930628776550293,True
naive_last,17,2,18,0.40930628776550293,True
naive_last,17,3,19,0.40930628776550293,True
naive_last,17,4,20,0.40930628776550293,True
naive_last,17,5,21,0.40930628776550293,True
naive_last,18,1,18,0.3138463497161865,True
naive_last,18,2,19,0.3138463497161865,True
naive_last,18,3,20,0.3138463497161865,True
naive_last,18,4,21,0.3138463497161865,True
naive_last,18,5,22,0.3138463497161865,True
naive_last,19,1,19,0.3334784507751465,True
naive_last,19,2,20,0.3334784507751465,True
naive_last,19,3,21,0.3334784507751465,True
naive_last,19,4,22,0.3334784507751465,True
naive_last,19,5,23,0.3334784507751465,True
naive_last,20,1,20,0.2150266170501709,True
naive_last,20,2,21,0.2150266170501709,True
naive_last,20,3,22,0.2150266170501709,True
naive_last,20,4,23,0.2150266170501709,True
naive_last,20,5,24,0.2150266170501709,True
naive_last,21,1,21,0.14411580562591553,True
naive_last,21,2,22,0.14411580562591553,True
naive_last,21,3,23,0.14411580562591553,True
naive_last,21,4,24,0.14411580562591553,True
naive_last,21,5,25,0.14411580562591553,True
naive_last,22,1,22,0.3498260974884033,True
naive_last,22,2,23,0.3498260974884033,True
naive_last,22,3,24,0.3498260974884033,True
naive_last,22,4,25,0.3498260974884033,True
naive_last,22,5,26,0.3498260974884033,True
naive_last,23,1,23,0.45641815662384033,True
naive_last,23,2,24,0.45641815662384033,True
naive_last,23,3,25,0.45641815662384033,True
naive_last,23,4,26,0.45641815662384033,True
naive_last,23,5,27,0.45641815662384033,True
naive_last,24,1,24,0.25780582427978516,True
naive_last,24,2,25,0.25780582427978516,True
naive_last,24,3,26,0.25780582427978516,True
naive_last,24,4,27,0.25780582427978516,True
naive_last,24,5,28,0.25780582427978516,True
naive_last,25,1,25,0.1959296464920044,True
naive_last,25,2,26,0.1959296464920044,True
naive_last,25,3,27,0.1959296464920044,True
naive_last,25,4,28,0.1959296464920044,True
naive_last,25,5,29,0.1959296464920044,True
naive_last,26,1,26,0.2173076868057251,True
naive_last,26,2,27,0.2173076868057251,True
naive_last,26,3,28,0.2173076868057251,True
naive_last,26,4,29,0.2173076868057251,True
naive_last,26,5,30,0.2173076868057251,True
naive_last,27,1,27,0.23763930797576904,True
naive_last,27,2,28,0.23763930797576904,True
naive_last,27,3,29,0.23763930797576904,True
naive_last,27,4,30,0.23763930797576904,True
naive_last,27,5,31,0.23763930797576904,True
naive_last,28,1,28,0.18668031692504883,True
naive_last,28,2,29,0.18668031692504883,True
naive_last,28,3,30,0.18668031692504883,True
naive_last,28,4,31,0.18668031692504883,True
naive_last,28,5,32,0.18668031692504883,True
naive_last,29,1,29,0.21607542037963867,True
naive_last,29,2,30,0.21607542037963867,True
naive_last,29,3,31,0.21607542037963867,True
naive_last,29,4,32,0.21607542037963867,True
naive_last,29,5,33,0.21607542037963867,True
naive_last,30,1,30,0.19299113750457764,True
naive_last,30,2,31,0.19299113750457764,True
naive_last,30,3,32,0.19299113750457764,True
naive_last,30,4,33,0.19299113750457764,True
naive_last,30,5,34,0.19299113750457764,True
naive_last,31,1,31,0.17212843894958496,True
naive_last,31,2,32,0.17212843894958496,True
naive_last,31,3,33,0.17212843894958496,True
naive_last,31,4,34,0.17212843894958496,True
naive_last,31,5,35,0.17212843894958496,True
