rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.12557433545589447,-0.1273726224899292,0.001798287034034729,0.001798287034034729,3.2338362567774226e-06
0,2,1,-0.1094832643866539,-0.10993552207946777,0.0004522576928138733,0.0004522576928138733,2.0453702070932778e-07
0,3,2,-0.11207842826843262,-0.18985557556152344,0.07777714729309082,0.07777714729309082,0.006049284641051145
0,4,3,-0.11586008220911026,-0.22350376844406128,0.10764368623495102,0.10764368623495102,0.011587163186248584
0,5,4,-0.09510167688131332,-0.20415949821472168,0.10905782133340836,0.10905782133340836,0.011893608393989619
1,1,1,-0.20725642144680023,-0.22051703929901123,0.013260617852210999,0.013260617852210999,0.00017584398582237704
1,2,2,-0.17771495878696442,-0.12715810537338257,-0.05055685341358185,0.05055685341358185,0.0025559954270824026
1,3,3,-0.19557791948318481,-0.17228466272354126,-0.023293256759643555,0.023293256759643555,0.0005425758104706802
1,4,4,-0.18674595654010773,-0.15561342239379883,-0.0311325341463089,0.0311325341463089,0.0009692346823710896
1,5,5,-0.17932017147541046,-0.16817396879196167,-0.011146202683448792,0.011146202683448792,0.00012423783426052104
2,1,2,-0.189130961894989,-0.20514297485351562,0.01601201295852661,0.01601201295852661,0.0002563845589840241
2,2,3,-0.18638139963150024,-0.22842347621917725,0.042042076587677,0.042042076587677,0.0017675362038040987
2,3,4,-0.17937183380126953,-0.23603612184524536,0.05666428804397583,0.05666428804397583,0.003210841539530662
2,4,5,-0.18979457020759583,-0.2594493627548218,0.06965479254722595,0.06965479254722595,0.004851790124797084
2,5,6,-0.18292953073978424,-0.23351335525512695,0.05058382451534271,0.05058382451534271,0.0025587233025989864
3,1,3,-0.2711123526096344,-0.23286038637161255,-0.03825196623802185,0.03825196623802185,0.0014632129210747635
3,2,4,-0.2536861002445221,-0.20762896537780762,-0.04605713486671448,0.04605713486671448,0.0021212596721307264
3,3,5,-0.2569558620452881,-0.19722193479537964,-0.05973392724990845,0.05973392724990845,0.003568142064697355
3,4,6,-0.2503746747970581,-0.20270156860351562,-0.04767310619354248,0.04767310619354248,0.0022727250541407784
3,5,7,-0.24166490137577057,-0.20401835441589355,-0.037646546959877014,0.037646546959877014,0.0014172624980022253
4,1,4,-0.20219916105270386,-0.22323310375213623,0.021033942699432373,0.021033942699432373,0.0004424267454830044
4,2,5,-0.20681577920913696,-0.19888806343078613,-0.00792771577835083,0.00792771577835083,6.284867746231271e-05
4,3,6,-0.20275305211544037,-0.19981467723846436,-0.002938374876976013,0.002938374876976013,8.6340469176438e-06
4,4,7,-0.20605960488319397,-0.21510398387908936,0.009044378995895386,0.009044378995895386,8.180079142139363e-05
4,5,8,-0.1952313631772995,-0.22074806690216064,0.025516703724861145,0.025516703724861145,0.0006511021689823426
5,1,5,-0.19977228343486786,-0.19057214260101318,-0.009200140833854675,0.009200140833854675,8.46425913627602e-05
5,2,6,-0.20585192739963531,-0.17611736059188843,-0.029734566807746887,0.029734566807746887,0.0008841444632443629
5,3,7,-0.20340034365653992,-0.17191386222839355,-0.03148648142814636,0.03148648142814636,0.0009913985127250058
5,4,8,-0.20389679074287415,-0.10508710145950317,-0.09880968928337097,0.09880968928337097,0.009763354696276316
5,5,9,-0.192412331700325,-0.09337741136550903,-0.09903492033481598,0.09903492033481598,0.009807915445723348
6,1,6,-0.07357381284236908,-0.07235825061798096,-0.0012155622243881226,0.0012155622243881226,1.4775915213594004e-06
6,2,7,-0.06587672233581543,-0.09477168321609497,0.02889496088027954,0.02889496088027954,0.000834918764272885
6,3,8,-0.07316050678491592,-0.09291857481002808,0.019758068025112152,0.019758068025112152,0.0003903812520849592
6,4,9,-0.08573103696107864,-0.09040367603302002,0.004672639071941376,0.004672639071941376,2.183355589663316e-05
6,5,10,-0.060656242072582245,-0.09962493181228638,0.03896868973970413,0.03896868973970413,0.001518558780029322
7,1,7,-0.029988747090101242,-0.054887235164642334,0.024898488074541092,0.024898488074541092,0.000619934708398065
7,2,8,-0.018656279891729355,-0.045582711696624756,0.0269264318048954,0.0269264318048954,0.0007250327297436826
7,3,9,-0.023393234238028526,-0.05549812316894531,0.03210488706827164,0.03210488706827164,0.0010307237736664754
7,4,10,-0.03467997536063194,-0.03186088800430298,-0.0028190873563289642,0.0028190873563289642,7.947253522613829e-06
7,5,11,-0.007401925511658192,-0.03796994686126709,0.030568022280931473,0.030568022280931473,0.000934403986167523
