rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,0.04178903251886368,True
0,2,1,0.04014972597360611,True
0,3,2,0.028169794008135796,True
0,4,3,0.04223380982875824,True
0,5,4,0.03634762763977051,True
1,1,1,0.1429552137851715,True
1,2,2,0.13370689749717712,True
1,3,3,0.1356988549232483,True
1,4,4,0.14682911336421967,True
1,5,5,0.14293405413627625,True
2,1,2,0.18624518811702728,True
2,2,3,0.17063242197036743,True
2,3,4,0.17565152049064636,True
2,4,5,0.18982501327991486,True
2,5,6,0.18303585052490234,True
3,1,3,0.1359972208738327,True
3,2,4,0.12909165024757385,True
3,3,5,0.12873317301273346,True
3,4,6,0.14321018755435944,True
3,5,7,0.13543443381786346,True
4,1,4,0.15727277100086212,True
4,2,5,0.1471560150384903,True
4,3,6,0.14826758205890656,True
4,4,7,0.15952558815479279,True
4,5,8,0.15200182795524597,True
5,1,5,0.16340631246566772,True
5,2,6,0.14992715418338776,True
5,3,7,0.15158061683177948,True
5,4,8,0.1616986095905304,True
5,5,9,0.15950347483158112,True
6,1,6,0.14565154910087585,True
6,2,7,0.13173818588256836,True
6,3,8,0.13376615941524506,True
6,4,9,0.14619630575180054,True
6,5,10,0.14274510741233826,True
7,1,7,0.11209843307733536,True
7,2,8,0.10190573334693909,True
7,3,9,0.10030975937843323,True
7,4,10,0.11377565562725067,True
7,5,11,0.11000595986843109,True
8,1,8,0.1373426914215088,True
8,2,9,0.12755019962787628,True
8,3,10,0.1269872486591339,True
8,4,11,0.14255188405513763,True
8,5,12,0.13597936928272247,True
9,1,9,0.09991323202848434,True
9,2,10,0.09883224964141846,True
9,3,11,0.08836755156517029,True
9,4,12,0.10654933750629425,True
9,5,13,0.09676992893218994,True
10,1,10,0.08661142736673355,True
10,2,11,0.08214457333087921,True
10,3,12,0.06920740008354187,True
10,4,13,0.0844777524471283,True
10,5,14,0.08195020258426666,True
11,1,11,0.14101454615592957,True
11,2,12,0.13096922636032104,True
11,3,13,0.13034026324748993,True
11,4,14,0.14552894234657288,True
11,5,15,0.14016863703727722,True
12,1,12,0.07183317095041275,True
12,2,13,0.06602631509304047,True
12,3,14,0.058838650584220886,True
12,4,15,0.07230682671070099,True
12,5,16,0.06289581954479218,True
13,1,13,0.1029563620686531,True
13,2,14,0.09190654009580612,True
13,3,15,0.088778555393219,True
13,4,16,0.09984105825424194,True
13,5,17,0.09580229222774506,True
14,1,14,0.03837648779153824,True
14,2,15,0.03406405448913574,True
14,3,16,0.02987550012767315,True
14,4,17,0.0411236435174942,True
14,5,18,0.036761268973350525,True
15,1,15,-0.01102360524237156,True
15,2,16,-0.009974433109164238,True
15,3,17,-0.01563476212322712,True
15,4,18,-0.012762673199176788,True
15,5,19,-0.010878771543502808,True
16,1,16,-0.008150869980454445,True
16,2,17,-0.007049595937132835,True
16,3,18,-0.015029193833470345,True
16,4,19,-0.004173576831817627,True
16,5,20,-0.006810590624809265,True
17,1,17,-0.07883238047361374,True
17,2,18,-0.07932441681623459,True
17,3,19,-0.09163419902324677,True
17,4,20,-0.08086726814508438,True
17,5,21,-0.08021968603134155,True
18,1,18,-0.02348240651190281,True
18,2,19,-0.0297816451638937,True
18,3,20,-0.03922358155250549,True
18,4,21,-0.025384195148944855,True
18,5,22,-0.028437718749046326,True
19,1,19,-0.07323049753904343,True
19,2,20,-0.06998864561319351,True
19,3,21,-0.07877939939498901,True
19,4,22,-0.06532470881938934,True
19,5,23,-0.0753205269575119,True
20,1,20,-0.10694047063589096,True
20,2,21,-0.10825725644826889,True
20,3,22,-0.11234471201896667,True
20,4,23,-0.10508830845355988,True
20,5,24,-0.10807318985462189,True
21,1,21,-0.07956760376691818,True
21,2,22,-0.08272840827703476,True
21,3,23,-0.08533257246017456,True
21,4,24,-0.07859756052494049,True
21,5,25,-0.0807349681854248,True
22,1,22,-0.06646456569433212,True
22,2,23,-0.06698551028966904,True
22,3,24,-0.066009521484375,True
22,4,25,-0.06492963433265686,True
22,5,26,-0.06423234939575195,True
23,1,23,-0.11556049436330795,True
23,2,24,-0.11299220472574234,True
23,3,25,-0.11696615815162659,True
23,4,26,-0.1152934581041336,True
23,5,27,-0.10930663347244263,True
24,1,24,-0.16916748881340027,True
24,2,25,-0.16403427720069885,True
24,3,26,-0.16861936450004578,True
24,4,27,-0.16787487268447876,True
24,5,28,-0.1651216745376587,True
25,1,25,-0.1001267060637474,True
25,2,26,-0.11546782404184341,True
25,3,27,-0.11208321154117584,True
25,4,28,-0.11431258171796799,True
25,5,29,-0.10702759772539139,True
26,1,26,-0.05985664576292038,True
26,2,27,-0.06287115067243576,True
26,3,28,-0.07690225541591644,True
26,4,29,-0.06501103937625885,True
26,5,30,-0.0666365772485733,True
27,1,27,-0.003539467230439186,True
27,2,28,-0.0105059202760458,True
27,3,29,-0.01849113591015339,True
27,4,30,-0.007209651172161102,True
27,5,31,-0.011064335703849792,True
28,1,28,0.10299739986658096,True
28,2,29,0.08771160244941711,True
28,3,30,0.08674867451190948,True
28,4,31,0.10099628567695618,True
28,5,32,0.09705695509910583,True
29,1,29,0.08692873269319534,True
29,2,30,0.08040065318346024,True
