model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,0.09267866611480713,True
naive_last,0,2,1,0.09267866611480713,True
naive_last,0,3,2,0.09267866611480713,True
naive_last,0,4,3,0.09267866611480713,True
naive_last,0,5,4,0.09267866611480713,True
naive_last,1,1,1,0.035552382469177246,True
naive_last,1,2,2,0.035552382469177246,True
naive_last,1,3,3,0.035552382469177246,True
naive_last,1,4,4,0.035552382469177246,True
naive_last,1,5,5,0.035552382469177246,True
naive_last,2,1,2,-0.01057446002960205,True
naive_last,2,2,3,-0.01057446002960205,True
naive_last,2,3,4,-0.01057446002960205,True
naive_last,2,4,5,-0.01057446002960205,True
naive_last,2,5,6,-0.01057446002960205,True
naive_last,3,1,3,-0.08037585020065308,True
naive_last,3,2,4,-0.08037585020065308,True
naive_last,3,3,5,-0.08037585020065308,True
naive_last,3,4,6,-0.08037585020065308,True
naive_last,3,5,7,-0.08037585020065308,True
naive_last,4,1,4,-0.13063502311706543,True
naive_last,4,2,5,-0.13063502311706543,True
naive_last,4,3,6,-0.13063502311706543,True
naive_last,4,4,7,-0.13063502311706543,True
naive_last,4,5,8,-0.13063502311706543,True
naive_last,5,1,5,-0.1307939887046814,True
naive_last,5,2,6,-0.1307939887046814,True
naive_last,5,3,7,-0.1307939887046814,True
naive_last,5,4,8,-0.1307939887046814,True
naive_last,5,5,9,-0.1307939887046814,True
naive_last,6,1,6,-0.03924781084060669,True
naive_last,6,2,7,-0.03924781084060669,True
naive_last,6,3,8,-0.03924781084060669,True
naive_last,6,4,9,-0.03924781084060669,True
naive_last,6,5,10,-0.03924781084060669,True
naive_last,7,1,7,0.04250919818878174,True
naive_last,7,2,8,0.04250919818878174,True
naive_last,7,3,9,0.04250919818878174,True
naive_last,7,4,10,0.04250919818878174,True
naive_last,7,5,11,0.04250919818878174,True
naive_last,8,1,8,0.09634363651275635,True
naive_last,8,2,9,0.09634363651275635,True
naive_last,8,3,10,0.09634363651275635,True
naive_last,8,4,11,0.09634363651275635,True
naive_last,8,5,12,0.09634363651275635,True
naive_last,9,1,9,0.07291579246520996,True
naive_last,9,2,10,0.07291579246520996,True
naive_last,9,3,11,0.07291579246520996,True
naive_last,9,4,12,0.07291579246520996,True
naive_last,9,5,13,0.07291579246520996,True
naive_last,10,1,10,0.09335613250732422,True
naive_last,10,2,11,0.09335613250732422,True
naive_last,10,3,12,0.09335613250732422,True
naive_last,10,4,13,0.09335613250732422,True
naive_last,10,5,14,0.09335613250732422,True
naive_last,11,1,11,0.039679646492004395,True
naive_last,11,2,12,0.039679646492004395,True
naive_last,11,3,13,0.039679646492004395,True
naive_last,11,4,14,0.039679646492004395,True
naive_last,11,5,15,0.039679646492004395,True
naive_last,12,1,12,-0.012689173221588135,True
naive_last,12,2,13,-0.012689173221588135,True
naive_last,12,3,14,-0.012689173221588135,True
naive_last,12,4,15,-0.012689173221588135,True
naive_last,12,5,16,-0.012689173221588135,True
naive_last,13,1,13,-0.07138442993164062,True
naive_last,13,2,14,-0.07138442993164062,True
naive_last,13,3,15,-0.07138442993164062,True
naive_last,13,4,16,-0.07138442993164062,True
naive_last,13,5,17,-0.07138442993164062,True
naive_last,14,1,14,-0.09934085607528687,True
naive_last,14,2,15,-0.09934085607528687,True
naive_last,14,3,16,-0.09934085607528687,True
naive_last,14,4,17,-0.09934085607528687,True
naive_last,14,5,18,-0.09934085607528687,True
naive_last,15,1,15,-0.13573890924453735,True
naive_last,15,2,16,-0.13573890924453735,True
naive_last,15,3,17,-0.13573890924453735,True
naive_last,15,4,18,-0.13573890924453735,True
naive_last,15,5,19,-0.13573890924453735,True
naive_last,16,1,16,-0.028032422065734863,True
naive_last,16,2,17,-0.028032422065734863,True
naive_last,16,3,18,-0.028032422065734863,True
naive_last,16,4,19,-0.028032422065734863,True
naive_last,16,5,20,-0.028032422065734863,True
naive_last,17,1,17,0.030076265335083008,True
naive_last,17,2,18,0.030076265335083008,True
naive_last,17,3,19,0.030076265335083008,True
