model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,-0.1836562156677246,True
naive_last,0,2,1,-0.1836562156677246,True
naive_last,0,3,2,-0.1836562156677246,True
naive_last,0,4,3,-0.1836562156677246,True
naive_last,0,5,4,-0.1836562156677246,True
naive_last,1,1,1,-0.23583626747131348,True
naive_last,1,2,2,-0.23583626747131348,True
naive_last,1,3,3,-0.23583626747131348,True
naive_last,1,4,4,-0.23583626747131348,True
naive_last,1,5,5,-0.23583626747131348,True
naive_last,2,1,2,-0.18841832876205444,True
naive_last,2,2,3,-0.18841832876205444,True
naive_last,2,3,4,-0.18841832876205444,True
naive_last,2,4,5,-0.18841832876205444,True
naive_last,2,5,6,-0.18841832876205444,True
naive_last,3,1,3,-0.21031224727630615,True
naive_last,3,2,4,-0.21031224727630615,True
naive_last,3,3,5,-0.21031224727630615,True
naive_last,3,4,6,-0.21031224727630615,True
naive_last,3,5,7,-0.21031224727630615,True
naive_last,4,1,4,-0.2040947675704956,True
naive_last,4,2,5,-0.2040947675704956,True
naive_last,4,3,6,-0.2040947675704956,True
naive_last,4,4,7,-0.2040947675704956,True
naive_last,4,5,8,-0.2040947675704956,True
naive_last,5,1,5,-0.12463134527206421,True
naive_last,5,2,6,-0.12463134527206421,True
naive_last,5,3,7,-0.12463134527206421,True
naive_last,5,4,8,-0.12463134527206421,True
naive_last,5,5,9,-0.12463134527206421,True
naive_last,6,1,6,-0.13190406560897827,True
naive_last,6,2,7,-0.13190406560897827,True
naive_last,6,3,8,-0.13190406560897827,True
naive_last,6,4,9,-0.13190406560897827,True
naive_last,6,5,10,-0.13190406560897827,True
naive_last,7,1,7,-0.06521493196487427,True
naive_last,7,2,8,-0.06521493196487427,True
naive_last,7,3,9,-0.06521493196487427,True
naive_last,7,4,10,-0.06521493196487427,True
naive_last,7,5,11,-0.06521493196487427,True
naive_last,8,1,8,0.008424997329711914,True
naive_last,8,2,9,0.008424997329711914,True
naive_last,8,3,10,0.008424997329711914,True
naive_last,8,4,11,0.008424997329711914,True
naive_last,8,5,12,0.008424997329711914,True
naive_last,9,1,9,0.024445295333862305,True
naive_last,9,2,10,0.024445295333862305,True
naive_last,9,3,11,0.024445295333862305,True
naive_last,9,4,12,0.024445295333862305,True
naive_last,9,5,13,0.024445295333862305,True
naive_last,10,1,10,0.10381531715393066,True
naive_last,10,2,11,0.10381531715393066,True
naive_last,10,3,12,0.10381531715393066,True
naive_last,10,4,13,0.10381531715393066,True
naive_last,10,5,14,0.10381531715393066,True
naive_last,11,1,11,0.0161820650100708,True
naive_last,11,2,12,0.0161820650100708,True
naive_last,11,3,13,0.0161820650100708,True
naive_last,11,4,14,0.0161820650100708,True
naive_last,11,5,15,0.0161820650100708,True
naive_last,12,1,12,0.10485756397247314,True
naive_last,12,2,13,0.10485756397247314,True
naive_last,12,3,14,0.10485756397247314,True
naive_last,12,4,15,0.10485756397247314,True
naive_last,12,5,16,0.10485756397247314,True
naive_last,13,1,13,0.24070489406585693,True
naive_last,13,2,14,0.24070489406585693,True
naive_last,13,3,15,0.24070489406585693,True
naive_last,13,4,16,0.24070489406585693,True
naive_last,13,5,17,0.24070489406585693,True
naive_last,14,1,14,0.15277338027954102,True
naive_last,14,2,15,0.15277338027954102,True
naive_last,14,3,16,0.15277338027954102,True
naive_last,14,4,17,0.15277338027954102,True
naive_last,14,5,18,0.15277338027954102,True
naive_last,15,1,15,0.19124555587768555,True
naive_last,15,2,16,0.19124555587768555,True
naive_last,15,3,17,0.19124555587768555,True
naive_last,15,4,18,0.19124555587768555,True
naive_last,15,5,19,0.19124555587768555,True
naive_last,16,1,16,0.21649861335754395,True
naive_last,16,2,17,0.21649861335754395,True
naive_last,16,3,18,0.21649861335754395,True
naive_last,16,4,19,0.21649861335754395,True
naive_last,16,5,20,0.21649861335754395,True
naive_last,17,1,17,0.2493724822998047,True
naive_last,17,2,18,0.2493724822998047,True
naive_last,17,3,19,0.2493724822998047,True
naive_last,17,4,20,0.2493724822998047,True
naive_last,17,5,21,0.2493724822998047,True
naive_last,18,1,18,0.2179960012435913,True
naive_last,18,2,19,0.2179960012435913,True
naive_last,18,3,20,0.2179960012435913,True
naive_last,18,4,21,0.2179960012435913,True
naive_last,18,5,22,0.2179960012435913,True
naive_last,19,1,19,0.20965826511383057,True
naive_last,19,2,20,0.20965826511383057,True
naive_last,19,3,21,0.20965826511383057,True
naive_last,19,4,22,0.20965826511383057,True
naive_last,19,5,23,0.20965826511383057,True
naive_last,20,1,20,0.1991736888885498,True
naive_last,20,2,21,0.1991736888885498,True
naive_last,20,3,22,0.1991736888885498,True
naive_last,20,4,23,0.1991736888885498,True
naive_last,20,5,24,0.1991736888885498,True
naive_last,21,1,21,0.26573920249938965,True
naive_last,21,2,22,0.26573920249938965,True
naive_last,21,3,23,0.26573920249938965,True
naive_last,21,4,24,0.26573920249938965,True
naive_last,21,5,25,0.26573920249938965,True
naive_last,22,1,22,0.33204329013824463,True
naive_last,22,2,23,0.33204329013824463,True
naive_last,22,3,24,0.33204329013824463,True
naive_last,22,4,25,0.33204329013824463,True
naive_last,22,5,26,0.33204329013824463,True
naive_last,23,1,23,0.5099016427993774,True
naive_last,23,2,24,0.5099016427993774,True
naive_last,23,3,25,0.5099016427993774,True
naive_last,23,4,26,0.5099016427993774,True
