model,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,0,1,0,-0.08091157674789429,-0.07338041067123413,-0.007531166076660156,0.007531166076660156,5.671846247423673e-05
naive_last,0,2,1,-0.08091157674789429,-0.06645047664642334,-0.014461100101470947,0.014461100101470947,0.00020912341614476304
naive_last,0,3,2,-0.08091157674789429,-0.1170000433921814,0.03608846664428711,0.03608846664428711,0.0013023774247358233
naive_last,0,4,3,-0.08091157674789429,-0.17057520151138306,0.08966362476348877,0.08966362476348877,0.008039565605727717
naive_last,0,5,4,-0.08091157674789429,-0.16900283098220825,0.08809125423431396,0.08809125423431396,0.007760069072574538
naive_last,1,1,1,-0.16389912366867065,-0.18022137880325317,0.01632225513458252,0.01632225513458252,0.0002664160126784054
naive_last,1,2,2,-0.16389912366867065,-0.08166509866714478,-0.08223402500152588,0.08223402500152588,0.006762434867951583
naive_last,1,3,3,-0.16389912366867065,-0.12011033296585083,-0.043788790702819824,0.043788790702819824,0.0019174581912153599
naive_last,1,4,4,-0.16389912366867065,-0.10349065065383911,-0.06040847301483154,0.06040847301483154,0.0036491836119836307
naive_last,1,5,5,-0.16389912366867065,-0.09840762615203857,-0.06549149751663208,0.06549149751663208,0.004289136246971026
naive_last,2,1,2,-0.12336742877960205,-0.12177187204360962,-0.0015955567359924316,0.0015955567359924316,2.545801297770822e-06
naive_last,2,2,3,-0.12336742877960205,-0.14847701787948608,0.025109589099884033,0.025109589099884033,0.000630491464765015
naive_last,2,3,4,-0.12336742877960205,-0.14845609664916992,0.02508866786956787,0.02508866786956787,0.0006294412554694873
naive_last,2,4,5,-0.12336742877960205,-0.16943389177322388,0.046066462993621826,0.046066462993621826,0.002122119012742729
naive_last,2,5,6,-0.12336742877960205,-0.14760160446166992,0.02423417568206787,0.02423417568206787,0.0005872952709893298
naive_last,3,1,3,-0.1349378228187561,-0.11520743370056152,-0.01973038911819458,0.01973038911819458,0.0003892882547553711
naive_last,3,2,4,-0.1349378228187561,-0.09054070711135864,-0.04439711570739746,0.04439711570739746,0.0019711038831360383
naive_last,3,3,5,-0.1349378228187561,-0.0802147388458252,-0.05472308397293091,0.05472308397293091,0.0029946159195084476
naive_last,3,4,6,-0.1349378228187561,-0.08046424388885498,-0.05447357892990112,0.05447357892990112,0.0029673708014321676
naive_last,3,5,7,-0.1349378228187561,-0.07489514350891113,-0.06004267930984497,0.06004267930984497,0.0036051233387048853
naive_last,4,1,4,-0.08229249715805054,-0.08106839656829834,-0.0012241005897521973,0.0012241005897521973,1.4984222538316772e-06
naive_last,4,2,5,-0.08229249715805054,-0.07094091176986694,-0.011351585388183594,0.011351585388183594,0.00012885849082522327
naive_last,4,3,6,-0.08229249715805054,-0.056108295917510986,-0.02618420124053955,0.02618420124053955,0.000685612394605073
naive_last,4,4,7,-0.08229249715805054,-0.062431514263153076,-0.01986098289489746,0.01986098289489746,0.00039445864155140953
naive_last,4,5,8,-0.08229249715805054,-0.07072305679321289,-0.011569440364837646,0.011569440364837646,0.00013385195035553465
naive_last,5,1,5,-0.09033435583114624,-0.08681267499923706,-0.0035216808319091797,0.0035216808319091797,1.2402235881836532e-05
naive_last,5,2,6,-0.09033435583114624,-0.07782280445098877,-0.01251155138015747,0.01251155138015747,0.0001565389179383203
naive_last,5,3,7,-0.09033435583114624,-0.0779198408126831,-0.012414515018463135,0.012414515018463135,0.00015412018314364673
naive_last,5,4,8,-0.09033435583114624,-0.040841639041900635,-0.049492716789245605,0.049492716789245605,0.002449529015180474
naive_last,5,5,9,-0.09033435583114624,-0.025694608688354492,-0.06463974714279175,0.06463974714279175,0.004178296910684054
naive_last,6,1,6,-0.043624043464660645,-0.03814178705215454,-0.0054822564125061035,0.0054822564125061035,3.0055135372464292e-05
naive_last,6,2,7,-0.043624043464660645,-0.03739243745803833,-0.0062316060066223145,0.0062316060066223145,3.883291342177131e-05
naive_last,6,3,8,-0.043624043464660645,-0.03323632478713989,-0.010387718677520752,0.010387718677520752,0.00010790469932331348
naive_last,6,4,9,-0.043624043464660645,-0.03237408399581909,-0.011249959468841553,0.011249959468841553,0.0001265615880505777
naive_last,6,5,10,-0.043624043464660645,-0.035969078540802,-0.007654964923858643,0.007654964923858643,5.8598487985506154e-05
naive_last,7,1,7,0.013283848762512207,-0.0003267526626586914,0.013610601425170898,0.013610601425170898,0.0001852484711548641
naive_last,7,2,8,0.013283848762512207,0.0011960268020629883,0.012087821960449219,0.012087821960449219,0.0001461154397475184
naive_last,7,3,9,0.013283848762512207,-0.008137166500091553,0.02142101526260376,0.02142101526260376,0.0004588598948807032
naive_last,7,4,10,0.013283848762512207,0.015542149543762207,-0.00225830078125,0.00225830078125,5.09992241859436e-06
naive_last,7,5,11,0.013283848762512207,0.010950684547424316,0.0023331642150878906,0.0023331642150878906,5.443655254566693e-06
naive_last,8,1,8,0.04744577407836914,0.04969501495361328,-0.0022492408752441406,0.0022492408752441406,5.059084514869028e-06
naive_last,8,2,9,0.04744577407836914,0.04856693744659424,-0.0011211633682250977,0.0011211633682250977,1.257007298249846e-06
naive_last,8,3,10,0.04744577407836914,0.055974364280700684,-0.008528590202331543,0.008528590202331543,7.273685083930559e-05
naive_last,8,4,11,0.04744577407836914,0.06436800956726074,-0.0169222354888916,0.0169222354888916,0.0002863620539415024
naive_last,8,5,12,0.04744577407836914,0.0672835111618042,-0.01983773708343506,0.01983773708343506,0.0003935358125914945
naive_last,9,1,9,0.1210179328918457,0.11201286315917969,0.009005069732666016,0.009005069732666016,8.109128089017759e-05
naive_last,9,2,10,0.1210179328918457,0.12307548522949219,-0.0020575523376464844,0.0020575523376464844,4.2335216221545124e-06
naive_last,9,3,11,0.1210179328918457,0.12493741512298584,-0.003919482231140137,0.003919482231140137,1.5362340960223264e-05
naive_last,9,4,12,0.1210179328918457,0.13237154483795166,-0.011353611946105957,0.011353611946105957,0.0001289045042227599
naive_last,9,5,13,0.1210179328918457,0.12818515300750732,-0.007167220115661621,0.007167220115661621,5.136904418634458e-05
naive_last,10,1,10,0.12202417850494385,0.12471985816955566,-0.0026956796646118164,0.0026956796646118164,7.266688854201675e-06
naive_last,10,2,11,0.12202417850494385,0.11023151874542236,0.011792659759521484,0.011792659759521484,0.00013906682420383731
naive_last,10,3,12,0.12202417850494385,0.12596452236175537,-0.0039403438568115234,0.0039403438568115234,1.552630970991231e-05
naive_last,10,4,13,0.12202417850494385,0.11475026607513428,0.00727391242980957,0.00727391242980957,5.290980203653817e-05
naive_last,10,5,14,0.12202417850494385,0.11478149890899658,0.007242679595947266,0.007242679595947266,5.245640772955085e-05
naive_last,11,1,11,0.07057726383209229,0.0659785270690918,0.004598736763000488,0.004598736763000488,2.114837981537221e-05
naive_last,11,2,12,0.07057726383209229,0.07731235027313232,-0.006735086441040039,0.006735086441040039,4.536138936828138e-05
naive_last,11,3,13,0.07057726383209229,0.09378480911254883,-0.023207545280456543,0.023207545280456543,0.0005385901579444408
naive_last,11,4,14,0.07057726383209229,0.09611225128173828,-0.025534987449645996,0.025534987449645996,0.0006520355840535785
naive_last,11,5,15,0.07057726383209229,0.10644114017486572,-0.03586387634277344,0.03586387634277344,0.0012862176263297442
naive_last,12,1,12,0.1549086570739746,0.15938019752502441,-0.004471540451049805,0.004471540451049805,1.999467400537469e-05
naive_last,12,2,13,0.1549086570739746,0.1668306589126587,-0.011922001838684082,0.011922001838684082,0.00014213412784158663
naive_last,12,3,14,0.1549086570739746,0.15649545192718506,-0.0015867948532104492,0.0015867948532104492,2.517917906175171e-06
naive_last,12,4,15,0.1549086570739746,0.16492080688476562,-0.010012149810791016,0.010012149810791016,0.00010024314383372257
naive_last,12,5,16,0.1549086570739746,0.17650115489959717,-0.02159249782562256,0.02159249782562256,0.0004662359623495149
naive_last,13,1,13,0.3380008935928345,0.327386736869812,0.010614156723022461,0.010614156723022461,0.0001126603229408829
naive_last,13,2,14,0.3380008935928345,0.32836270332336426,0.009638190269470215,0.009638190269470215,9.289471167051033e-05
naive_last,13,3,15,0.3380008935928345,0.3378802537918091,0.00012063980102539062,0.00012063980102539062,1.4553961591445841e-08
naive_last,13,4,16,0.3380008935928345,0.3357943296432495,0.002206563949584961,0.002206563949584961,4.868924463607982e-06
naive_last,13,5,17,0.3380008935928345,0.33294713497161865,0.00505375862121582,0.00505375862121582,2.554047620151323e-05
naive_last,14,1,14,0.20978868007659912,0.21377325057983398,-0.003984570503234863,0.003984570503234863,1.587680209524933e-05
naive_last,14,2,15,0.20978868007659912,0.2153111696243286,-0.005522489547729492,0.005522489547729492,3.049789080478149e-05
naive_last,14,3,16,0.20978868007659912,0.21655285358428955,-0.00676417350769043,0.00676417350769043,4.575404324214105e-05
naive_last,14,4,17,0.20978868007659912,0.22574448585510254,-0.015955805778503418,0.015955805778503418,0.00025458773804132306
naive_last,14,5,18,0.20978868007659912,0.22491705417633057,-0.015128374099731445,0.015128374099731445,0.00022886770290142522
naive_last,15,1,15,0.2338923215866089,0.2400224208831787,-0.006130099296569824,0.006130099296569824,3.7578117385805854e-05
naive_last,15,2,16,0.2338923215866089,0.23379123210906982,0.0001010894775390625,0.0001010894775390625,1.0219082469120622e-08
naive_last,15,3,17,0.2338923215866089,0.23907816410064697,-0.005185842514038086,0.005185842514038086,2.6892962580404856e-05
naive_last,15,4,18,0.2338923215866089,0.24215197563171387,-0.00825965404510498,0.00825965404510498,6.822188494481907e-05
naive_last,15,5,19,0.2338923215866089,0.24495410919189453,-0.011061787605285645,0.011061787605285645,0.00012236314502445111
naive_last,16,1,16,0.1891179084777832,0.1934109926223755,-0.004293084144592285,0.004293084144592285,1.8430571472549673e-05
naive_last,16,2,17,0.1891179084777832,0.19095993041992188,-0.0018420219421386719,0.0018420219421386719,3.3930448353203246e-06
naive_last,16,3,18,0.1891179084777832,0.1928560733795166,-0.0037381649017333984,0.0037381649017333984,1.3973876832551468e-05
naive_last,16,4,19,0.1891179084777832,0.18635201454162598,0.0027658939361572266,0.0027658939361572266,7.650169266071316e-06
naive_last,16,5,20,0.1891179084777832,0.16311311721801758,0.026004791259765625,0.026004791259765625,0.0006762491684639826
naive_last,17,1,17,0.14572906494140625,0.16713523864746094,-0.021406173706054688,0.021406173706054688,0.0004582242727337871
naive_last,17,2,18,0.14572906494140625,0.1585763692855835,-0.012847304344177246,0.012847304344177246,0.00016505322891191554
naive_last,17,3,19,0.14572906494140625,0.1734987497329712,-0.02776968479156494,0.02776968479156494,0.0007711553934228732
naive_last,17,4,20,0.14572906494140625,0.1772480010986328,-0.03151893615722656,0.03151893615722656,0.000993443336483324
naive_last,17,5,21,0.14572906494140625,0.1884087324142456,-0.042679667472839355,0.042679667472839355,0.0018215540155921417
naive_last,18,1,18,0.10751140117645264,0.10354137420654297,0.003970026969909668,0.003970026969909668,1.576111414181014e-05
naive_last,18,2,19,0.10751140117645264,0.11820268630981445,-0.010691285133361816,0.010691285133361816,0.00011430357780284339
naive_last,18,3,20,0.10751140117645264,0.11866426467895508,-0.011152863502502441,0.011152863502502441,0.00012438636430545102
naive_last,18,4,21,0.10751140117645264,0.11788558959960938,-0.010374188423156738,0.010374188423156738,0.00010762378543915929
naive_last,18,5,22,0.10751140117645264,0.11223959922790527,-0.004728198051452637,0.004728198051452637,2.235585681376051e-05
naive_last,19,1,19,0.12484180927276611,0.12492203712463379,-8.022785186767578e-05,8.022785186767578e-05,6.436508215301728e-09
naive_last,19,2,20,0.12484180927276611,0.10931551456451416,0.015526294708251953,0.015526294708251953,0.0002410658273674926
naive_last,19,3,21,0.12484180927276611,0.10290193557739258,0.021939873695373535,0.021939873695373535,0.0004813580577689436
naive_last,19,4,22,0.12484180927276611,0.09782660007476807,0.027015209197998047,0.027015209197998047,0.0007298215280115983
naive_last,19,5,23,0.12484180927276611,0.1146925687789917,0.010149240493774414,0.010149240493774414,0.00010300708260047031
naive_last,20,1,20,0.09989583492279053,0.09650182723999023,0.003394007682800293,0.003394007682800293,1.1519288150907414e-05
naive_last,20,2,21,0.09989583492279053,0.10116755962371826,-0.0012717247009277344,0.0012717247009277344,1.6172837149497354e-06
naive_last,20,3,22,0.09989583492279053,0.10306620597839355,-0.0031703710556030273,0.0031703710556030273,1.0051252630205454e-05
naive_last,20,4,23,0.09989583492279053,0.10950696468353271,-0.009611129760742188,0.009611129760742188,9.237381527782418e-05
naive_last,20,5,24,0.09989583492279053,0.09602487087249756,0.0038709640502929688,0.0038709640502929688,1.4984362678660545e-05
naive_last,21,1,21,0.0866919755935669,0.07813835144042969,0.008553624153137207,0.008553624153137207,7.31644861531322e-05
naive_last,21,2,22,0.0866919755935669,0.08666515350341797,2.682209014892578e-05,2.682209014892578e-05,7.194245199571014e-10
naive_last,21,3,23,0.0866919755935669,0.09679019451141357,-0.01009821891784668,0.01009821891784668,0.00010197402531275657
naive_last,21,4,24,0.0866919755935669,0.09769189357757568,-0.010999917984008789,0.010999917984008789,0.00012099819565491998
naive_last,21,5,25,0.0866919755935669,0.1027904748916626,-0.016098499298095703,0.016098499298095703,0.00025916167965078785
naive_last,22,1,22,0.08437705039978027,0.0879136323928833,-0.0035365819931030273,0.0035365819931030273,1.2507412193940581e-05
naive_last,22,2,23,0.08437705039978027,0.08834576606750488,-0.003968715667724609,0.003968715667724609,1.5750704051242792e-05
naive_last,22,3,24,0.08437705039978027,0.09488475322723389,-0.010507702827453613,0.010507702827453613,0.00011041181871007666
naive_last,22,4,25,0.08437705039978027,0.09943127632141113,-0.01505422592163086,0.01505422592163086,0.0002266297180995025
naive_last,22,5,26,0.08437705039978027,0.10863065719604492,-0.02425360679626465,0.02425360679626465,0.0005882374426278147
naive_last,23,1,23,0.12333953380584717,0.1224365234375,0.000903010368347168,0.000903010368347168,8.15427725342488e-07
naive_last,23,2,24,0.12333953380584717,0.12009859085083008,0.00324094295501709,0.00324094295501709,1.0503711237674906e-05
naive_last,23,3,25,0.12333953380584717,0.13078927993774414,-0.007449746131896973,0.007449746131896973,5.5498717429713906e-05
naive_last,23,4,26,0.12333953380584717,0.13871288299560547,-0.0153733491897583,0.0153733491897583,0.0002363398653102422
naive_last,23,5,27,0.12333953380584717,0.14494693279266357,-0.021607398986816406,0.021607398986816406,0.00046687969097547466
naive_last,24,1,24,0.09882187843322754,0.09079408645629883,0.008027791976928711,0.008027791976928711,6.444544402484098e-05
naive_last,24,2,25,0.09882187843322754,0.08739471435546875,0.011427164077758789,0.011427164077758789,0.00013058007886002088
naive_last,24,3,26,0.09882187843322754,0.08267927169799805,0.016142606735229492,0.016142606735229492,0.00026058375220827656
naive_last,24,4,27,0.09882187843322754,0.08740711212158203,0.011414766311645508,0.011414766311645508,0.0001302968899494772
naive_last,24,5,28,0.09882187843322754,0.0921776294708252,0.006644248962402344,0.006644248962402344,4.414604427438462e-05
naive_last,25,1,25,0.08489000797271729,0.08791577816009521,-0.0030257701873779297,0.0030257701873779297,9.155285226825072e-06
naive_last,25,2,26,0.08489000797271729,0.09324383735656738,-0.008353829383850098,0.008353829383850098,6.97864653744773e-05
naive_last,25,3,27,0.08489000797271729,0.09729480743408203,-0.012404799461364746,0.012404799461364746,0.0001538790496766751
naive_last,25,4,28,0.08489000797271729,0.0925675630569458,-0.007677555084228516,0.007677555084228516,5.894485207136313e-05
naive_last,25,5,29,0.08489000797271729,0.10107707977294922,-0.016187071800231934,0.016187071800231934,0.0002620212934658639
naive_last,26,1,26,0.09288430213928223,0.08683192729949951,0.006052374839782715,0.006052374839782715,3.663124120123484e-05
naive_last,26,2,27,0.09288430213928223,0.09979987144470215,-0.006915569305419922,0.006915569305419922,4.782509881806618e-05
naive_last,26,3,28,0.09288430213928223,0.09811794757843018,-0.005233645439147949,0.005233645439147949,2.739104458271413e-05
naive_last,26,4,29,0.09288430213928223,0.059771180152893066,0.03311312198638916,0.03311312198638916,0.0010964788476854892
naive_last,26,5,30,0.09288430213928223,0.08289504051208496,0.009989261627197266,0.009989261627197266,9.978534785659576e-05
naive_last,27,1,27,0.06773877143859863,0.06036484241485596,0.007373929023742676,0.007373929023742676,5.437482924719461e-05
naive_last,27,2,28,0.06773877143859863,0.06752777099609375,0.0002110004425048828,0.0002110004425048828,4.452118673725636e-08
naive_last,27,3,29,0.06773877143859863,0.06372630596160889,0.004012465476989746,0.004012465476989746,1.609987920403455e-05
naive_last,27,4,30,0.06773877143859863,0.07065939903259277,-0.0029206275939941406,0.0029206275939941406,8.530065542800003e-06
naive_last,27,5,31,0.06773877143859863,0.08459675312042236,-0.01685798168182373,0.01685798168182373,0.00028419154638470445
naive_last,28,1,28,0.07641422748565674,0.07581949234008789,0.0005947351455688477,0.0005947351455688477,3.537098933747984e-07
naive_last,28,2,29,0.07641422748565674,0.06519615650177002,0.011218070983886719,0.011218070983886719,0.00012584511659952113
naive_last,28,3,30,0.07641422748565674,0.07454705238342285,0.0018671751022338867,0.0018671751022338867,3.4863428624021253e-06
naive_last,28,4,31,0.07641422748565674,0.08571100234985352,-0.009296774864196777,0.009296774864196777,8.643002287556101e-05
naive_last,28,5,32,0.07641422748565674,0.10555112361907959,-0.02913689613342285,0.02913689613342285,0.0008489587162898715
naive_last,29,1,29,0.11354458332061768,0.1217641830444336,-0.008219599723815918,0.008219599723815918,6.756181961975471e-05
naive_last,29,2,30,0.11354458332061768,0.12640857696533203,-0.012863993644714355,0.012863993644714355,0.00016548233249125133
naive_last,29,3,31,0.11354458332061768,0.10980391502380371,0.003740668296813965,0.003740668296813965,1.3992599306789089e-05
naive_last,29,4,32,0.11354458332061768,0.11512207984924316,-0.0015774965286254883,0.0015774965286254883,2.488495297825466e-06
naive_last,29,5,33,0.11354458332061768,0.12007319927215576,-0.006528615951538086,0.006528615951538086,4.262282624267755e-05
naive_last,30,1,30,0.1039804220199585,0.08114504814147949,0.022835373878479004,0.022835373878479004,0.0005214543001699212
naive_last,30,2,31,0.1039804220199585,0.08897995948791504,0.015000462532043457,0.015000462532043457,0.0002250138761752396
naive_last,30,3,32,0.1039804220199585,0.06815290451049805,0.03582751750946045,0.03582751750946045,0.001283611010890695
naive_last,30,4,33,0.1039804220199585,0.06516778469085693,0.03881263732910156,0.03881263732910156,0.001506420816440368
naive_last,30,5,34,0.1039804220199585,0.08862757682800293,0.015352845191955566,0.015352845191955566,0.00023570985548815315
naive_last,31,1,31,0.08003711700439453,0.07673728466033936,0.0032998323440551758,0.0032998323440551758,1.0888893498872676e-05
naive_last,31,2,32,0.08003711700439453,0.07605588436126709,0.003981232643127441,0.003981232643127441,1.5850213358703513e-05
naive_last,31,3,33,0.08003711700439453,0.05396449565887451,0.02607262134552002,0.02607262134552002,0.0006797815838268662
naive_last,31,4,34,0.08003711700439453,0.054587721824645996,0.025449395179748535,0.025449395179748535,0.000647671715015008
naive_last,31,5,35,0.08003711700439453,0.045802950859069824,0.03423416614532471,0.03423416614532471,0.0011719781316656963
naive_last,32,1,32,0.05866706371307373,0.04599630832672119,0.012670755386352539,0.012670755386352539,0.00016054804206078188
naive_last,32,2,33,0.05866706371307373,0.051862478256225586,0.0068045854568481445,0.0068045854568481445,4.630238323954927e-05
naive_last,32,3,34,0.05866706371307373,0.026841163635253906,0.031825900077819824,0.031825900077819824,0.001012887915763372
naive_last,32,4,35,0.05866706371307373,0.034746646881103516,0.023920416831970215,0.023920416831970215,0.000572186341415204
naive_last,32,5,36,0.05866706371307373,0.06182289123535156,-0.003155827522277832,0.003155827522277832,9.95924735036624e-06
naive_last,33,1,33,0.07071292400360107,0.07693350315093994,-0.006220579147338867,0.006220579147338867,3.869560492830715e-05
naive_last,33,2,34,0.07071292400360107,0.086342453956604,-0.01562952995300293,0.01562952995300293,0.00024428220655181576
naive_last,33,3,35,0.07071292400360107,0.0948634147644043,-0.024150490760803223,0.024150490760803223,0.0005832462039876418
naive_last,33,4,36,0.07071292400360107,0.09090137481689453,-0.020188450813293457,0.020188450813293457,0.00040757354624076925
naive_last,33,5,37,0.07071292400360107,0.10007059574127197,-0.0293576717376709,0.0293576717376709,0.0008618728898568406
naive_last,34,1,34,0.0719829797744751,0.07410871982574463,-0.0021257400512695312,0.0021257400512695312,4.518770765571389e-06
naive_last,34,2,35,0.0719829797744751,0.0730668306350708,-0.0010838508605957031,0.0010838508605957031,1.1747326880140463e-06
naive_last,34,3,36,0.0719829797744751,0.07769572734832764,-0.005712747573852539,0.005712747573852539,3.263548484255807e-05
naive_last,34,4,37,0.0719829797744751,0.07500684261322021,-0.003023862838745117,0.003023862838745117,9.143746467543679e-06
naive_last,34,5,38,0.0719829797744751,0.07671582698822021,-0.004732847213745117,0.004732847213745117,2.239984274865492e-05
naive_last,35,1,35,0.05744516849517822,0.06188404560089111,-0.004438877105712891,0.004438877105712891,1.970362995962205e-05
naive_last,35,2,36,0.05744516849517822,0.05818676948547363,-0.0007416009902954102,0.0007416009902954102,5.49972028807133e-07
naive_last,35,3,37,0.05744516849517822,0.0380023717880249,0.01944279670715332,0.01944279670715332,0.000378022343795692
naive_last,35,4,38,0.05744516849517822,0.03266918659210205,0.024775981903076172,0.024775981903076172,0.000613849279261558
naive_last,35,5,39,0.05744516849517822,0.03537452220916748,0.022070646286010742,0.022070646286010742,0.00048711342748219977
naive_last,36,1,36,0.02248847484588623,0.0027436017990112305,0.019744873046875,0.019744873046875,0.00038986001163721085
naive_last,36,2,37,0.02248847484588623,0.0178680419921875,0.0046204328536987305,0.0046204328536987305,2.1348399755538594e-05
naive_last,36,3,38,0.02248847484588623,0.031163692474365234,-0.008675217628479004,0.008675217628479004,7.525940090147287e-05
naive_last,36,4,39,0.02248847484588623,0.035863399505615234,-0.013374924659729004,0.013374924659729004,0.000178888609653427
naive_last,36,5,40,0.02248847484588623,0.040994882583618164,-0.018506407737731934,0.018506407737731934,0.0003424871273551844
naive_last,37,1,37,0.03678441047668457,0.03955268859863281,-0.002768278121948242,0.002768278121948242,7.663363760457287e-06
naive_last,37,2,38,0.03678441047668457,0.03907620906829834,-0.0022917985916137695,0.0022917985916137695,5.2523407845228576e-06
naive_last,37,3,39,0.03678441047668457,0.034261345863342285,0.002523064613342285,0.002523064613342285,6.365855043100055e-06
naive_last,37,4,40,0.03678441047668457,0.031708717346191406,0.005075693130493164,0.005075693130493164,2.5762660754935496e-05
naive_last,37,5,41,0.03678441047668457,0.023089885711669922,0.013694524765014648,0.013694524765014648,0.0001875400085395995
naive_last,38,1,38,0.01649010181427002,0.014731764793395996,0.0017583370208740234,0.0017583370208740234,3.091749078976136e-06
naive_last,38,2,39,0.01649010181427002,0.022587895393371582,-0.0060977935791015625,0.0060977935791015625,3.7183086533332244e-05
naive_last,38,3,40,0.01649010181427002,0.03218495845794678,-0.015694856643676758,0.015694856643676758,0.00024632852506556446
