rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,0.05359373986721039,True
0,2,1,0.04382023960351944,True
0,3,2,0.05632631480693817,True
0,4,3,0.051110439002513885,True
0,5,4,0.05003635957837105,True
1,1,1,0.1560613363981247,True
1,2,2,0.14790672063827515,True
1,3,3,0.14855709671974182,True
1,4,4,0.14562776684761047,True
1,5,5,0.14173027873039246,True
2,1,2,0.19520974159240723,True
2,2,3,0.18185842037200928,True
2,3,4,0.18527132272720337,True
2,4,5,0.1790277361869812,True
2,5,6,0.17479901015758514,True
3,1,3,0.1460074633359909,True
3,2,4,0.13539111614227295,True
3,3,5,0.14042100310325623,True
3,4,6,0.13464534282684326,True
3,5,7,0.13169847428798676,True
4,1,4,0.16390131413936615,True
4,2,5,0.14954990148544312,True
4,3,6,0.15800943970680237,True
4,4,7,0.15150201320648193,True
4,5,8,0.14503051340579987,True
5,1,5,0.15382994711399078,True
5,2,6,0.13830846548080444,True
5,3,7,0.14449161291122437,True
5,4,8,0.13867419958114624,True
5,5,9,0.13626457750797272,True
6,1,6,0.15019507706165314,True
6,2,7,0.13689443469047546,True
6,3,8,0.139791339635849,True
6,4,9,0.13610878586769104,True
6,5,10,0.1344703584909439,True
7,1,7,0.12000514566898346,True
7,2,8,0.10975361615419388,True
7,3,9,0.11442229896783829,True
7,4,10,0.11021659523248672,True
7,5,11,0.10846644639968872,True
8,1,8,0.14897499978542328,True
8,2,9,0.1370776891708374,True
8,3,10,0.14028340578079224,True
8,4,11,0.13618919253349304,True
8,5,12,0.1347232460975647,True
9,1,9,0.11556796729564667,True
9,2,10,0.10406161099672318,True
9,3,11,0.11137755960226059,True
9,4,12,0.10668749362230301,True
9,5,13,0.10442180931568146,True
10,1,10,0.06884817779064178,True
10,2,11,0.05629561096429825,True
10,3,12,0.06800894439220428,True
10,4,13,0.0620153471827507,True
10,5,14,0.062167998403310776,True
11,1,11,0.15135057270526886,True
11,2,12,0.13665303587913513,True
11,3,13,0.1423967480659485,True
11,4,14,0.13718760013580322,True
11,5,15,0.13508644700050354,True
12,1,12,0.0798669308423996,True
12,2,13,0.07029155641794205,True
12,3,14,0.07810869067907333,True
12,4,15,0.07618506997823715,True
12,5,16,0.07405932247638702,True
13,1,13,0.10451211035251617,True
13,2,14,0.09435997158288956,True
13,3,15,0.10252128541469574,True
13,4,16,0.09811968356370926,True
13,5,17,0.09505583345890045,True
14,1,14,0.052239999175071716,True
14,2,15,0.04491538554430008,True
14,3,16,0.05239654332399368,True
14,4,17,0.04770297557115555,True
14,5,18,0.049281466752290726,True
15,1,15,-0.008163375779986382,True
15,2,16,-0.012174718081951141,True
15,3,17,0.0019804462790489197,True
15,4,18,-0.0023726001381874084,True
