model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,-0.08907115459442139,True
naive_last,0,2,1,-0.08907115459442139,True
naive_last,0,3,2,-0.08907115459442139,True
naive_last,0,4,3,-0.08907115459442139,True
naive_last,0,5,4,-0.08907115459442139,True
naive_last,1,1,1,-0.23386108875274658,True
naive_last,1,2,2,-0.23386108875274658,True
naive_last,1,3,3,-0.23386108875274658,True
naive_last,1,4,4,-0.23386108875274658,True
naive_last,1,5,5,-0.23386108875274658,True
naive_last,2,1,2,-0.11940163373947144,True
naive_last,2,2,3,-0.11940163373947144,True
naive_last,2,3,4,-0.11940163373947144,True
naive_last,2,4,5,-0.11940163373947144,True
naive_last,2,5,6,-0.11940163373947144,True
naive_last,3,1,3,-0.13103628158569336,True
naive_last,3,2,4,-0.13103628158569336,True
naive_last,3,3,5,-0.13103628158569336,True
naive_last,3,4,6,-0.13103628158569336,True
naive_last,3,5,7,-0.13103628158569336,True
naive_last,4,1,4,-0.07368093729019165,True
naive_last,4,2,5,-0.07368093729019165,True
naive_last,4,3,6,-0.07368093729019165,True
naive_last,4,4,7,-0.07368093729019165,True
naive_last,4,5,8,-0.07368093729019165,True
naive_last,5,1,5,-0.1280035376548767,True
naive_last,5,2,6,-0.1280035376548767,True
naive_last,5,3,7,-0.1280035376548767,True
naive_last,5,4,8,-0.1280035376548767,True
naive_last,5,5,9,-0.1280035376548767,True
naive_last,6,1,6,-0.12901383638381958,True
naive_last,6,2,7,-0.12901383638381958,True
naive_last,6,3,8,-0.12901383638381958,True
naive_last,6,4,9,-0.12901383638381958,True
naive_last,6,5,10,-0.12901383638381958,True
naive_last,7,1,7,-0.16264569759368896,True
naive_last,7,2,8,-0.16264569759368896,True
naive_last,7,3,9,-0.16264569759368896,True
naive_last,7,4,10,-0.16264569759368896,True
naive_last,7,5,11,-0.16264569759368896,True
naive_last,8,1,8,-0.1505107283592224,True
naive_last,8,2,9,-0.1505107283592224,True
naive_last,8,3,10,-0.1505107283592224,True
naive_last,8,4,11,-0.1505107283592224,True
naive_last,8,5,12,-0.1505107283592224,True
naive_last,9,1,9,-0.08159750699996948,True
naive_last,9,2,10,-0.08159750699996948,True
naive_last,9,3,11,-0.08159750699996948,True
naive_last,9,4,12,-0.08159750699996948,True
naive_last,9,5,13,-0.08159750699996948,True
naive_last,10,1,10,-0.06540036201477051,True
naive_last,10,2,11,-0.06540036201477051,True
naive_last,10,3,12,-0.06540036201477051,True
naive_last,10,4,13,-0.06540036201477051,True
naive_last,10,5,14,-0.06540036201477051,True
naive_last,11,1,11,-0.1214301586151123,True
naive_last,11,2,12,-0.1214301586151123,True
naive_last,11,3,13,-0.1214301586151123,True
naive_last,11,4,14,-0.1214301586151123,True
naive_last,11,5,15,-0.1214301586151123,True
naive_last,12,1,12,-0.09942203760147095,True
naive_last,12,2,13,-0.09942203760147095,True
naive_last,12,3,14,-0.09942203760147095,True
naive_last,12,4,15,-0.09942203760147095,True
naive_last,12,5,16,-0.09942203760147095,True
naive_last,13,1,13,0.23854541778564453,True
naive_last,13,2,14,0.23854541778564453,True
naive_last,13,3,15,0.23854541778564453,True
naive_last,13,4,16,0.23854541778564453,True
naive_last,13,5,17,0.23854541778564453,True
naive_last,14,1,14,0.04462254047393799,True
naive_last,14,2,15,0.04462254047393799,True
naive_last,14,3,16,0.04462254047393799,True
naive_last,14,4,17,0.04462254047393799,True
naive_last,14,5,18,0.04462254047393799,True
naive_last,15,1,15,0.032160282135009766,True
naive_last,15,2,16,0.032160282135009766,True
naive_last,15,3,17,0.032160282135009766,True
naive_last,15,4,18,0.032160282135009766,True
naive_last,15,5,19,0.032160282135009766,True
naive_last,16,1,16,0.00649416446685791,True
naive_last,16,2,17,0.00649416446685791,True
naive_last,16,3,18,0.00649416446685791,True
naive_last,16,4,19,0.00649416446685791,True
naive_last,16,5,20,0.00649416446685791,True
naive_last,17,1,17,0.031235694885253906,True
naive_last,17,2,18,0.031235694885253906,True
naive_last,17,3,19,0.031235694885253906,True
naive_last,17,4,20,0.031235694885253906,True
naive_last,17,5,21,0.031235694885253906,True
naive_last,18,1,18,0.08015823364257812,True
naive_last,18,2,19,0.08015823364257812,True
naive_last,18,3,20,0.08015823364257812,True
naive_last,18,4,21,0.08015823364257812,True
naive_last,18,5,22,0.08015823364257812,True
naive_last,19,1,19,0.1459745168685913,True
naive_last,19,2,20,0.1459745168685913,True
naive_last,19,3,21,0.1459745168685913,True
naive_last,19,4,22,0.1459745168685913,True
naive_last,19,5,23,0.1459745168685913,True
naive_last,20,1,20,0.1390848159790039,True
naive_last,20,2,21,0.1390848159790039,True
naive_last,20,3,22,0.1390848159790039,True
naive_last,20,4,23,0.1390848159790039,True
naive_last,20,5,24,0.1390848159790039,True
naive_last,21,1,21,0.15705525875091553,True
naive_last,21,2,22,0.15705525875091553,True
naive_last,21,3,23,0.15705525875091553,True
naive_last,21,4,24,0.15705525875091553,True
naive_last,21,5,25,0.15705525875091553,True
naive_last,22,1,22,0.1941767930984497,True
naive_last,22,2,23,0.1941767930984497,True
naive_last,22,3,24,0.1941767930984497,True
naive_last,22,4,25,0.1941767930984497,True
naive_last,22,5,26,0.1941767930984497,True
naive_last,23,1,23,0.17761194705963135,True
naive_last,23,2,24,0.17761194705963135,True
naive_last,23,3,25,0.17761194705963135,True
naive_last,23,4,26,0.17761194705963135,True
naive_last,23,5,27,0.17761194705963135,True
naive_last,24,1,24,0.27352285385131836,True
naive_last,24,2,25,0.27352285385131836,True
naive_last,24,3,26,0.27352285385131836,True
naive_last,24,4,27,0.27352285385131836,True
naive_last,24,5,28,0.27352285385131836,True
naive_last,25,1,25,0.21185994148254395,True
naive_last,25,2,26,0.21185994148254395,True
naive_last,25,3,27,0.21185994148254395,True
naive_last,25,4,28,0.21185994148254395,True
naive_last,25,5,29,0.21185994148254395,True
naive_last,26,1,26,0.23041903972625732,True
naive_last,26,2,27,0.23041903972625732,True
naive_last,26,3,28,0.23041903972625732,True
naive_last,26,4,29,0.23041903972625732,True
naive_last,26,5,30,0.23041903972625732,True
naive_last,27,1,27,0.16556859016418457,True
naive_last,27,2,28,0.16556859016418457,True
