forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
value,34,5,38,5.7848734855651855,True
value,35,1,35,6.033827304840088,True
value,35,2,36,5.994662761688232,True
value,35,3,37,5.963479518890381,True
value,35,4,38,6.0395073890686035,True
value,35,5,39,5.788700580596924,True
value,36,1,36,6.019190788269043,True
value,36,2,37,5.981601238250732,True
value,36,3,38,5.951380252838135,True
value,36,4,39,6.027067184448242,True
value,36,5,40,5.7775492668151855,True
value,37,1,37,6.037829399108887,True
value,37,2,38,5.99842643737793,True
value,37,3,39,5.966822624206543,True
value,37,4,40,6.0428466796875,True
value,37,5,41,5.79238224029541,True
value,38,1,38,6.033352375030518,True
value,38,2,39,5.99504280090332,True
value,38,3,40,5.963881969451904,True
value,38,4,41,6.03936243057251,True
value,38,5,42,5.789207935333252,True
value,39,1,39,6.0403900146484375,True
value,39,2,40,6.000563621520996,True
value,39,3,41,5.969102382659912,True
value,39,4,42,6.044785022735596,True
value,39,5,43,5.793585300445557,True
value,40,1,40,6.041688442230225,True
value,40,2,41,6.001683712005615,True
value,40,3,42,5.97011661529541,True
value,40,4,43,6.045914649963379,True
value,40,5,44,5.7948317527771,True
value,41,1,41,6.0390143394470215,True
value,41,2,42,5.999454021453857,True
value,41,3,43,5.967626571655273,True
value,41,4,44,6.043778896331787,True
value,41,5,45,5.792550563812256,True
value,42,1,42,6.04829216003418,True
value,42,2,43,6.008178234100342,True
value,42,3,44,5.975983142852783,True
value,42,4,45,6.0518107414245605,True
value,42,5,46,5.800093173980713,True
value,43,1,43,6.035281181335449,True
value,43,2,44,5.9955668449401855,True
value,43,3,45,5.964273452758789,True
value,43,4,46,6.04034948348999,True
value,43,5,47,5.789526462554932,True
value,44,1,44,6.0355987548828125,True
value,44,2,45,5.996089935302734,True
value,44,3,46,5.964970111846924,True
value,44,4,47,6.040751934051514,True
value,44,5,48,5.789468288421631,True
value,45,1,45,6.047576904296875,True
value,45,2,46,6.00687837600708,True
value,45,3,47,5.974859714508057,True
value,45,4,48,6.05078125,True
value,45,5,49,5.798947811126709,True
value,46,1,46,6.038175582885742,True
value,46,2,47,5.997984409332275,True
value,46,3,48,5.9664387702941895,True
value,46,4,49,6.042827129364014,True
value,46,5,50,5.7906975746154785,True
value,47,1,47,6.03247594833374,True
value,47,2,48,5.993210792541504,True
value,47,3,49,5.962047100067139,True
value,47,4,50,6.038180351257324,True
value,47,5,51,5.787128925323486,True
value,48,1,48,6.034346103668213,True
value,48,2,49,5.994950771331787,True
value,48,3,50,5.9637837409973145,True
value,48,4,51,6.039679050445557,True
value,48,5,52,5.788858413696289,True
value,49,1,49,6.019501209259033,True
value,49,2,50,5.981551170349121,True
value,49,3,51,5.951597213745117,True
value,49,4,52,6.027390480041504,True
value,49,5,53,5.777414798736572,True
value,50,1,50,5.991418361663818,True
value,50,2,51,5.9564714431762695,True
value,50,3,52,5.928772926330566,True
value,50,4,53,6.003259181976318,True
value,50,5,54,5.755945682525635,True
value,51,1,51,6.011420726776123,True
value,51,2,52,5.975086688995361,True
value,51,3,53,5.945772171020508,True
value,51,4,54,6.020678997039795,True
value,51,5,55,5.773036479949951,True
value,52,1,52,6.047243595123291,True
value,52,2,53,6.006960391998291,True
value,52,3,54,5.975253105163574,True
value,52,4,55,6.050635814666748,True
value,52,5,56,5.8000946044921875,True
value,53,1,53,6.057425022125244,True
value,53,2,54,6.0161004066467285,True
value,53,3,55,5.983344078063965,True
value,53,4,56,6.059238433837891,True
value,53,5,57,5.806593418121338,True
value,54,1,54,6.076777935028076,True
value,54,2,55,6.033356189727783,True
value,54,3,56,5.9991350173950195,True
value,54,4,57,6.0753493309021,True
value,54,5,58,5.820866584777832,True
value,55,1,55,6.05877161026001,True
value,55,2,56,6.01749324798584,True
value,55,3,57,5.984035491943359,True
value,55,4,58,6.060537815093994,True
value,55,5,59,5.806936740875244,True
value,56,1,56,6.082447052001953,True
value,56,2,57,6.038635730743408,True
value,56,3,58,6.00346040725708,True
value,56,4,59,6.080367088317871,True
value,56,5,60,5.824759006500244,True
value,57,1,57,6.084706783294678,True
value,57,2,58,6.040436267852783,True
value,57,3,59,6.004886150360107,True
value,57,4,60,6.082100868225098,True
value,57,5,61,5.825582027435303,True
value,58,1,58,6.0809125900268555,True
value,58,2,59,6.0371575355529785,True
value,58,3,60,6.001739978790283,True
value,58,4,61,6.079192638397217,True
value,58,5,62,5.822713375091553,True
value,59,1,59,6.08209228515625,True
value,59,2,60,6.0380425453186035,True
value,59,3,61,6.002480506896973,True
value,59,4,62,6.080069065093994,True
value,59,5,63,5.823476314544678,True
value,60,1,60,6.0685296058654785,True
value,60,2,61,6.025805473327637,True
value,60,3,62,5.991229057312012,True
value,60,4,63,6.068657398223877,True
value,60,5,64,5.813319683074951,True
value,61,1,61,6.0667243003845215,True
value,61,2,62,6.024624824523926,True
value,61,3,63,5.990235805511475,True
value,61,4,64,6.067306995391846,True
value,61,5,65,5.813007831573486,True
value,62,1,62,6.057424068450928,True
value,62,2,63,6.016211986541748,True
value,62,3,64,5.982418537139893,True
value,62,4,65,6.059446811676025,True
value,62,5,66,5.805913925170898,True
value,63,1,63,6.0530171394348145,True
value,63,2,64,6.012455463409424,True
value,63,3,65,5.979092121124268,True
value,63,4,66,6.055887699127197,True
value,63,5,67,5.803287029266357,True
value,64,1,64,6.0665812492370605,True
value,64,2,65,6.024803638458252,True
value,64,3,66,5.990577697753906,True
value,64,4,67,6.067245006561279,True
value,64,5,68,5.814342498779297,True
