stock,model,n_paired_seeds,delta_mse,relative_mse_improvement_pct,delta_mae,relative_mae_improvement_pct
AVGO,GRU,3,0.0005918148508941212,-19.655832536458913,0.007163807818371996,-17.97864203747169
AVGO,Local-MAE/Long-JEPA,3,0.004846484036465139,-160.9653398650907,0.021442130108347588,-53.81221712149195
AVGO,Shared-target JEPA--MAE,3,0.002831223186914613,-94.03286982619034,0.016838845307530284,-42.25958872487532
COST,GRU,3,0.0001274045476143666,-31.25426171326824,0.0035892316319963338,-24.084206511939836
COST,Local-MAE/Long-JEPA,3,0.0002215786599357106,-54.356595250176476,0.004502212254048663,-30.210424069728827
COST,Shared-target JEPA--MAE,3,5.5735727321699566e-05,-13.672816560398209,0.0016840660654563876,-11.300300192005844
NVDA,GRU,3,0.0017987812069270679,-90.90136734403848,0.012806393400553553,-35.80635064670618
NVDA,Local-MAE/Long-JEPA,3,0.0017489805173293248,-88.38469062889506,0.011779444208858831,-32.93502679274873
NVDA,Shared-target JEPA--MAE,3,0.0007620261338181494,-38.5089733254977,0.006945573556514692,-19.419647236223852
