Date,Open,High,Low,Close,Volume,sentiment_mean,sentiment_sum,sentiment_max,sentiment_min,sentiment_std,news_count
2015-01-02,28.75666618347168,28.906667709350582,28.51666641235352,28.63333320617676,13505400,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,28.57333374023437,28.773332595825195,28.503332138061523,28.549999237060547,20937000,-0.0756371021270752,-0.0756371021270752,-0.0756371021270752,-0.0756371021270752,0.0,1.0
2015-01-06,28.65999984741211,28.916667938232425,28.59666633605957,28.770000457763672,24615300,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,28.926666259765625,29.559999465942383,28.88999938964844,29.53333282470703,25495200,0.6257918297002713,1.8773754891008139,0.9200575370341539,0.10246247798204422,0.4543875383751009,3.0
2015-01-08,29.73666763305664,30.22333335876465,29.690000534057617,30.156667709350582,38140800,0.06020473471532265,0.18061420414596796,0.27083396911621094,-0.19219399243593216,0.23432294208687807,3.0
2015-01-09,30.106666564941406,30.1299991607666,29.75,29.78333282470703,25567500,0.138450528960675,0.5538021158427,0.35735405143350363,0.03583758044987917,0.14986237634748578,4.0
2015-01-12,29.786666870117188,30.10333251953125,29.739999771118164,30.00666618347168,22117500,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,30.26666641235352,30.32333374023437,29.643333435058597,29.770000457763672,24646200,0.2204100787639618,0.2204100787639618,0.2204100787639618,0.2204100787639618,0.0,1.0
2015-01-14,29.21666717529297,29.50666618347168,28.833332061767575,28.8700008392334,35862900,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,29.0,29.26000022888184,28.899999618530277,29.12666702270508,28238100,0.43961773067712784,0.43961773067712784,0.43961773067712784,0.43961773067712784,0.0,1.0
2015-01-16,29.06666755676269,29.15333366394043,28.74333381652832,28.92333221435547,25226700,-0.8694410286843777,-0.8694410286843777,-0.8694410286843777,-0.8694410286843777,0.0,1.0
2015-01-20,28.940000534057617,29.233333587646484,28.51666641235352,28.89666748046875,23559300,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,28.700000762939453,28.96999931335449,28.56999969482422,28.8799991607666,24521400,-0.8219507660716772,-4.109753830358386,-0.595140852034092,-0.9137697098776698,0.13805361194211574,5.0
2015-01-22,29.07666778564453,29.46666717529297,28.953332901000977,29.433332443237305,21371400,0.005015665665268898,0.005015665665268898,0.005015665665268898,0.005015665665268898,0.0,1.0
2015-01-23,29.47333335876465,29.753332138061523,29.296667098999023,29.503332138061523,22697400,-0.4584965892136097,-0.9169931784272194,-0.45076142624020576,-0.4662317521870136,0.010939172384154035,2.0
2015-01-26,29.43666648864746,29.71999931335449,29.37333297729492,29.543333053588867,14000100,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,29.426666259765625,29.48666763305664,29.08666610717773,29.176666259765625,18061500,0.6109723746776581,0.6109723746776581,0.6109723746776581,0.6109723746776581,0.0,1.0
2015-01-28,29.34000015258789,29.40999984741211,28.92333221435547,28.940000534057617,17810400,-0.550599941983819,-1.101199883967638,-0.14095094054937363,-0.9602489434182644,0.5793311736411881,2.0
2015-01-29,29.023332595825195,29.239999771118164,28.75666618347168,29.239999771118164,19568400,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,28.926666259765625,29.1200008392334,28.299999237060547,28.32666778564453,30840600,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,28.26333236694336,28.62333297729492,27.976667404174805,28.56999969482422,20781600,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,28.61000061035156,28.84333229064941,28.553333282470703,28.729999542236328,24850500,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,28.703332901000977,29.01333236694336,28.666667938232425,28.88333320617676,26796900,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,29.036666870117188,29.1200008392334,28.85333251953125,29.09333229064941,15272400,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,29.08666610717773,29.333332061767575,28.926666259765625,29.11000061035156,16852800,-0.15778269432485104,-0.31556538864970207,-0.03462108597159386,-0.2809443026781082,0.17417681689685977,2.0
2015-02-09,28.989999771118164,29.06333351135254,28.546667098999023,28.636667251586918,16368600,0.27739068679511547,0.5547813735902309,0.4396184617653489,0.11516291182488203,0.22942471955651467,2.0
