rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.03846811130642891,-0.022094666957855225,-0.016373444348573685,0.016373444348573685,0.00026808967983583953
0,2,1,-0.015054307878017426,-0.02554905414581299,0.010494746267795563,0.010494746267795563,0.0001101396992254089
0,3,2,-0.028303395956754684,-0.11284291744232178,0.0845395177602768,0.0845395177602768,0.0071469300631401556
0,4,3,-0.019185461103916168,-0.15771639347076416,0.1385309398174286,0.1385309398174286,0.01919082128670002
0,5,4,-0.020142916589975357,-0.13849204778671265,0.11834913492202759,0.11834913492202759,0.01400651773679229
1,1,1,-0.12616153061389923,-0.17115896940231323,0.044997438788414,0.044997438788414,0.002024769497517065
1,2,2,-0.12592813372612,-0.048858463764190674,-0.07706966996192932,0.07706966996192932,0.005939734028040711
1,3,3,-0.11745907366275787,-0.1129639744758606,-0.004495099186897278,0.004495099186897278,2.0205916700044568e-05
1,4,4,-0.10810817778110504,-0.11738055944442749,0.009272381663322449,0.009272381663322449,8.597706171031838e-05
1,5,5,-0.11720474064350128,-0.13701164722442627,0.019806906580924988,0.019806906580924988,0.0003923135483054896
2,1,2,-0.12959986925125122,-0.1489139199256897,0.019314050674438477,0.019314050674438477,0.00037303255345477737
2,2,3,-0.13487368822097778,-0.18026340007781982,0.04538971185684204,0.04538971185684204,0.002060225942447147
2,3,4,-0.13541530072689056,-0.18161791563034058,0.04620261490345001,0.04620261490345001,0.002134681623916501
2,4,5,-0.13785788416862488,-0.20906704664230347,0.07120916247367859,0.07120916247367859,0.005070744820202755
2,5,6,-0.14479221403598785,-0.18357622623443604,0.03878401219844818,0.03878401219844818,0.0015041996022093773
3,1,3,-0.22227737307548523,-0.21156877279281616,-0.010708600282669067,0.010708600282669067,0.00011467412001398003
3,2,4,-0.24013593792915344,-0.192050039768219,-0.04808589816093445,0.04808589816093445,0.002312253601943759
3,3,5,-0.2126474231481552,-0.17065221071243286,-0.04199521243572235,0.04199521243572235,0.0017635978675214492
3,4,6,-0.21319837868213654,-0.16690915822982788,-0.046289220452308655,0.046289220452308655,0.00214269193008243
3,5,7,-0.22857151925563812,-0.1597866415977478,-0.06878487765789032,0.06878487765789032,0.004731359394410939
4,1,4,-0.21278877556324005,-0.21285808086395264,6.930530071258545e-05,6.930530071258545e-05,4.803224706861897e-09
4,2,5,-0.22445186972618103,-0.1795802116394043,-0.04487165808677673,0.04487165808677673,0.002013465699456596
4,3,6,-0.21239985525608063,-0.14400827884674072,-0.0683915764093399,0.0683915764093399,0.004677407723754579
4,4,7,-0.20935045182704926,-0.14078223705291748,-0.06856821477413177,0.06856821477413177,0.004701600077311463
4,5,8,-0.2276998907327652,-0.15793025493621826,-0.06976963579654694,0.06976963579654694,0.004867802079182804
5,1,5,-0.1431715488433838,-0.16809314489364624,0.02492159605026245,0.02492159605026245,0.000621085949692457
5,2,6,-0.13599711656570435,-0.16642040014266968,0.030423283576965332,0.030423283576965332,0.0009255761836044485
5,3,7,-0.13471536338329315,-0.1741148829460144,0.03939951956272125,0.03939951956272125,0.0015523221417732547
5,4,8,-0.12744861841201782,-0.10868418216705322,-0.0187644362449646,0.0187644362449646,0.00035210406759134116
5,5,9,-0.12200011312961578,-0.08554500341415405,-0.03645510971546173,0.03645510971546173,0.0013289750243663523
6,1,6,-0.05602420121431351,-0.07958179712295532,0.023557595908641815,0.023557595908641815,0.0005549603249948576
6,2,7,-0.03250452131032944,-0.10119068622589111,0.06868616491556168,0.06868616491556168,0.004717789250807736
6,3,8,-0.021431662142276764,-0.10613226890563965,0.08470060676336288,0.08470060676336288,0.007174192786081834
6,4,9,-0.024578575044870377,-0.1060066819190979,0.08142811059951782,0.08142811059951782,0.006630537195807307
6,5,10,-0.03522660210728645,-0.11065512895584106,0.07542853057384491,0.07542853057384491,0.005689463224529456
7,1,7,-0.016668930649757385,-0.03346008062362671,0.016791149973869324,0.016791149973869324,0.0002819427174449718
7,2,8,-0.006320931017398834,-0.03183269500732422,0.025511763989925385,0.025511763989925385,0.0006508501018776536
7,3,9,-0.0043906569480896,-0.04629659652709961,0.04190593957901001,0.04190593957901001,0.0017561077719996376
7,4,10,-0.007207721471786499,-0.02308744192123413,0.015879720449447632,0.015879720449447632,0.0002521655215526053
7,5,11,0.006604168564081192,-0.021171092987060547,0.02777526155114174,0.02777526155114174,0.0007714651542343326
8,1,8,0.011745676398277283,0.007890582084655762,0.003855094313621521,0.003855094313621521,1.4861752166916986e-05
8,2,9,0.017116069793701172,0.011703133583068848,0.005412936210632324,0.005412936210632324,2.9299878420374625e-05
8,3,10,0.02651471644639969,0.048281311988830566,-0.021766595542430878,0.021766595542430878,0.00047378468150777175
8,4,11,0.021214686334133148,0.041953086853027344,-0.020738400518894196,0.020738400518894196,0.00043008125608207104
8,5,12,0.024978619068861008,0.07492184638977051,-0.0499432273209095,0.0499432273209095,0.002494325955228041
9,1,9,0.12378937005996704,0.13027679920196533,-0.006487429141998291,0.006487429141998291,4.208673687244868e-05
9,2,10,0.12330250442028046,0.1518878936767578,-0.028585389256477356,0.028585389256477356,0.000817124478944331
9,3,11,0.15332797169685364,0.14586186408996582,0.007466107606887817,0.007466107606887817,5.574276279762813e-05
