rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.03760938346385956,-0.022094666957855225,-0.015514716506004333,0.015514716506004333,0.00024070642826168331
0,2,1,-0.0621795654296875,-0.02554905414581299,-0.03663051128387451,0.03663051128387451,0.001341794356918058
0,3,2,-0.09143710881471634,-0.11284291744232178,0.021405808627605438,0.021405808627605438,0.0004582086430016674
0,4,3,-0.10158589482307434,-0.15771639347076416,0.05613049864768982,0.05613049864768982,0.0031506328784383086
0,5,4,-0.05731489509344101,-0.13849204778671265,0.08117715269327164,0.08117715269327164,0.006589730119386739
1,1,1,-0.14183440804481506,-0.17115896940231323,0.02932456135749817,0.02932456135749817,0.0008599298988096749
1,2,2,-0.14681443572044373,-0.048858463764190674,-0.09795597195625305,0.09795597195625305,0.009595372441894234
1,3,3,-0.16237160563468933,-0.1129639744758606,-0.049407631158828735,0.049407631158828735,0.002441114016726864
1,4,4,-0.1703989952802658,-0.11738055944442749,-0.05301843583583832,0.05301843583583832,0.0028109545384789048
1,5,5,-0.1399056613445282,-0.13701164722442627,-0.0028940141201019287,0.0028940141201019287,8.37531772734934e-06
2,1,2,-0.11095350235700607,-0.1489139199256897,0.037960417568683624,0.037960417568683624,0.0014409933019888244
2,2,3,-0.14333978295326233,-0.18026340007781982,0.036923617124557495,0.036923617124557495,0.0013633535015609155
2,3,4,-0.1594034731388092,-0.18161791563034058,0.022214442491531372,0.022214442491531372,0.0004934814552095546
2,4,5,-0.15530726313591003,-0.20906704664230347,0.05375978350639343,0.05375978350639343,0.0028901143226542914
2,5,6,-0.11300601810216904,-0.18357622623443604,0.070570208132267,0.070570208132267,0.004980154275831483
3,1,3,-0.22853152453899384,-0.21156877279281616,-0.016962751746177673,0.016962751746177673,0.0002877349468024537
3,2,4,-0.22751477360725403,-0.192050039768219,-0.035464733839035034,0.035464733839035034,0.0012577473462735966
3,3,5,-0.2268659919500351,-0.17065221071243286,-0.056213781237602234,0.056213781237602234,0.003159989201029001
3,4,6,-0.23515406250953674,-0.16690915822982788,-0.06824490427970886,0.06824490427970886,0.004657366960146625
