rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,0.021598853170871735,-0.022094666957855225,0.04369352012872696,0.04369352012872696,0.001909123701239468
0,2,1,0.010715165175497532,-0.02554905414581299,0.036264218389987946,0.036264218389987946,0.00131509353543674
0,3,2,-0.021791553124785423,-0.11284291744232178,0.0910513624548912,0.0910513624548912,0.008290350604891972
0,4,3,0.01767253875732422,-0.15771639347076416,0.17538893222808838,0.17538893222808838,0.03076127754810898
0,5,4,0.07228697836399078,-0.13849204778671265,0.21077902615070343,0.21077902615070343,0.04442779786503892
1,1,1,-0.11577163636684418,-0.17115896940231323,0.055387333035469055,0.055387333035469055,0.0030677566607819617
1,2,2,-0.13124299049377441,-0.048858463764190674,-0.08238452672958374,0.08238452672958374,0.006787210244457498
1,3,3,-0.16014166176319122,-0.1129639744758606,-0.04717768728733063,0.04717768728733063,0.002225734177781158
1,4,4,-0.12813229858875275,-0.11738055944442749,-0.010751739144325256,0.010751739144325256,0.000115599894627616
1,5,5,-0.09467606246471405,-0.13701164722442627,0.04233558475971222,0.04233558475971222,0.0017923017369467775
2,1,2,-0.06808929890394211,-0.1489139199256897,0.08082462102174759,0.08082462102174759,0.006532619363309122
2,2,3,-0.12092429399490356,-0.18026340007781982,0.05933910608291626,0.05933910608291626,0.0035211295107195895
2,3,4,-0.1464315950870514,-0.18161791563034058,0.035186320543289185,0.035186320543289185,0.0012380771533750945
2,4,5,-0.10017374157905579,-0.20906704664230347,0.10889330506324768,0.10889330506324768,0.011857751887597523
2,5,6,-0.05168062448501587,-0.18357622623443604,0.13189560174942017,0.13189560174942017,0.017396449760841648
3,1,3,-0.20608949661254883,-0.21156877279281616,0.005479276180267334,0.005479276180267334,3.0022467459644986e-05
3,2,4,-0.23496468365192413,-0.192050039768219,-0.04291464388370514,0.04291464388370514,0.001841666659665231
3,3,5,-0.2476983666419983,-0.17065221071243286,-0.07704615592956543,0.07704615592956543,0.00593611014352291
3,4,6,-0.2412714809179306,-0.16690915822982788,-0.07436232268810272,0.07436232268810272,0.005529755035569517
3,5,7,-0.25016850233078003,-0.1597866415977478,-0.09038186073303223,0.09038186073303223,0.008168880749565233
4,1,4,-0.19511644542217255,-0.21285808086395264,0.01774163544178009,0.01774163544178009,0.0003147656281490274
4,2,5,-0.2153463363647461,-0.1795802116394043,-0.0357661247253418,0.0357661247253418,0.0012792156778687058
4,3,6,-0.23261401057243347,-0.14400827884674072,-0.08860573172569275,0.08860573172569275,0.007850975694645435
4,4,7,-0.21571405231952667,-0.14078223705291748,-0.07493181526660919,0.07493181526660919,0.005614776939149246
4,5,8,-0.2230420708656311,-0.15793025493621826,-0.06511181592941284,0.06511181592941284,0.00423954857362574
5,1,5,-0.17122939229011536,-0.16809314489364624,-0.003136247396469116,0.003136247396469116,9.83604773185931e-06
5,2,6,-0.19589923322200775,-0.16642040014266968,-0.029478833079338074,0.029478833079338074,0.0008690015997194767
5,3,7,-0.18993373215198517,-0.1741148829460144,-0.015818849205970764,0.015818849205970764,0.0002502359902012419
5,4,8,-0.17973589897155762,-0.10868418216705322,-0.0710517168045044,0.0710517168045044,0.005048346460867492
5,5,9,-0.2186853140592575,-0.08554500341415405,-0.13314031064510345,0.13314031064510345,0.01772634231867465
6,1,6,-0.08875584602355957,-0.07958179712295532,-0.009174048900604248,0.009174048900604248,8.416317323067801e-05
6,2,7,-0.10264810919761658,-0.10119068622589111,-0.0014574229717254639,0.0014574229717254639,2.1240817185130823e-06
6,3,8,-0.11214606463909149,-0.10613226890563965,-0.006013795733451843,0.006013795733451843,3.6165739123683593e-05
6,4,9,-0.09708273410797119,-0.1060066819190979,0.008923947811126709,0.008923947811126709,7.963684453571318e-05
6,5,10,-0.11314474791288376,-0.11065512895584106,-0.002489618957042694,0.002489618957042694,6.198202551266352e-06
7,1,7,-0.03846575319766998,-0.03346008062362671,-0.005005672574043274,0.005005672574043274,2.5056757918529016e-05
7,2,8,-0.010523715056478977,-0.03183269500732422,0.021308980882167816,0.021308980882167816,0.0004540726662365935
7,3,9,-0.06554339081048965,-0.04629659652709961,-0.019246794283390045,0.019246794283390045,0.0003704390901871357
7,4,10,-0.03758775070309639,-0.02308744192123413,-0.014500308781862259,0.014500308781862259,0.00021025895476935175
7,5,11,-0.05230099707841873,-0.021171092987060547,-0.031129904091358185,0.031129904091358185,0.000969070928737159
8,1,8,0.028808750212192535,0.007890582084655762,0.020918168127536774,0.020918168127536774,0.00043756975781189533
8,2,9,0.02773725986480713,0.011703133583068848,0.01603412628173828,0.01603412628173828,0.0002570932056187303
8,3,10,0.00102044187951833,0.048281311988830566,-0.047260869294404984,0.047260869294404984,0.002233589766462832
8,4,11,0.03700261935591698,0.041953086853027344,-0.004950467497110367,0.004950467497110367,2.450712843994618e-05
8,5,12,0.017032070085406303,0.07492184638977051,-0.057889774441719055,0.057889774441719055,0.0033512259849131087
9,1,9,0.16411396861076355,0.13027679920196533,0.03383716940879822,0.03383716940879822,0.00114495403359971
9,2,10,0.1396118849515915,0.1518878936767578,-0.01227600872516632,0.01227600872516632,0.00015070039022035964
9,3,11,0.1329250931739807,0.14586186408996582,-0.012936770915985107,0.012936770915985107,0.00016736004173267816
9,4,12,0.16206935048103333,0.1596308946609497,0.002438455820083618,0.002438455820083618,5.946066786499671e-06
9,5,13,0.14370539784431458,0.14599394798278809,-0.0022885501384735107,0.0022885501384735107,5.237461736307125e-06
10,1,10,0.22310324013233185,0.19060373306274414,0.03249950706958771,0.03249950706958771,0.0010562179597661814
10,2,11,0.19055576622486115,0.17259085178375244,0.017964914441108704,0.017964914441108704,0.00032273815087635604
10,3,12,0.1692468822002411,0.20564603805541992,-0.03639915585517883,0.03639915585517883,0.0013248985469695995
10,4,13,0.209680438041687,0.197249174118042,0.01243126392364502,0.01243126392364502,0.00015453632273931817
10,5,14,0.20735123753547668,0.19474220275878906,0.012609034776687622,0.012609034776687622,0.00015898775799971787
11,1,11,0.1393432319164276,0.08947646617889404,0.04986676573753357,0.04986676573753357,0.002486694325122052
11,2,12,0.10858500003814697,0.11531031131744385,-0.006725311279296875,0.006725311279296875,4.522981180343777e-05
11,3,13,0.08308961987495422,0.1371365785598755,-0.054046958684921265,0.054046958684921265,0.002921073743089586
11,4,14,0.13224250078201294,0.13151633739471436,0.000726163387298584,0.000726163387298584,5.273132650529533e-07
11,5,15,0.13404718041419983,0.15931415557861328,-0.025266975164413452,0.025266975164413452,0.0006384200339590862
12,1,12,0.2525500953197479,0.25192832946777344,0.0006217658519744873,0.0006217658519744873,3.8659277468156006e-07
12,2,13,0.2112342268228531,0.25953924655914307,-0.04830501973628998,0.04830501973628998,0.0023333749317233643
12,3,14,0.18410541117191315,0.22733783721923828,-0.043232426047325134,0.043232426047325134,0.0018690426619374367
12,4,15,0.23253168165683746,0.21769630908966064,0.014835372567176819,0.014835372567176819,0.00022008827920694252
12,5,16,0.23831462860107422,0.22697949409484863,0.011335134506225586,0.011335134506225586,0.00012848527427422596
13,1,13,0.4035675525665283,0.40728759765625,-0.0037200450897216797,0.0037200450897216797,1.383873546956238e-05
13,2,14,0.3606566786766052,0.4118325710296631,-0.05117589235305786,0.05117589235305786,0.002618971958131766
13,3,15,0.34217357635498047,0.43555688858032227,-0.0933833122253418,0.0933833122253418,0.00872044300217567
13,4,16,0.3897390067577362,0.42470359802246094,-0.03496459126472473,0.03496459126472473,0.001222522642309265
13,5,17,0.4067630171775818,0.405642032623291,0.0011209845542907715,0.0011209845542907715,1.2566063709584796e-06
14,1,14,0.3805181682109833,0.3823438882827759,-0.0018257200717926025,0.0018257200717926025,3.3332537805463858e-06
14,2,15,0.3331696391105652,0.36215293407440186,-0.02898329496383667,0.02898329496383667,0.0008400313869607601
14,3,16,0.3164987564086914,0.34781014919281006,-0.03131139278411865,0.03131139278411865,0.0009804033180813576
14,4,17,0.36369869112968445,0.34493398666381836,0.01876470446586609,0.01876470446586609,0.00035211413369129474
14,5,18,0.3651784360408783,0.3504371643066406,0.014741271734237671,0.014741271734237671,0.0002173050923426345
15,1,15,0.35220128297805786,0.37038445472717285,-0.01818317174911499,0.01818317174911499,0.0003306277348578135
15,2,16,0.33380022644996643,0.3547004461288452,-0.020900219678878784,0.020900219678878784,0.000436819182625392
15,3,17,0.33916616439819336,0.3715571165084839,-0.03239095211029053,0.03239095211029053,0.0010491737786111344
15,4,18,0.36819982528686523,0.37390196323394775,-0.0057021379470825195,0.0057021379470825195,3.251437716755845e-05
15,5,19,0.367565780878067,0.36982715129852295,-0.0022613704204559326,0.0022613704204559326,5.1137961785130415e-06
16,1,16,0.2956351935863495,0.3071584701538086,-0.011523276567459106,0.011523276567459106,0.00013278590285015213
16,2,17,0.2948041260242462,0.2750455141067505,0.019758611917495728,0.019758611917495728,0.0003904027449062042
16,3,18,0.3056657016277313,0.2663205862045288,0.039345115423202515,0.039345115423202515,0.0015480381076651284
16,4,19,0.326247900724411,0.40881597995758057,-0.08256807923316956,0.08256807923316956,0.006817487708254966
16,5,20,0.33101677894592285,0.3661384582519531,-0.03512167930603027,0.03512167930603027,0.0012335323572756351
17,1,17,0.287066787481308,0.3008662462234497,-0.013799458742141724,0.013799458742141724,0.00019042506157607164
17,2,18,0.2544708251953125,0.2792346477508545,-0.024763822555541992,0.024763822555541992,0.0006132469075623703
17,3,19,0.28031131625175476,0.2935272455215454,-0.01321592926979065,0.01321592926979065,0.0001746607864641092
17,4,20,0.28932663798332214,0.27650344371795654,0.0128231942653656,0.0128231942653656,0.00016443431116730522
