rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,0.021598853170871735,True
0,2,1,0.010715165175497532,True
0,3,2,-0.021791553124785423,True
0,4,3,0.01767253875732422,True
0,5,4,0.07228697836399078,True
1,1,1,-0.11577163636684418,True
1,2,2,-0.13124299049377441,True
1,3,3,-0.16014166176319122,True
1,4,4,-0.12813229858875275,True
1,5,5,-0.09467606246471405,True
2,1,2,-0.06808929890394211,True
2,2,3,-0.12092429399490356,True
2,3,4,-0.1464315950870514,True
2,4,5,-0.10017374157905579,True
2,5,6,-0.05168062448501587,True
3,1,3,-0.20608949661254883,True
3,2,4,-0.23496468365192413,True
3,3,5,-0.2476983666419983,True
3,4,6,-0.2412714809179306,True
3,5,7,-0.25016850233078003,True
4,1,4,-0.19511644542217255,True
4,2,5,-0.2153463363647461,True
4,3,6,-0.23261401057243347,True
4,4,7,-0.21571405231952667,True
4,5,8,-0.2230420708656311,True
5,1,5,-0.17122939229011536,True
5,2,6,-0.19589923322200775,True
5,3,7,-0.18993373215198517,True
5,4,8,-0.17973589897155762,True
5,5,9,-0.2186853140592575,True
6,1,6,-0.08875584602355957,True
6,2,7,-0.10264810919761658,True
6,3,8,-0.11214606463909149,True
6,4,9,-0.09708273410797119,True
6,5,10,-0.11314474791288376,True
7,1,7,-0.03846575319766998,True
7,2,8,-0.010523715056478977,True
7,3,9,-0.06554339081048965,True
7,4,10,-0.03758775070309639,True
7,5,11,-0.05230099707841873,True
8,1,8,0.028808750212192535,True
8,2,9,0.02773725986480713,True
8,3,10,0.00102044187951833,True
8,4,11,0.03700261935591698,True
8,5,12,0.017032070085406303,True
9,1,9,0.16411396861076355,True
9,2,10,0.1396118849515915,True
9,3,11,0.1329250931739807,True
9,4,12,0.16206935048103333,True
9,5,13,0.14370539784431458,True
10,1,10,0.22310324013233185,True
10,2,11,0.19055576622486115,True
10,3,12,0.1692468822002411,True
10,4,13,0.209680438041687,True
10,5,14,0.20735123753547668,True
11,1,11,0.1393432319164276,True
11,2,12,0.10858500003814697,True
11,3,13,0.08308961987495422,True
11,4,14,0.13224250078201294,True
11,5,15,0.13404718041419983,True
12,1,12,0.2525500953197479,True
12,2,13,0.2112342268228531,True
12,3,14,0.18410541117191315,True
12,4,15,0.23253168165683746,True
12,5,16,0.23831462860107422,True
13,1,13,0.4035675525665283,True
13,2,14,0.3606566786766052,True
13,3,15,0.34217357635498047,True
13,4,16,0.3897390067577362,True
13,5,17,0.4067630171775818,True
14,1,14,0.3805181682109833,True
14,2,15,0.3331696391105652,True
14,3,16,0.3164987564086914,True
14,4,17,0.36369869112968445,True
14,5,18,0.3651784360408783,True
15,1,15,0.35220128297805786,True
15,2,16,0.33380022644996643,True
15,3,17,0.33916616439819336,True
15,4,18,0.36819982528686523,True
15,5,19,0.367565780878067,True
16,1,16,0.2956351935863495,True
16,2,17,0.2948041260242462,True
16,3,18,0.3056657016277313,True
16,4,19,0.326247900724411,True
16,5,20,0.33101677894592285,True
17,1,17,0.287066787481308,True
17,2,18,0.2544708251953125,True
17,3,19,0.28031131625175476,True
17,4,20,0.28932663798332214,True
17,5,21,0.3012371063232422,True
18,1,18,0.2105928659439087,True
18,2,19,0.17968404293060303,True
18,3,20,0.17195644974708557,True
