stock,seed,model,strategy,test_signature,model_mse,naive_mse,delta_mse,relative_mse_improvement_pct,model_mae,naive_mae,delta_mae,relative_mae_improvement_pct,model_source_file,naive_source_file
NVDA,42,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0029382902074198925,0.0020790753562398285,0.000859214851180064,-41.32677772363296,0.04160848066921488,0.033849857982836226,0.007758622686378655,-22.920694941505253,results/top10_sentiment_windows_return/random/NVDA/seed_42/last_model_comparison_20260827_090454.csv,results/top10_sentiment_windows_return/random/NVDA/seed_42/last_model_comparison_20260827_090454.csv
NVDA,43,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.002729167678594851,0.0020790753562398285,0.0006500923223550226,-31.268338610427556,0.040445088191987215,0.033849857982836226,0.006595230209150989,-19.48377512394628,results/top10_sentiment_windows_return/random/NVDA/seed_43/last_model_comparison_20260827_090924.csv,results/top10_sentiment_windows_return/random/NVDA/seed_43/last_model_comparison_20260827_090924.csv
NVDA,44,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0023901807218576084,0.0020790753562398285,0.00031110536561777986,-14.963640672478482,0.037588277927256684,0.033849857982836226,0.0037384199444204583,-11.044122980711016,results/top10_sentiment_windows_return/random/NVDA/seed_44/last_model_comparison_20260827_091357.csv,results/top10_sentiment_windows_return/random/NVDA/seed_44/last_model_comparison_20260827_091357.csv
NVDA,45,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.002718476051199223,0.0020790753562398285,0.0006394006949593943,-30.754089458104144,0.03965032742432264,0.033849857982836226,0.0058004694414864125,-17.135875265496164,results/top10_sentiment_windows_return/random/NVDA/seed_45/last_model_comparison_20260827_091828.csv,results/top10_sentiment_windows_return/random/NVDA/seed_45/last_model_comparison_20260827_091828.csv
NVDA,46,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0026098816073290426,0.0020790753562398285,0.0005308062510892141,-25.530880806995807,0.03896451349964509,0.033849857982836226,0.005114655516808862,-15.109828583039489,results/top10_sentiment_windows_return/random/NVDA/seed_46/last_model_comparison_20260827_092301.csv,results/top10_sentiment_windows_return/random/NVDA/seed_46/last_model_comparison_20260827_092301.csv
NVDA,47,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0028731182862140625,0.0020790753562398285,0.0007940429299742339,-38.19211879892238,0.041677797722973274,0.033849857982836226,0.007827939740137048,-23.125472916625682,results/top10_sentiment_windows_return/random/NVDA/seed_47/last_model_comparison_20260827_172837.csv,results/top10_sentiment_windows_return/random/NVDA/seed_47/last_model_comparison_20260827_172837.csv
NVDA,48,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0029884653773353197,0.0020790753562398285,0.0009093900210954912,-43.74011833511386,0.04350167630166791,0.033849857982836226,0.009651818318831683,-28.513615400471387,results/top10_sentiment_windows_return/random/NVDA/seed_48/last_model_comparison_20260827_173309.csv,results/top10_sentiment_windows_return/random/NVDA/seed_48/last_model_comparison_20260827_173309.csv
NVDA,49,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0028397123017406835,0.0020790753562398285,0.000760636945500855,-36.58534757857583,0.04086917582102801,0.033849857982836226,0.007019317838191784,-20.736624188352494,results/top10_sentiment_windows_return/random/NVDA/seed_49/last_model_comparison_20260827_200826.csv,results/top10_sentiment_windows_return/random/NVDA/seed_49/last_model_comparison_20260827_200826.csv
NVDA,50,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0028142020697329182,0.0020790753562398285,0.0007351267134930897,-35.358348666237106,0.040614397756412186,0.033849857982836226,0.00676453977357596,-19.983953188240733,results/top10_sentiment_windows_return/random/NVDA/seed_50/last_model_comparison_20260828_075238.csv,results/top10_sentiment_windows_return/random/NVDA/seed_50/last_model_comparison_20260828_075238.csv
NVDA,51,Shared-target JEPA--MAE,random,65a2be9d33c30bbb95dd,0.0024592171413329754,0.0020790753562398285,0.0003801417850931468,-18.28417541250949,0.03693055477557013,0.033849857982836226,0.003080696792733907,-9.101062681846384,results/top10_sentiment_windows_return/random/NVDA/seed_51/last_model_comparison_20260828_095804.csv,results/top10_sentiment_windows_return/random/NVDA/seed_51/last_model_comparison_20260828_095804.csv
AAPL,42,Shared-target JEPA--MAE,random,0d46cbde6d60987bd23b,0.00155409211102905,0.0011798756895860015,0.00037421642144304856,-31.716597328516432,0.028328492209364262,0.021244387563906172,0.0070841046454580905,-33.34577014351713,results/top10_sentiment_windows_return/random/AAPL/seed_42/last_model_comparison_20260827_092733.csv,results/top10_sentiment_windows_return/random/AAPL/seed_42/last_model_comparison_20260827_092733.csv
AAPL,43,Shared-target JEPA--MAE,random,0d46cbde6d60987bd23b,0.0014736585491215409,0.0011798756895860015,0.00029378285953553934,-24.899475608199268,0.026375947404946885,0.021244387563906172,0.005131559841040714,-24.154896560817505,results/top10_sentiment_windows_return/random/AAPL/seed_43/last_model_comparison_20260827_093205.csv,results/top10_sentiment_windows_return/random/AAPL/seed_43/last_model_comparison_20260827_093205.csv
AAPL,44,Shared-target JEPA--MAE,random,0d46cbde6d60987bd23b,0.001424693550307135,0.0011798756895860015,0.0002448178607211335,-20.749462242673715,0.026228125172201498,0.021244387563906172,0.004983737608295326,-23.45907874869787,results/top10_sentiment_windows_return/random/AAPL/seed_44/last_model_comparison_20260827_093635.csv,results/top10_sentiment_windows_return/random/AAPL/seed_44/last_model_comparison_20260827_093635.csv
AAPL,45,Shared-target JEPA--MAE,random,0d46cbde6d60987bd23b,0.0016794719381512148,0.0011798756895860015,0.0004995962485652133,-42.34312588816142,0.028063592206882745,0.021244387563906172,0.006819204642976574,-32.09885256735891,results/top10_sentiment_windows_return/random/AAPL/seed_45/last_model_comparison_20260827_094109.csv,results/top10_sentiment_windows_return/random/AAPL/seed_45/last_model_comparison_20260827_094109.csv
AAPL,46,Shared-target JEPA--MAE,random,0d46cbde6d60987bd23b,0.001469838664502799,0.0011798756895860015,0.0002899629749167974,-24.57572246602865,0.02497581336402183,0.021244387563906172,0.0037314258001156578,-17.564289810148644,results/top10_sentiment_windows_return/random/AAPL/seed_46/last_model_comparison_20260827_094540.csv,results/top10_sentiment_windows_return/random/AAPL/seed_46/last_model_comparison_20260827_094540.csv
