stock,seed,method,strategy,split,mse,mae,direction_accuracy,forecast_horizon,checkpoint_path,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,trend_loss_temperature,trend_loss_threshold,trend_selection_weight,normalization,feature_transform,forecast_target,target_definition,metric_definition,test_start,test_end,test_signature,experiment_id,config_signature,timestamp,git_commit_sha,original_source_file,score_source_file,raw_model,selected_bundle,included_in_canonical,exclusion_reason,metadata_sources
AVGO,50,Naive-last,local_long,test,0.00301088671668516,0.03984621198553788,0.0,5,./logs/output_model/AVGO/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_726ceeacda83_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,0574650739836f4c963d,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_101855,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_model_comparison_20260825_101855.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_baseline_scores_after_observation_20260825_101855.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/preprocessing_config.json
AVGO,50,Drift,local_long,test,0.003206176350828088,0.040613234099490865,0.5723684210526315,5,./logs/output_model/AVGO/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_726ceeacda83_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,0574650739836f4c963d,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_101855,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_model_comparison_20260825_101855.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_baseline_scores_after_observation_20260825_101855.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/preprocessing_config.json
AVGO,50,GRU,local_long,test,0.003536001098748217,0.046114807242625636,0.5592105263157895,5,./logs/output_model/AVGO/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_726ceeacda83_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,0574650739836f4c963d,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_101855,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_model_comparison_20260825_101855.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_gru_scores_after_observation_20260825_101855.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/preprocessing_config.json
AVGO,50,Local-MAE/Long-JEPA,local_long,test,0.0050182457005701585,0.05247263520171768,0.5131578947368421,5,./logs/output_model/AVGO/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_726ceeacda83_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,0574650739836f4c963d,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_101855,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_model_comparison_20260825_101855.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_scores_after_observation_20260825_101855.csv,TS-JEPA,True,True,,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/preprocessing_config.json
AVGO,50,Mean-context,local_long,test,0.03377415824343458,0.15762535544896597,0.0,5,./logs/output_model/AVGO/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_726ceeacda83_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,0574650739836f4c963d,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_101855,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_model_comparison_20260825_101855.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/last_baseline_scores_after_observation_20260825_101855.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/AVGO/seed_50/preprocessing_config.json
COST,42,Naive-last,local_long,test,0.0004076389606742177,0.014902843613373599,0.006578947368421052,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_c2566d470b19_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102317,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_model_comparison_20260825_102317.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_baseline_scores_after_observation_20260825_102317.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/preprocessing_config.json
COST,42,Drift,local_long,test,0.00045113086603079433,0.015306078928130617,0.5,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_c2566d470b19_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102317,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_model_comparison_20260825_102317.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_baseline_scores_after_observation_20260825_102317.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/preprocessing_config.json
COST,42,GRU,local_long,test,0.0005618323167947308,0.01881156661792804,0.5197368421052632,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_c2566d470b19_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102317,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_model_comparison_20260825_102317.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_gru_scores_after_observation_20260825_102317.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/preprocessing_config.json
COST,42,Local-MAE/Long-JEPA,local_long,test,0.000915584829705686,0.02138487053912523,0.45394736842105265,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_c2566d470b19_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102317,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_model_comparison_20260825_102317.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_scores_after_observation_20260825_102317.csv,TS-JEPA,True,True,,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/preprocessing_config.json
COST,42,Mean-context,local_long,test,0.00121185380508482,0.028578074432995253,0.006578947368421052,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_c2566d470b19_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102317,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_model_comparison_20260825_102317.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/last_baseline_scores_after_observation_20260825_102317.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_42/preprocessing_config.json
COST,46,Naive-last,local_long,test,0.0004076389606742177,0.014902843613373599,0.006578947368421052,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6b806b0d1e6e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102736,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_model_comparison_20260825_102736.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_baseline_scores_after_observation_20260825_102736.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/preprocessing_config.json
COST,46,Drift,local_long,test,0.00045113086603079433,0.015306078928130617,0.5,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6b806b0d1e6e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102736,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_model_comparison_20260825_102736.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_baseline_scores_after_observation_20260825_102736.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/preprocessing_config.json
COST,46,GRU,local_long,test,0.000531287645837491,0.018550356046149595,0.5131578947368421,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6b806b0d1e6e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102736,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_model_comparison_20260825_102736.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_gru_scores_after_observation_20260825_102736.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/preprocessing_config.json
COST,46,Local-MAE/Long-JEPA,local_long,test,0.0009298495883180251,0.022114635404738535,0.5263157894736842,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6b806b0d1e6e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102736,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_model_comparison_20260825_102736.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_scores_after_observation_20260825_102736.csv,TS-JEPA,True,True,,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/preprocessing_config.json
COST,46,Mean-context,local_long,test,0.00121185380508482,0.028578074432995253,0.006578947368421052,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6b806b0d1e6e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_102736,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_model_comparison_20260825_102736.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/last_baseline_scores_after_observation_20260825_102736.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_46/preprocessing_config.json
COST,50,Naive-last,local_long,test,0.0004076389606742177,0.014902843613373599,0.006578947368421052,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6ed610b8dac0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_103155,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_model_comparison_20260825_103155.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_baseline_scores_after_observation_20260825_103155.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/preprocessing_config.json
COST,50,Drift,local_long,test,0.00045113086603079433,0.015306078928130617,0.5,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6ed610b8dac0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_103155,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_model_comparison_20260825_103155.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_baseline_scores_after_observation_20260825_103155.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/preprocessing_config.json
COST,50,GRU,local_long,test,0.000512010562233531,0.018114303072032163,0.48026315789473684,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6ed610b8dac0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_103155,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_model_comparison_20260825_103155.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_gru_scores_after_observation_20260825_103155.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/preprocessing_config.json
COST,50,Local-MAE/Long-JEPA,local_long,test,0.0007399257369028846,0.020766073950615353,0.4276315789473684,5,./logs/output_model/COST/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.5_lmae_0.5_mae_1_gap_4_jepa_4_cfg_6ed610b8dac0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,334d0ea0f0e53790e465,8cc2dfd62ac48cad,8cc2dfd62ac48cad,20260825_103155,ec9b2701bcc2bf149eb9db36c8e6db9589eeabd3,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_model_comparison_20260825_103155.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/last_scores_after_observation_20260825_103155.csv,TS-JEPA,True,True,,config/experiments/top10_with_sentiment_jepa_lam_1_mae_lam_2.json;results/top10_with_sentiment_jepa_lam_1_mae_lam_2/local_long/COST/seed_50/preprocessing_config.json
