config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
ea1fcd0f4ea05262,random,relative_return,train_zscore,raw,5,best_pretraining_validation,ema,True,0.001,2025-01-01,2026-01-01,75,results/01_preprocessing_train_zscore/random/AAPL/seed_42/last_model_comparison_20260902_071934.csv;results/01_preprocessing_train_zscore/random/AAPL/seed_44/last_model_comparison_20260902_072337.csv;results/01_preprocessing_train_zscore/random/AAPL/seed_46/last_model_comparison_20260902_072337.csv;results/01_preprocessing_train_zscore/random/AVGO/seed_42/last_model_comparison_20260902_072738.csv;results/01_preprocessing_train_zscore/random/AVGO/seed_44/last_model_comparison_20260902_072740.csv;results/01_preprocessing_train_zscore/random/AVGO/seed_46/last_model_comparison_20260902_073140.csv;results/01_preprocessing_train_zscore/random/NVDA/seed_42/last_model_comparison_20260902_071533.csv;results/01_preprocessing_train_zscore/random/NVDA/seed_44/last_model_comparison_20260902_071533.csv;results/01_preprocessing_train_zscore/random/NVDA/seed_46/last_model_comparison_20260902_071935.csv;results/01_preprocessing_train_zscore/random/TSLA/seed_42/last_model_comparison_20260902_073142.csv;results/01_preprocessing_train_zscore/random/TSLA/seed_44/last_model_comparison_20260902_073542.csv;results/01_preprocessing_train_zscore/random/TSLA/seed_46/last_model_comparison_20260902_073543.csv;results/01_preprocessing_train_zscore/random/WMT/seed_42/last_model_comparison_20260902_073943.csv;results/01_preprocessing_train_zscore/random/WMT/seed_44/last_model_comparison_20260902_073945.csv;results/01_preprocessing_train_zscore/random/WMT/seed_46/last_model_comparison_20260902_074303.csv
