config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
126761cdd751ac9c,random,relative_return,train_zscore,raw,5,fixed_pretraining_epoch_500,ema,True,0.001,2025-04-01T00:00:00,2025-12-31T00:00:00,15,results/normalization_pilot_train_zscore/random/NVDA/seed_42/last_model_comparison_20260827_074522.csv;results/normalization_pilot_train_zscore/random/NVDA/seed_44/last_model_comparison_20260827_074537.csv;results/normalization_pilot_train_zscore/random/NVDA/seed_46/last_model_comparison_20260827_074552.csv
