stock,model,n_paired_seeds,delta_mse,relative_mse_improvement_pct,delta_mae,relative_mae_improvement_pct
NVDA,GRU,1,0.0003435542446053793,-50.02439879035849,0.005344992405489871,-24.275440939622552
NVDA,Local-MAE/Long-JEPA,1,0.000574732293180232,-83.68587459825838,0.0033885941742674286,-15.390034541730822
NVDA,Shared-target JEPA--MAE,1,0.00012255724164079908,-17.845369186248345,0.001977146970794392,-8.979641293629497
