rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,-0.10104570537805557,True
0,2,1,-0.07996746152639389,True
0,3,2,-0.09690538048744202,True
0,4,3,-0.10184799134731293,True
0,5,4,-0.08366405218839645,True
1,1,1,-0.21635133028030396,True
1,2,2,-0.20293138921260834,True
1,3,3,-0.221933975815773,True
1,4,4,-0.24246937036514282,True
1,5,5,-0.21657514572143555,True
2,1,2,-0.12453305721282959,True
2,2,3,-0.09602994471788406,True
2,3,4,-0.11252936720848083,True
2,4,5,-0.13621346652507782,True
2,5,6,-0.11997018754482269,True
3,1,3,-0.14288166165351868,True
3,2,4,-0.13488757610321045,True
3,3,5,-0.14277765154838562,True
3,4,6,-0.15197427570819855,True
3,5,7,-0.11221501231193542,True
4,1,4,-0.07242927700281143,True
4,2,5,-0.05834006145596504,True
4,3,6,-0.07190054655075073,True
4,4,7,-0.08131305128335953,True
4,5,8,-0.053249113261699677,True
5,1,5,-0.13597077131271362,True
5,2,6,-0.10870136320590973,True
5,3,7,-0.12784601747989655,True
5,4,8,-0.13580705225467682,True
5,5,9,-0.12794357538223267,True
6,1,6,-0.13108745217323303,True
6,2,7,-0.10799562186002731,True
6,3,8,-0.11003299802541733,True
6,4,9,-0.12747715413570404,True
6,5,10,-0.12714433670043945,True
7,1,7,-0.16248133778572083,True
7,2,8,-0.1363241821527481,True
7,3,9,-0.14535608887672424,True
7,4,10,-0.15777292847633362,True
7,5,11,-0.15048108994960785,True
8,1,8,-0.1446315348148346,True
8,2,9,-0.12769918143749237,True
8,3,10,-0.1302269548177719,True
8,4,11,-0.15651877224445343,True
8,5,12,-0.14680790901184082,True
9,1,9,-0.09018635749816895,True
9,2,10,-0.0636110007762909,True
9,3,11,-0.064190573990345,True
9,4,12,-0.07369691133499146,True
9,5,13,-0.061932146549224854,True
10,1,10,-0.0635913535952568,True
10,2,11,-0.04616360366344452,True
10,3,12,-0.04506799578666687,True
10,4,13,-0.05898647755384445,True
10,5,14,-0.05046118050813675,True
11,1,11,-0.1250341236591339,True
11,2,12,-0.09921746701002121,True
11,3,13,-0.11127057671546936,True
11,4,14,-0.12104802578687668,True
11,5,15,-0.1068413108587265,True
12,1,12,-0.09814096987247467,True
12,2,13,-0.07932130247354507,True
12,3,14,-0.08836697787046432,True
12,4,15,-0.10691169649362564,True
12,5,16,-0.09311068803071976,True
13,1,13,0.24097225069999695,True
13,2,14,0.25619375705718994,True
13,3,15,0.27152305841445923,True
13,4,16,0.25699231028556824,True
13,5,17,0.2420804500579834,True
14,1,14,0.039675384759902954,True
14,2,15,0.04867038130760193,True
14,3,16,0.054710447788238525,True
14,4,17,0.055650368332862854,True
14,5,18,0.04577745869755745,True
15,1,15,0.025263328105211258,True
15,2,16,0.03506115823984146,True
15,3,17,0.04089295119047165,True
15,4,18,0.03572656959295273,True
15,5,19,0.02775668352842331,True
16,1,16,0.00430842163041234,True
16,2,17,0.010507402941584587,True
16,3,18,0.01517255138605833,True
16,4,19,0.012361619621515274,True
16,5,20,0.010399479418992996,True
17,1,17,0.0338246189057827,True
17,2,18,0.04868922010064125,True
17,3,19,0.04685806483030319,True
17,4,20,0.036308225244283676,True
17,5,21,0.04592223837971687,True
18,1,18,0.06857781112194061,True
18,2,19,0.07969168573617935,True
18,3,20,0.08282464742660522,True
18,4,21,0.07136766612529755,True
18,5,22,0.06232494115829468,True
19,1,19,0.14748363196849823,True
19,2,20,0.15254080295562744,True
19,3,21,0.1552053540945053,True
19,4,22,0.1507781744003296,True
19,5,23,0.15529179573059082,True
20,1,20,0.12717343866825104,True
20,2,21,0.14353437721729279,True
20,3,22,0.12529298663139343,True
20,4,23,0.1321607232093811,True
20,5,24,0.13446356356143951,True
21,1,21,0.14975334703922272,True
21,2,22,0.1626642793416977,True
21,3,23,0.15847177803516388,True
21,4,24,0.14999864995479584,True
21,5,25,0.1614810675382614,True
22,1,22,0.19038043916225433,True
22,2,23,0.19728009402751923,True
22,3,24,0.18829312920570374,True
22,4,25,0.18983036279678345,True
22,5,26,0.18846344947814941,True
23,1,23,0.17455138266086578,True
23,2,24,0.18281467258930206,True
23,3,25,0.16988308727741241,True
23,4,26,0.17230312526226044,True
23,5,27,0.18352188169956207,True
24,1,24,0.2640593349933624,True
24,2,25,0.26417431235313416,True
24,3,26,0.2697767913341522,True
24,4,27,0.27946701645851135,True
24,5,28,0.27775058150291443,True
25,1,25,0.21311062574386597,True
25,2,26,0.20909483730793,True
25,3,27,0.21025703847408295,True
25,4,28,0.21580123901367188,True
25,5,29,0.22560110688209534,True
26,1,26,0.22943377494812012,True
26,2,27,0.237820103764534,True
26,3,28,0.2253967523574829,True
26,4,29,0.23063404858112335,True
26,5,30,0.23858268558979034,True
27,1,27,0.1576671004295349,True
27,2,28,0.16648070514202118,True
27,3,29,0.15316371619701385,True
27,4,30,0.15755333006381989,True
27,5,31,0.16427478194236755,True
28,1,28,0.21638542413711548,True
28,2,29,0.22513017058372498,True
28,3,30,0.20274797081947327,True
28,4,31,0.2160588800907135,True
28,5,32,0.21772736310958862,True
29,1,29,0.3141542673110962,True
29,2,30,0.31776782870292664,True
29,3,31,0.3075244426727295,True
29,4,32,0.3151773512363434,True
29,5,33,0.31630364060401917,True
30,1,30,0.1848549246788025,True
30,2,31,0.1846248358488083,True
30,3,32,0.17290234565734863,True
30,4,33,0.1818232238292694,True
30,5,34,0.20132140815258026,True
31,1,31,0.1652449369430542,True
31,2,32,0.17555281519889832,True
31,3,33,0.15540774166584015,True
31,4,34,0.1618838608264923,True
31,5,35,0.1756921410560608,True
32,1,32,0.1753375232219696,True
32,2,33,0.18331065773963928,True
32,3,34,0.17399774491786957,True
32,4,35,0.16825084388256073,True
32,5,36,0.180572047829628,True
33,1,33,0.19910338521003723,True
33,2,34,0.19762229919433594,True
33,3,35,0.19398227334022522,True
33,4,36,0.19619451463222504,True
33,5,37,0.21110248565673828,True
34,1,34,0.22199535369873047,True
34,2,35,0.2190343737602234,True
34,3,36,0.2194049209356308,True
34,4,37,0.22825075685977936,True
34,5,38,0.24813079833984375,True
35,1,35,0.1667705625295639,True
35,2,36,0.16804708540439606,True
35,3,37,0.1600334644317627,True
35,4,38,0.15942996740341187,True
35,5,39,0.18141017854213715,True
36,1,36,0.0755281150341034,True
36,2,37,0.0802634060382843,True
36,3,38,0.07468555867671967,True
36,4,39,0.07468903064727783,True
36,5,40,0.09320377558469772,True
37,1,37,0.0802958682179451,True
37,2,38,0.07604127377271652,True
37,3,39,0.06936125457286835,True
37,4,40,0.05191560462117195,True
37,5,41,0.06843927502632141,True
38,1,38,0.06773146986961365,True
38,2,39,0.06723911315202713,True
38,3,40,0.0627007931470871,True
38,4,41,0.05515001714229584,True
38,5,42,0.0816197395324707,True
39,1,39,0.047579459846019745,True
39,2,40,0.04769342020153999,True
39,3,41,0.050249285995960236,True
39,4,42,0.040001966059207916,True
39,5,43,0.05648447573184967,True
40,1,40,-0.012812970206141472,True
40,2,41,-0.013084955513477325,True
40,3,42,-0.013919739983975887,True
40,4,43,-0.019761450588703156,True
40,5,44,-0.00767657533288002,True
41,1,41,-0.08036363124847412,True
41,2,42,-0.07985682040452957,True
41,3,43,-0.0765257403254509,True
41,4,44,-0.0862201526761055,True
41,5,45,-0.07482875883579254,True
42,1,42,-0.04521659389138222,True
42,2,43,-0.04542690888047218,True
42,3,44,-0.03237014263868332,True
42,4,45,-0.03872162848711014,True
42,5,46,-0.029493262991309166,True
43,1,43,0.012126684188842773,True
43,2,44,0.012650820426642895,True
43,3,45,0.01616990938782692,True
43,4,46,0.0014388002455234528,True
43,5,47,0.012578601017594337,True
44,1,44,-0.04532137140631676,True
44,2,45,-0.03153311461210251,True
44,3,46,-0.032957494258880615,True
44,4,47,-0.04111183434724808,True
44,5,48,-0.03438837453722954,True
45,1,45,-0.039232514798641205,True
45,2,46,-0.031430065631866455,True
45,3,47,-0.031371958553791046,True
45,4,48,-0.042015694081783295,True
45,5,49,-0.02795274369418621,True
46,1,46,-0.07769491523504257,True
46,2,47,-0.061462681740522385,True
46,3,48,-0.06355385482311249,True
46,4,49,-0.06534646451473236,True
46,5,50,-0.057077981531620026,True
47,1,47,-0.0719619169831276,True
47,2,48,-0.056159570813179016,True
