rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.1364993155002594,-0.1273726224899292,-0.0091266930103302,0.0091266930103302,8.329652530481013e-05
0,2,1,-0.1362455040216446,-0.10993552207946777,-0.02630998194217682,0.02630998194217682,0.0006922151497976703
0,3,2,-0.13919395208358765,-0.18985557556152344,0.05066162347793579,0.05066162347793579,0.002566600093420135
0,4,3,-0.11831124871969223,-0.22350376844406128,0.10519251972436905,0.10519251972436905,0.011065466205961771
0,5,4,-0.11773377656936646,-0.20415949821472168,0.08642572164535522,0.08642572164535522,0.007469405361920423
1,1,1,-0.20546787977218628,-0.22051703929901123,0.015049159526824951,0.015049159526824951,0.0002264772024638262
1,2,2,-0.20722320675849915,-0.12715810537338257,-0.08006510138511658,0.08006510138511658,0.0064104204598089964
1,3,3,-0.21482303738594055,-0.17228466272354126,-0.04253837466239929,0.04253837466239929,0.001809513318918654
1,4,4,-0.2484263777732849,-0.15561342239379883,-0.09281295537948608,0.09281295537948608,0.008614244686274475
1,5,5,-0.2877841889858246,-0.16817396879196167,-0.11961022019386292,0.11961022019386292,0.014306604774824372
2,1,2,-0.20385931432247162,-0.20514297485351562,0.0012836605310440063,0.0012836605310440063,1.6477843589601804e-06
2,2,3,-0.2136392891407013,-0.22842347621917725,0.014784187078475952,0.014784187078475952,0.0002185721875713753
2,3,4,-0.15872929990291595,-0.23603612184524536,0.0773068219423294,0.0773068219423294,0.005976344718823023
2,4,5,-0.20365968346595764,-0.2594493627548218,0.055789679288864136,0.055789679288864136,0.003112488315154316
2,5,6,-0.2144821435213089,-0.23351335525512695,0.019031211733818054,0.019031211733818054,0.000362187020057414
3,1,3,-0.2825774550437927,-0.23286038637161255,-0.049717068672180176,0.049717068672180176,0.0024717869173542795
3,2,4,-0.2601686716079712,-0.20762896537780762,-0.052539706230163574,0.052539706230163574,0.002760420730751889
3,3,5,-0.273485392332077,-0.19722193479537964,-0.07626345753669739,0.07626345753669739,0.005816114955451646
3,4,6,-0.27622637152671814,-0.20270156860351562,-0.07352480292320251,0.07352480292320251,0.005405896644895769
3,5,7,-0.292842835187912,-0.20401835441589355,-0.08882448077201843,0.08882448077201843,0.007889788384418672
4,1,4,-0.22580870985984802,-0.22323310375213623,-0.002575606107711792,0.002575606107711792,6.633746822082287e-06
4,2,5,-0.22624780237674713,-0.19888806343078613,-0.027359738945961,0.027359738945961,0.000748555315191135
4,3,6,-0.2275501787662506,-0.19981467723846436,-0.027735501527786255,0.027735501527786255,0.0007692580449978337
4,4,7,-0.2255527526140213,-0.21510398387908936,-0.010448768734931946,0.010448768734931946,0.00010917676807609134
4,5,8,-0.2092936933040619,-0.22074806690216064,0.011454373598098755,0.011454373598098755,0.00013120267452482182
5,1,5,-0.20584440231323242,-0.19057214260101318,-0.015272259712219238,0.015272259712219238,0.00023324191671747485
5,2,6,-0.19742318987846375,-0.17611736059188843,-0.021305829286575317,0.021305829286575317,0.0004539383615886905
5,3,7,-0.1970948725938797,-0.17191386222839355,-0.025181010365486145,0.025181010365486145,0.0006340832830267207
5,4,8,-0.2107318639755249,-0.10508710145950317,-0.10564476251602173,0.10564476251602173,0.01116081584706663
5,5,9,-0.20603427290916443,-0.09337741136550903,-0.1126568615436554,0.1126568615436554,0.012691568452866342
6,1,6,-0.08227506279945374,-0.07235825061798096,-0.009916812181472778,0.009916812181472778,9.834316384260688e-05
6,2,7,-0.07032939791679382,-0.09477168321609497,0.024442285299301147,0.024442285299301147,0.000597425310652433
6,3,8,-0.07161028683185577,-0.09291857481002808,0.021308287978172302,0.021308287978172302,0.00045404313656072226
6,4,9,-0.06945163011550903,-0.09040367603302002,0.020952045917510986,0.020952045917510986,0.0004389882281294888
6,5,10,-0.033072106540203094,-0.09962493181228638,0.06655282527208328,0.06655282527208328,0.004429278551696447
7,1,7,-0.043187011033296585,-0.054887235164642334,0.011700224131345749,0.011700224131345749,0.00013689524472372538
7,2,8,-0.027721263468265533,-0.045582711696624756,0.017861448228359222,0.017861448228359222,0.0003190313328143568
7,3,9,-0.042280275374650955,-0.05549812316894531,0.013217847794294357,0.013217847794294357,0.0001747115003131322
7,4,10,-0.049534618854522705,-0.03186088800430298,-0.017673730850219727,0.017673730850219727,0.0003123607621660085
7,5,11,-0.02990424819290638,-0.03796994686126709,0.00806569866836071,0.00806569866836071,6.505549500879573e-05
8,1,8,-0.009415192529559135,0.009322881698608398,-0.018738074228167534,0.018738074228167534,0.0003511154257803163
8,2,9,0.03108750469982624,0.005937099456787109,0.02515040524303913,0.02515040524303913,0.0006325428838890902
8,3,10,0.0250033438205719,0.013984203338623047,0.011019140481948853,0.011019140481948853,0.00012142145696092399
8,4,11,0.021354978904128075,0.00937199592590332,0.011982982978224754,0.011982982978224754,0.0001435918810564242
8,5,12,0.031114498153328896,0.0168302059173584,0.014284292235970497,0.014284292235970497,0.00020404100468260702
9,1,9,0.04339383915066719,0.05758178234100342,-0.014187943190336227,0.014187943190336227,0.00020129773197220813
9,2,10,0.07173245400190353,0.0863727331161499,-0.014640279114246368,0.014640279114246368,0.00021433777254303843
9,3,11,0.08499633520841599,0.10371840000152588,-0.018722064793109894,0.018722064793109894,0.000350515710117405
9,4,12,0.07491707801818848,0.10692310333251953,-0.032006025314331055,0.032006025314331055,0.0010243856564216003
9,5,13,0.11184924095869064,0.08449053764343262,0.027358703315258026,0.027358703315258026,0.0007484986470923105
10,1,10,0.10320243239402771,0.10590183734893799,-0.0026994049549102783,0.0026994049549102783,7.286787110594162e-06
10,2,11,0.08317743241786957,0.09998965263366699,-0.016812220215797424,0.016812220215797424,0.0002826507485844676
10,3,12,0.0985051840543747,0.1207343339920044,-0.0222291499376297,0.0222291499376297,0.0004941351069496225
10,4,13,0.06561771035194397,0.11409604549407959,-0.04847833514213562,0.04847833514213562,0.0023501489781532214
10,5,14,0.1093335896730423,0.10216784477233887,0.00716574490070343,0.00716574490070343,5.134789998195721e-05
11,1,11,0.022881027311086655,0.019347548484802246,0.0035334788262844086,0.0035334788262844086,1.2485472615800242e-05
11,2,12,-0.007373686879873276,0.013416886329650879,-0.020790573209524155,0.020790573209524155,0.0004322479343805835
11,3,13,-0.0018256157636642456,0.03432011604309082,-0.036145731806755066,0.036145731806755066,0.0013065139278458648
11,4,14,-0.023145871236920357,0.03052842617034912,-0.05367429554462433,0.05367429554462433,0.002880930002211679
11,5,15,0.009996974840760231,0.055466413497924805,-0.04546944051980972,0.04546944051980972,0.0020674700211845143
12,1,12,0.13795360922813416,0.16199195384979248,-0.024038344621658325,0.024038344621658325,0.0005778420121496097
12,2,13,0.12159842997789383,0.1416454315185547,-0.020047001540660858,0.020047001540660858,0.0004018822707712588
12,3,14,0.12603244185447693,0.14721345901489258,-0.02118101716041565,0.02118101716041565,0.0004486354879498222
12,4,15,0.10031534731388092,0.144403338432312,-0.04408799111843109,0.04408799111843109,0.0019437509608588588
12,5,16,0.12526638805866241,0.16256439685821533,-0.03729800879955292,0.03729800879955292,0.0013911414604115269
13,1,13,0.3186778724193573,0.3094456195831299,0.009232252836227417,0.009232252836227417,8.523449243202919e-05
