rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,-0.12089423835277557,True
0,2,1,-0.1287616789340973,True
0,3,2,-0.1174280047416687,True
0,4,3,-0.14536261558532715,True
0,5,4,-0.11575962603092194,True
1,1,1,-0.19530363380908966,True
1,2,2,-0.19044741988182068,True
1,3,3,-0.18523640930652618,True
1,4,4,-0.19580070674419403,True
1,5,5,-0.1770177036523819,True
2,1,2,-0.1798201948404312,True
2,2,3,-0.21708762645721436,True
2,3,4,-0.16635245084762573,True
2,4,5,-0.1950175166130066,True
2,5,6,-0.1834779679775238,True
3,1,3,-0.258810818195343,True
3,2,4,-0.2719452977180481,True
3,3,5,-0.25895118713378906,True
3,4,6,-0.2556978464126587,True
3,5,7,-0.24830582737922668,True
4,1,4,-0.20634415745735168,True
4,2,5,-0.23471397161483765,True
4,3,6,-0.20352821052074432,True
4,4,7,-0.21481160819530487,True
4,5,8,-0.20937275886535645,True
5,1,5,-0.20208068192005157,True
5,2,6,-0.21855056285858154,True
5,3,7,-0.19978807866573334,True
5,4,8,-0.20798741281032562,True
5,5,9,-0.19812092185020447,True
6,1,6,-0.054221030324697495,True
6,2,7,-0.06588846445083618,True
6,3,8,-0.041129253804683685,True
6,4,9,-0.06776852160692215,True
6,5,10,-0.035649124532938004,True
7,1,7,-0.02599121630191803,True
7,2,8,-0.034763701260089874,True
7,3,9,-0.02586168423295021,True
7,4,10,-0.0393669493496418,True
7,5,11,-0.011335352435708046,True
8,1,8,0.008253734558820724,True
8,2,9,0.019726894795894623,True
8,3,10,0.034400489181280136,True
8,4,11,-0.0003823554143309593,True
8,5,12,0.0362287238240242,True
9,1,9,0.06471844017505646,True
9,2,10,0.06741990149021149,True
9,3,11,0.07235988229513168,True
9,4,12,0.04531275853514671,True
9,5,13,0.07977011799812317,True
10,1,10,0.11957843601703644,True
10,2,11,0.11168128997087479,True
10,3,12,0.12029363960027695,True
10,4,13,0.08205591887235641,True
10,5,14,0.11748294532299042,True
11,1,11,0.03946420177817345,True
11,2,12,0.034269411116838455,True
11,3,13,0.05244504660367966,True
11,4,14,0.024149727076292038,True
11,5,15,0.041773002594709396,True
12,1,12,0.13586995005607605,True
12,2,13,0.1286204606294632,True
12,3,14,0.15614476799964905,True
12,4,15,0.1283074915409088,True
12,5,16,0.15476082265377045,True
13,1,13,0.3346374034881592,True
13,2,14,0.354183167219162,True
13,3,15,0.3930685222148895,True
13,4,16,0.3491157293319702,True
13,5,17,0.38084644079208374,True
14,1,14,0.27149152755737305,True
14,2,15,0.2803553342819214,True
14,3,16,0.27015790343284607,True
14,4,17,0.25071901082992554,True
14,5,18,0.28492310643196106,True
15,1,15,0.25409626960754395,True
15,2,16,0.2437913566827774,True
15,3,17,0.26595842838287354,True
15,4,18,0.24053947627544403,True
15,5,19,0.27665627002716064,True
16,1,16,0.26145943999290466,True
16,2,17,0.25587671995162964,True
16,3,18,0.2738383114337921,True
16,4,19,0.24586857855319977,True
16,5,20,0.2650465965270996,True
17,1,17,0.15641865134239197,True
17,2,18,0.14926335215568542,True
17,3,19,0.1572301685810089,True
17,4,20,0.1225760206580162,True
17,5,21,0.1654943972826004,True
18,1,18,0.0640411227941513,True
18,2,19,0.08638890832662582,True
18,3,20,0.10398479551076889,True
18,4,21,0.07776707410812378,True
18,5,22,0.095039963722229,True
19,1,19,0.16025885939598083,True
19,2,20,0.16716420650482178,True
19,3,21,0.1837848722934723,True
19,4,22,0.14819510281085968,True
19,5,23,0.19883665442466736,True
20,1,20,0.11564559489488602,True
20,2,21,0.13254274427890778,True
20,3,22,0.13963113725185394,True
20,4,23,0.10217121243476868,True
20,5,24,0.1434413492679596,True
21,1,21,0.100997194647789,True
21,2,22,0.12538069486618042,True
21,3,23,0.1366543471813202,True
21,4,24,0.10807512700557709,True
21,5,25,0.15767844021320343,True
22,1,22,0.1032043993473053,True
22,2,23,0.12337671965360641,True
22,3,24,0.13589882850646973,True
22,4,25,0.09924488514661789,True
22,5,26,0.12085583806037903,True
23,1,23,0.0984722226858139,True
23,2,24,0.12437015026807785,True
23,3,25,0.12873072922229767,True
23,4,26,0.09039902687072754,True
23,5,27,0.1269523799419403,True
24,1,24,0.020414303988218307,True
24,2,25,0.042055703699588776,True
24,3,26,0.05331834778189659,True
24,4,27,0.022860758006572723,True
24,5,28,0.061024054884910583,True
25,1,25,-0.001105497358366847,True
25,2,26,0.01510610431432724,True
25,3,27,0.035808682441711426,True
25,4,28,0.009633439593017101,True
25,5,29,0.026305094361305237,True
26,1,26,-0.02051609754562378,True
26,2,27,-0.0074253808706998825,True
26,3,28,0.01133518572896719,True
26,4,29,-0.025120031088590622,True
26,5,30,0.004113098606467247,True
27,1,27,-0.04388771951198578,True
27,2,28,-0.02940656989812851,True
27,3,29,-0.01718117669224739,True
