"Date","Open","High","Low","close_r","Volume","ticker","name"
"1980-12-02 00:00:00-05:00","0.12357184290885924","0.12625800553708624","0.12357184290885924","0.12357184290885925","100710400","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-03 00:00:00-05:00","0.12222813145072736","0.12222813145072736","0.12088504433631897","0.12088504433631897","25177600","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-04 00:00:00-05:00","0.12491492182016374","0.12625800828731404","0.12491492182016374","0.12491492182016373","22694400","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-05 00:00:00-05:00","0.12088497443590995","0.12088497443590995","0.11819881200790405","0.11819881200790405","7590400","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-08 00:00:00-05:00","0.11282655037886077","0.11282655037886077","0.11148277670145035","0.11148277670145035","5414400","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-09 00:00:00-05:00","0.11148269898314948","0.11148269898314948","0.10879653692245483","0.10879653692245483","5824000","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-10 00:00:00-05:00","0.10611049712356826","0.10611049712356826","0.10208125412464143","0.10208125412464142","5875200","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-11 00:00:00-05:00","0.0993943196312025","0.0993943196312025","0.09670815616846085","0.09670815616846085","5440000","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-12 00:00:00-05:00","0.10073735564947128","0.10208112841334557","0.10073735564947128","0.10073735564947128","8153600","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-15 00:00:00-05:00","0.10476730763912201","0.10611038378838385","0.10476730763912201","0.10476730763912201","6643200","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-16 00:00:00-05:00","0.10476741953978347","0.10476741953978347","0.10208125412464143","0.10208125412464142","6630400","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-17 00:00:00-05:00","0.10073738301549516","0.10073738301549516","0.09805122017860413","0.09805122017860413","4672000","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-18 00:00:00-05:00","0.10073735564947128","0.10342420434315361","0.10073735564947128","0.10073735564947128","11251200","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-19 00:00:00-05:00","0.10476730763912201","0.10611038378838385","0.10476730763912201","0.10476730763912201","10035200","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-22 00:00:00-05:00","0.10476730763912201","0.10745347018520715","0.10476730763912201","0.10476730763912201","1856000","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-23 00:00:00-05:00","0.10745348036289215","0.11013964316340293","0.10745348036289215","0.10745348036289215","5696000","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-24 00:00:00-05:00","0.11148277670145035","0.11416962722173121","0.11148277670145035","0.11148277670145035","2444800","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-26 00:00:00-05:00","0.11282648146152495","0.11551264375405512","0.11282648146152495","0.11282648146152496","1459200","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-29 00:00:00-05:00","0.11282655037886077","0.11416962722173121","0.11148277670145035","0.11148277670145035","1740800","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-30 00:00:00-05:00","0.11416950821876526","0.11551259390925617","0.11416950821876526","0.11416950821876526","4364800","NKE","Nike, Inc. (NKE) Historical Data"
"1980-12-31 00:00:00-05:00","0.11416955748400978","0.11551264375405512","0.11282648146152495","0.11282648146152496","2918400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-02 00:00:00-05:00","0.11551260948181152","0.11819877097736566","0.11551260948181152","0.11551260948181152","1574400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-05 00:00:00-05:00","0.12021379917860031","0.12222808059484731","0.12021379917860031","0.12021379917860031","5824000","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-06 00:00:00-05:00","0.12088504433631897","0.12222813145072736","0.12088504433631897","0.12088504433631897","6950400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-07 00:00:00-05:00","0.11551259390925617","0.11551259390925617","0.11416950821876526","0.11416950821876526","8806400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-08 00:00:00-05:00","0.11282655037886077","0.11282655037886077","0.11148277670145035","0.11148277670145035","3302400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-09 00:00:00-05:00","0.1114827698974508","0.11282654349284825","0.11013968288898468","0.11013968288898468","2470400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-12 00:00:00-05:00","0.11148277670145035","0.11416962722173121","0.11148277670145035","0.11148277670145035","3353600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-13 00:00:00-05:00","0.11416950821876526","0.11685566935219098","0.11416950821876526","0.11416950821876526","4467200","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-14 00:00:00-05:00","0.11819881200790405","0.12088497443590995","0.11819881200790405","0.11819881200790405","7923200","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-15 00:00:00-05:00","0.11819881200790405","0.11954189834568751","0.11819881200790405","0.11819881200790405","2521600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-16 00:00:00-05:00","0.11819881200790405","0.12088497443590995","0.11819881200790405","0.11819881200790405","3328000","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-19 00:00:00-05:00","0.11819881200790405","0.11954189834568751","0.11819881200790405","0.11819881200790405","4032000","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-20 00:00:00-05:00","0.11685566935219098","0.11685566935219098","0.11416950821876526","0.11416950821876526","3507200","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-21 00:00:00-05:00","0.11416955748400978","0.11551264375405512","0.11282648146152495","0.11282648146152496","985600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-22 00:00:00-05:00","0.11148272968743952","0.11148272968743952","0.10745348036289215","0.10745348036289215","1318400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-23 00:00:00-05:00","0.11013968288898468","0.11282654349284825","0.11013968288898468","0.11013968288898468","1382400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-26 00:00:00-05:00","0.11013964316340293","0.11013964316340293","0.10745348036289215","0.10745348036289215","1126400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-27 00:00:00-05:00","0.10745348036289215","0.10879656688692875","0.10745348036289215","0.10745348036289215","857600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-28 00:00:00-05:00","0.10745348036289215","0.10879656688692875","0.10745348036289215","0.10745348036289215","1164800","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-29 00:00:00-05:00","0.10745348036289215","0.11013964316340293","0.10745348036289215","0.10745348036289215","2521600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-01-30 00:00:00-05:00","0.10611040675649692","0.10611040675649692","0.10342424362897873","0.10342424362897873","832000","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-02 00:00:00-05:00","0.10342420434315361","0.10342420434315361","0.10073735564947128","0.10073735564947128","2060800","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-03 00:00:00-05:00","0.10073735564947128","0.10342420434315361","0.10073735564947128","0.10073735564947128","1139200","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-04 00:00:00-05:00","0.10073735564947128","0.10342420434315361","0.10073735564947128","0.10073735564947128","2060800","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-05 00:00:00-05:00","0.10342424362897873","0.10476733031651968","0.10342424362897873","0.10342424362897873","3878400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-06 00:00:00-05:00","0.10342424362897873","0.10611040675649692","0.10342424362897873","0.10342424362897873","1216000","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-09 00:00:00-05:00","0.10342420434315361","0.10476729052052144","0.10073735564947128","0.10073735564947128","1139200","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-10 00:00:00-05:00","0.10073735564947128","0.10342420434315361","0.10073735564947128","0.10073735564947128","2176000","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-11 00:00:00-05:00","0.10073738301549516","0.10208115614441494","0.09805122017860413","0.09805122017860413","1254400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-12 00:00:00-05:00","0.09805122017860413","0.10208115614441494","0.09805122017860413","0.09805122017860413","217600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-13 00:00:00-05:00","0.09805124302361415","0.1007374064863558","0.09670815616846085","0.09670815616846085","921600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-17 00:00:00-05:00","0.09670815616846085","0.0993943196312025","0.09670815616846085","0.09670815616846085","806400","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-18 00:00:00-05:00","0.09939426183700562","0.10208112057185324","0.09939426183700562","0.09939426183700562","2201600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-19 00:00:00-05:00","0.10208125412464143","0.10476741953978347","0.10208125412464143","0.10208125412464142","1881600","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-20 00:00:00-05:00","0.10208112841334557","0.10476729052052144","0.10073735564947128","0.10073735564947128","1536000","NKE","Nike, Inc. (NKE) Historical Data"
"1981-02-23 00:00:00-05:00","0.10073735564947128","0.10342420434315361","0.10073735564947128","0.10073735564947128","537600","NKE","Nike, Inc. (NKE) Historical Data"
