Date,Close,High,Low,Open,Volume
2/8/2000,-0.9705348469385575,-0.9528361568350223,-0.9714761279769792,-0.9515271708782025,7.54522944087477
2/9/2000,-0.9780952208574681,-0.9724037176360626,-0.9802893150235816,-0.9712925375550642,7.115312729953718
2/10/2000,-0.9780952208574681,-0.9762884434719832,-0.979114224353275,-0.9785592132812934,1.9691438966505237
2/11/2000,-0.9775136600540644,-0.9770078534631912,-0.978526684823274,-0.9768152169994438,0.27086321588203116
2/14/2000,-0.9814392312304342,-0.9780150035560304,-0.9808768712987281,-0.9782685575205702,0.9857094204186172
2/15/2000,-0.9858009849521921,-0.982475267028091,-0.9852834649864454,-0.9816112235178448,2.657778342536566
2/16/2000,-0.987981879702287,-0.9856406173870391,-0.9876336571532255,-0.9853899058044169,1.6463773455687236
2/17/2000,-0.9891450072679937,-0.9876549180187021,-0.9886618467839899,-0.9880059026798741,0.5906686059447321
2/18/2000,-0.9914712982028758,-0.9893814918787112,-0.9920402650313153,-0.9890232715355151,2.113692423434694
2/22/2000,-0.993797523464682,-0.9902447236553144,-0.9929215421640015,-0.9896045629599783,0.2986103913572929
2/23/2000,-0.9913258662146195,-0.9908202498197447,-0.9907182482290428,-0.9904765739649746,0.2681214001236061
2/24/2000,-0.9936521452066664,-0.991827407345657,-0.9938028822806946,-0.9910579210753501,0.7523260630614746
2/25/2000,-0.9948152727723729,-0.994129466017434,-0.9940966494529799,-0.9933832509778194,0.5704888419627235
2/28/2000,-0.9917620368171725,-0.9913957527186568,-0.9933621889258539,-0.9935285555702074,0.7836924353378575
2/29/2000,-0.9904534892060449,-0.9893814319681431,-0.9908651166130215,-0.991348548279837,0.26132169704271185
3/1/2000,-0.9911804760137687,-0.9903885964315902,-0.9907182407670821,-0.990040557125075,-0.10750735878062946
3/2/2000,-0.9881272579603025,-0.9875110311939184,-0.9902776058684823,-0.9901859145752817,0.08112956539901582
3/3/2000,-0.9882726422022545,-0.9867916282889067,-0.9879274089462834,-0.9862618853500009,-0.5149411804825959
3/6/2000,-0.990308128849764,-0.9882304223298979,-0.9901306982775917,-0.9875698993047028,-0.4091070922073879
3/7/2000,-0.9917620368171725,-0.990100832370687,-0.9913057802211986,-0.9893138924581303,-0.15587298875924782
3/8/2000,-0.9932159567023789,-0.992834546536656,-0.9929215420628223,-0.9928019000382552,-0.09171450001210102
3/9/2000,-0.9943790962109211,-0.9936978270989946,-0.9957123793725888,-0.9930925733431694,0.4647644263178526
3/10/2000,-0.9940883217681181,-0.9932661901627081,-0.9933622072898656,-0.9935285738401921,0.26011529810900486
3/13/2000,-0.9897265680713975,-0.9890937024462523,-0.9940966432051688,-0.9930925776979329,1.4115682440172002
3/14/2000,-0.9894357697679611,-0.987079380506447,-0.9899838118331388,-0.9887325580616619,1.0384619556107155
3/15/2000,-0.9798399450050101,-0.9793099367879936,-0.9892493935482984,-0.9896045813551,2.0897837900212273
3/16/2000,-0.9732912316508567,-0.9687913070613126,-0.9825052089217816,-0.9794370542634487,0.9264862000366355
3/17/2000,-0.9773696129590088,-0.9731155404171542,-0.9807393635017448,-0.9755059126332167,2.6530624194320747
3/20/2000,-0.9797001242465693,-0.9794577563525727,-0.9802979009831756,-0.9808930447082114,0.5096205321256868
3/21/2000,-0.9794088066175717,-0.9793136017141703,-0.9804450590935865,-0.9790002725619001,0.4305465656527076
3/22/2000,-0.9779522422831423,-0.976863212255833,-0.9776491274400371,-0.9763795053433717,0.1523071024877308
3/23/2000,-0.9773696129590088,-0.9765749265170924,-0.9780905944104878,-0.9778354836999117,0.25627675604720973
3/24/2000,-0.9776609007684738,-0.976863183390733,-0.9770604833374995,-0.9769618693661035,-0.46109191898712737
3/27/2000,-0.9728542492109052,-0.9728272533652376,-0.9739702821572961,-0.9723027475549436,0.8274518148423218
3/28/2000,-0.9708150495934432,-0.9715299656083068,-0.9722044269734734,-0.9718659350446947,-0.22047016802774264
3/29/2000,-0.9657170505623073,-0.9659084398870293,-0.9697027724856023,-0.9704099233516894,0.8789979511007132
3/30/2000,-0.9664453446723573,-0.966196742597953,-0.967642637758392,-0.9651684063837412,0.33173152571906783
3/31/2000,-0.9642605698026885,-0.9641788303600233,-0.9658768535517274,-0.9658964686294365,0.5987843805896703
4/3/2000,-0.963386581062152,-0.9618725227703041,-0.9621979671649656,-0.9606548842377365,0.4869182976459272
4/4/2000,-0.9658626914875902,-0.9638904567871375,-0.9707328525218932,-0.9629844138340686,0.20297585770342624
4/5/2000,-0.9652801099347984,-0.9630256553437403,-0.964846740252798,-0.9641492449422684,-0.6874562280027017
4/6/2000,-0.9597451642671796,-0.9601428333377637,-0.9638166542975283,-0.9645860306732246,0.05338238992375404
4/7/2000,-0.956540700067589,-0.9574041218425131,-0.9579304786144149,-0.9571605093927368,0.22162020486071676
4/10/2000,-0.9563951009297114,-0.9568276054936568,-0.9574890737679485,-0.9564325575678261,-0.5445527906735868
4/11/2000,-0.9514427010364528,-0.9509177490139935,-0.9530743794010281,-0.9539573184862112,1.1145747610645957
4/12/2000,-0.9530449659602677,-0.9519267808140296,-0.9529272683389117,-0.9511909949249161,-0.19963236826371203
4/13/2000,-0.9542102723548391,-0.9522151186338345,-0.9533687938667827,-0.9525014429921882,-0.13558355214690224
4/14/2000,-0.957269029981108,-0.9566834636896937,-0.9601378331965987,-0.9571605478097596,0.9862577835703021
4/17/2000,-0.9587255585120683,-0.9572599916341438,-0.9601377979103779,-0.9562869220884953,0.2484899992932825
4/18/2000,-0.9578516652641406,-0.9561069090357347,-0.9599906796645435,-0.9587621282841375,0.09363224525743417
4/19/2000,-0.9539189069544997,-0.9506295219469757,-0.955134587280748,-0.955122157503062,-0.17363995487384232
4/20/2000,-0.9542102723548391,-0.9540889607721781,-0.9533687938667827,-0.9533750317480175,-0.593247438543216
4/24/2000,-0.9559581423754305,-0.9517826974835737,-0.9549874697178725,-0.9535206142443926,-0.4734849262152087
4/25/2000,-0.9502775140451982,-0.950773663949154,-0.9554289042351182,-0.9557045595423787,-0.518670049914054
4/26/2000,-0.9543559132550847,-0.9520709615425179,-0.9546931446185826,-0.9507542403280161,-0.8685257406890938
4/27/2000,-0.9556667770001287,-0.9559627263498703,-0.9560175029082274,-0.9559957392762533,-0.9375098251710687
4/28/2000,-0.9553754593460937,-0.9527916171185387,-0.9548402673162987,-0.95250137734538,-0.4042814964725598
5/1/2000,-0.9480926735274907,-0.9477467250647856,-0.9542516877660445,-0.9549765738053729,-0.3480194371096772
5/2/2000,-0.9511514908428993,-0.9496205738433412,-0.9513086347806974,-0.9482790819847174,-0.8498813935318033
5/3/2000,-0.9578516652641406,-0.9556744770579644,-0.9583719967056199,-0.9554133793580111,-0.3485678002613622
5/4/2000,-0.9569776884664395,-0.9549537415764093,-0.9563118049133814,-0.9559957335700116,-0.6224203582128589
5/5/2000,-0.9569776884664395,-0.9565392850920194,-0.9580776513452096,-0.9565781264493084,-0.7833101069172423
5/8/2000,-0.9562494122831613,-0.955242039059405,-0.9560175122925915,-0.956578141440707,-0.5210828477814681
5/9/2000,-0.9559581423754305,-0.9562510607752387,-0.9569004779025599,-0.9564325769890701,-0.5517911842758288
5/10/2000,-0.9581429470896693,-0.958124852963332,-0.958519110701931,-0.9571605261610792,-0.8740093722059439
5/11/2000,-0.9571233830969259,-0.9578366105841839,-0.9573419198564715,-0.9577429587838495,-1.0988382643968002
5/12/2000,-0.9568320475661938,-0.9576924382550678,-0.9580776754511368,-0.958325329088453,-1.0941223412923091
5/15/2000,-0.9537732779720521,-0.9539447769713528,-0.956900451469513,-0.9562869612062846,-0.6461096463656515
5/16/2000,-0.9536276131861355,-0.9532240809346383,-0.9536630678959079,-0.9539573909154385,-1.0175708453170809
5/17/2000,-0.960327751803908,-0.9556744102841923,-0.9595491630404357,-0.9545397230032382,-0.7769490943576962
5/18/2000,-0.9616387707307003,-0.9594221839064166,-0.9616094189043567,-0.9597813633060971,-0.4064749490792998
5/19/2000,-0.963386581062152,-0.9637463483824489,-0.966023967472154,-0.9634212413607434,-0.13525453425589123
5/22/2000,-0.9642605698026885,-0.9615842918380882,-0.9642581709722255,-0.9629845059848684,-0.6682635176937262
5/23/2000,-0.960327751803908,-0.9602869273470677,-0.9672011663866492,-0.9635668152727282,0.1477008520135767
5/24/2000,-0.9552297826173416,-0.9532240195870093,-0.9574890085074111,-0.9583252780326053,0.4521520738290972
5/25/2000,-0.955521148017681,-0.9550978983456259,-0.9548402907139719,-0.9542485794589497,-0.23659204468728207
5/26/2000,-0.9550841655777295,-0.9543771974774139,-0.954840286515038,-0.9548309680335378,-0.7947160604722907
5/30/2000,-0.9534819364573837,-0.954088898408696,-0.9582247996412451,-0.954830951290223,-0.6843853943532656
5/31/2000,-0.9566864424694171,-0.954665527542046,-0.9607264850899291,-0.9533750344509742,-0.40329444279952675
6/1/2000,-0.95581237015407,-0.9562509367915817,-0.9558702680534483,-0.9557044708703842,-0.8850863078699812
6/2/2000,-0.9534819364573837,-0.9532240517226616,-0.9530744233633591,-0.952792576250225,-0.8320047547868717
6/5/2000,-0.9536276131861355,-0.9529357987885497,-0.9538102127265584,-0.9530838018592805,-0.9365227714980356
6/6/2000,-0.9587255585120683,-0.9549537335486905,-0.9586662590991456,-0.9536661538938992,-0.9705212869025066
6/7/2000,-0.9542102723548391,-0.9549538069131207,-0.9588134745275321,-0.9583253681061329,-0.8907892846475054
6/8/2000,-0.956540700067589,-0.9572599895033296,-0.957489025935516,-0.9571605093927368,-1.0795358814574876
6/9/2000,-0.9597451642671796,-0.9572600113070103,-0.9598435092861635,-0.9567237276411337,-0.6577349451813739
6/12/2000,-0.9624398076999989,-0.9627373542928697,-0.9692613382718941,-0.965022815828551,0.5968102732436043
6/13/2000,-0.9657170505623073,-0.963025616666984,-0.9669068571218926,-0.9619652239865236,-0.5127477278758558
6/14/2000,-0.9642641156230196,-0.9644697327138839,-0.9645583287699826,-0.9651740508579867,-0.697875127884717
6/15/2000,-0.9671817272867868,-0.9651915513676078,-0.9676533239437283,-0.9640074644547459,-0.6368971454173433
6/16/2000,-0.9696616879371541,-0.9683675179386803,-0.9691271063262322,-0.9673613501247337,-0.2925250861591536
6/19/2000,-0.9712664062999368,-0.9680788297981467,-0.9711904720318211,-0.9677988651033822,-0.6587219988544069
6/20/2000,-0.9733086980602075,-0.9721209576437605,-0.9734011312254934,-0.971006919179518,-0.23154710369177994
6/21/2000,-0.9736004932523983,-0.9731315249432317,-0.9732537929403511,-0.973485927459095,-0.7509566809678265
6/22/2000,-0.9744757952541603,-0.9745751734250656,-0.9742854646760887,-0.9736317756961522,-0.8789446405711091
6/23/2000,-0.9700993031220475,-0.9699554859740286,-0.972958984533663,-0.9734858806078465,-0.4658078420916185
6/26/2000,-0.9655770149079405,-0.9640366138706183,-0.9673585319786485,-0.9675071747609749,0.12653403435853508
6/27/2000,-0.9633888494247267,-0.9634592183131154,-0.9635266927504769,-0.9626950780672294,-0.3946303050029035
6/28/2000,-0.9653582192583292,-0.9617268379595021,-0.965000476498899,-0.9626950558679467,-0.340123007725413
6/29/2000,-0.9644099893459629,-0.9588395603961548,-0.967211163567421,-0.96517403499063,-0.3544901222995604
6/30/2000,-0.9636805789688786,-0.9642171017413027,-0.965737360544375,-0.9637158124793066,-0.019549909250353
7/3/2000,-0.9609088410280548,-0.9614380916180073,-0.9624949779124307,-0.9605077066215291,-0.44738284019500196
7/5/2000,-0.9626594390476424,-0.9618711996833172,-0.9622002437965171,-0.9618201279722903,-0.9676697985137446
7/6/2000,-0.9620758367454626,-0.9614380397599349,-0.9626423163240471,-0.9616742355619138,-1.0270026915260633
7/7/2000,-0.9584288564920165,-0.958262100765563,-0.9608738001291668,-0.9606535202206974,-0.7243062317959348
7/10/2000,-0.9593041346081076,-0.9584064477471168,-0.9588104641702416,-0.9574454162650005,-0.9027436013542387
7/11/2000,-0.9560947098504151,-0.9556635107233266,-0.9588104211185228,-0.9581744948223949,-0.663328249328561
7/12/2000,-0.9575535664080527,-0.9565297375327946,-0.9567471384304084,-0.9556955483354104,-0.8137990981509292
7/13/2000,-0.954052406147309,-0.9533537283949909,-0.9560102086013771,-0.9565704661700614,-0.3525160149534943
7/14/2000,-0.9541982739113533,-0.9539311592843672,-0.955420664257551,-0.9530707015544256,-0.2626941307074888
7/17/2000,-0.951061878515773,-0.9514770289834014,-0.9537995388850753,-0.9532165863314522,-0.3901337271590864
7/18/2000,-0.9517182833913785,-0.9516213418471502,-0.9545363754016563,-0.9508833660230104,-0.734615459047613
7/19/2000,-0.9537606467836245,-0.9526319058760692,-0.9530625982804669,-0.951904145559447,-0.947380361901399
7/20/2000,-0.9524476937684628,-0.9526318726006792,-0.9524730423769256,-0.953070693270364,-0.9595540238688063
7/21/2000,-0.9523018618329249,-0.9527763023123349,-0.9520309673199177,-0.9519041700612485,-0.7101584624824614
7/24/2000,-0.949384315842234,-0.9488785591835085,-0.95085199354646,-0.9513209504526282,-0.29362181246252367
7/25/2000,-0.9483630983301236,-0.9481566916944955,-0.9499676508126799,-0.9476753368991687,-0.7450343589296283
7/26/2000,-0.9467584217547462,-0.9461356291963607,-0.9483464771524653,-0.9482586488588076,0.07597495177317667
7/27/2000,-0.9492383764462146,-0.9471461331164965,-0.9502624048355867,-0.9462171040515388,-0.5460882074983048
7/28/2000,-0.953614826790922,-0.9501777931914862,-0.9542416950118595,-0.9489877478135139,-0.8628227639115696
7/31/2000,-0.954490104907013,-0.9537868565791515,-0.9552733609297973,-0.9536540613914355,-0.772671861774553
8/1/2000,-0.9527395725354644,-0.9516214561925891,-0.953210070805017,-0.9540915754190438,-0.9914687592968742
8/2/2000,-0.9501136068410387,-0.9504664408961029,-0.952325679429371,-0.9521957661255289,-0.910969048629514
8/3/2000,-0.9492383764462146,-0.949022863623108,-0.9514414496114972,-0.9523416513280212,-0.3921078345051524
8/4/2000,-0.9492383764462146,-0.9500333972507586,-0.9517362108181222,-0.9505917806704469,-0.35767062857933346
8/7/2000,-0.9498219310271274,-0.9496003474111869,-0.9492307626947438,-0.9484044646854125,-0.3482387823703512
8/8/2000,-0.9445702145091643,-0.9455581733814131,-0.9479043413879807,-0.9488419358911798,-0.3301427983647457
8/9/2000,-0.9445702145091643,-0.9444032680200757,-0.9448093405482038,-0.9430090351091414,-0.6362391096353213
8/10/2000,-0.9476336402067348,-0.9446919290794468,-0.9462830818772765,-0.9441755498339763,-0.4191969741983922
8/11/2000,-0.947196048882475,-0.9455581518255015,-0.9465778859585569,-0.9469462129921682,-0.7284737917487408
8/14/2000,-0.9455913484464643,-0.945846876561531,-0.9465778843143962,-0.9473836879019871,-0.5823898481398527
8/15/2000,-0.94734200022133,-0.9470018632654633,-0.9481991600137607,-0.9457797127581842,-0.8540489534846094
8/16/2000,-0.9463207946520547,-0.9459912638055631,-0.9459883947590678,-0.946946243825896,-0.6235170845162289
8/17/2000,-0.9457372281283065,-0.945702494446319,-0.9458409802607475,-0.9465087426123043,-0.7025910509892082
8/18/2000,-0.9452996010005777,-0.9461356172043365,-0.9458410046196224,-0.9447588963814495,-0.9602120596508283
8/21/2000,-0.947196048882475,-0.9462799590075159,-0.9490833650427484,-0.9449046973167654,-0.6784630723150674
8/22/2000,-0.9582830305153777,-0.9527763470346572,-0.9586631277316183,-0.9514667564685015,1.3883176463857554
8/23/2000,-0.9626594390476424,-0.9608606662538819,-0.961610721509741,-0.960216089108787,1.236201708108332
8/24/2000,-0.9603253342184838,-0.9571072124755168,-0.9614633392369729,-0.9622575938472264,0.20396291137645925
8/25/2000,-0.9574077165707803,-0.9575402934101104,-0.9585157277019134,-0.9593411431934198,-0.5714225851061524
8/28/2000,-0.9614923896250313,-0.958983933641233,-0.9608738252215906,-0.958174571230975,-0.06813488448964536
8/29/2000,-0.9585747540755933,-0.9576846557285711,-0.9601368956960966,-0.9605077141297419,-0.01878220083799398
8/30/2000,-0.9598876832050841,-0.9592726521334811,-0.9602842951187268,-0.9581745632722694,-0.7223321244498687
8/31/2000,-0.9642276606311033,-0.961871211006365,-0.9630845383943274,-0.9606535592133498,0.17489966433715345
9/1/2000,-0.9612006182934738,-0.9608606542123036,-0.9613159484145687,-0.9619659475279742,-0.4511117096264601
9/5/2000,-0.9593041346081076,-0.9595613535792153,-0.9599895091485103,-0.9607993444565007,-0.8129217171082332
9/6/2000,-0.963242898110909,-0.9602831471834832,-0.9632318524723635,-0.9590494418639943,-0.4413508455264668
9/7/2000,-0.9664523109508034,-0.9643253509703258,-0.9680217460088836,-0.9631325077525794,1.401259016765522
9/8/2000,-0.9652853092494594,-0.9631704918427023,-0.9664743035013982,-0.9672155843528816,0.516639580467255
9/11/2000,-0.9711204848306892,-0.9640366075772832,-0.9710430330481519,-0.9648823618920851,1.806280040600074
9/12/2000,-0.9637899797731337,-0.9627373423503992,-0.9644109255784298,-0.9637157937838564,2.4273561461985227
9/13/2000,-0.9664523109508034,-0.9669238890306052,-0.9683901975677542,-0.9657573140893239,-0.03227193436944536
9/14/2000,-0.9666042973023515,-0.9638929140867273,-0.9678105201365734,-0.9662008848170937,-0.234069574189531
9/15/2000,-0.9683575278283264,-0.9662062535864588,-0.9725339753854121,-0.9694139090548737,2.5745368161107804
9/18/2000,-0.9680653625334238,-0.9667846563005709,-0.9707627046899606,-0.9702902551017841,-0.07021866446604842
9/19/2000,-0.9584222304717122,-0.9592660774070098,-0.9678104946900227,-0.96751529494329,-0.7255126307296418
9/20/2000,-0.9680653625334238,-0.9677967620231527,-0.9691389869817604,-0.9669311096783803,-0.2447078193322203
9/21/2000,-0.9663120723183091,-0.9654833613740076,-0.9666296320034309,-0.9667850731603707,-0.734067095895928
9/22/2000,-0.9641204804180811,-0.9633145883296973,-0.9684009835410053,-0.9653246132016006,-0.05848369301998909
9/25/2000,-0.9626593435550336,-0.9633145299057437,-0.9633821913257158,-0.9637180034008607,-0.5027675185151885
9/26/2000,-0.9629515267516706,-0.9627361460468601,-0.9622012792890045,-0.9616732783398502,-0.5952215458892821
9/27/2000,-0.9633899119865573,-0.9630253743983594,-0.9627917718583199,-0.9621114887291782,-0.42029370050176224
9/28/2000,-0.962805479920207,-0.9621578469745619,-0.9623489325447712,-0.9628417262042624,-0.38201795251414816
9/29/2000,-0.9629515267516706,-0.9631699008390712,-0.9623488802351622,-0.962403534735631,-0.8008577277711629
10/2/2000,-0.9630976989453505,-0.9621578503194448,-0.962201335013409,-0.9625496306936594,-0.9360840809766877
10/3/2000,-0.9595910647598429,-0.9594106276831089,-0.9614632317847394,-0.9618193480191334,-0.5971956532353482
10/4/2000,-0.9614904555366619,-0.9605673272891511,-0.9608727887679015,-0.959336494708644,-0.6647539935229421
10/5/2000,-0.9560845380097795,-0.9557960034153468,-0.9601348118866676,-0.9607970528247843,-0.5359983255073004
10/6/2000,-0.9638281957448988,-0.9568080573046331,-0.9630869605467594,-0.9555392227626502,-0.701274979425164
10/9/2000,-0.9654353913822455,-0.9646158005509357,-0.9666295986902032,-0.9634258934494614,-0.48916811235340013
10/10/2000,-0.9638281957448988,-0.9625915709690742,-0.9642678400037916,-0.9644482487845958,-0.5493783864084149
10/11/2000,-0.9655814740422155,-0.9634590811233654,-0.9647106441322988,-0.9640100747600455,-0.5807447586847977
10/12/2000,-0.966896492441824,-0.9663508767810038,-0.9678104998754532,-0.9651785093349211,-0.9664633995800375
10/13/2000,-0.9666042973023515,-0.9651941952125519,-0.9661868026813211,-0.9666390240786181,-0.9908107235148522
10/16/2000,-0.9644126457129837,-0.9628807652770994,-0.9666296167506775,-0.9664929591044817,-0.7835294521779164
10/17/2000,-0.9677731315904824,-0.9630253575996146,-0.9675152720306913,-0.9624035706749434,2.1419879620616404
10/18/2000,-0.9683575278283264,-0.9680858871540454,-0.970024596933525,-0.9701441476311624,0.6882772469446649
10/19/2000,-0.966896492441824,-0.9672184036349323,-0.9670724413932527,-0.9675153001489843,-0.4878520407893561
10/20/2000,-0.969964693621103,-0.969097998426655,-0.9703198043653978,-0.9688296983621495,-0.7610465629588308
10/23/2000,-0.9715719728582978,-0.9701101888862685,-0.9738625243627559,-0.9689758238274546,0.5804690513233908
10/24/2000,-0.969964693621103,-0.969676350026002,-0.9701722033939453,-0.9697059954805392,-0.14677016044127655
10/25/2000,-0.9692342505517955,-0.9672184365634455,-0.9688437924502264,-0.968975826580466,-0.5335855276398864
10/26/2000,-0.9649970956810685,-0.9647604341765593,-0.9684009533137411,-0.9676613724060873,-0.02503354076720315
10/27/2000,-0.9670425213715533,-0.9659170514241532,-0.9664819315476011,-0.9647402984951002,-0.6453419379532925
10/30/2000,-0.9655814740422155,-0.9646157840742905,-0.9657439228455316,-0.9664929249671403,-0.46865933048038055
10/31/2000,-0.9632438054659538,-0.964037490279474,-0.965301140799369,-0.9651785274547416,0.14002376788998647
11/1/2000,-0.9633899119865573,-0.9630253743983594,-0.9639726508853409,-0.9634259245084354,-0.8192827296677794
11/2/2000,-0.9573994728596149,-0.9582539602374958,-0.9605776066814004,-0.9612351843528494,0.8766948258636361
11/3/2000,-0.9598833195884552,-0.9585431400014747,-0.9588062920995022,-0.9575839440194995,-0.913162501236254
11/6/2000,-0.9568150049897955,-0.9550729915304209,-0.9588062523613998,-0.9596285965511734,-0.3556965212332674
11/7/2000,-0.9560845380097795,-0.9565189334373626,-0.9571826148123636,-0.9562695307899086,-1.0106614696058498
11/8/2000,-0.9525778620619042,-0.9524703878765551,-0.9548207711101899,-0.9545168520356793,-0.6101370236151146
11/9/2000,-0.954623425032403,-0.9529042128369751,-0.9548208225850712,-0.9515959148492493,-0.3849791135332472
11/10/2000,-0.9594450000266447,-0.9559405729926588,-0.9592491436810201,-0.955101126272912,-0.6583929809633959
11/13/2000,-0.9598833195884552,-0.9596998424073079,-0.9592491307806813,-0.9590444381906932,-0.5832672291825488
11/14/2000,-0.959006650595227,-0.9594106451012765,-0.9611680289818118,-0.9609430682447155,-0.5834865744432228
11/15/2000,-0.9581300592179106,-0.9581094193022917,-0.9588063257162673,-0.9575839779816494,-0.9191944959047892
11/16/2000,-0.9600294022233878,-0.9572418419034668,-0.9588062756325991,-0.9577299857432036,-0.950889886072183
11/17/2000,-0.959152709369526,-0.9596997808614636,-0.9604299488219833,-0.9606509299372988,-1.0510209975698668
11/20/2000,-0.9630976989453505,-0.9578202166444477,-0.9633822140151352,-0.9587523460838133,0.087709923219236
11/21/2000,-0.9630976989453505,-0.9617240781338429,-0.9627917745142721,-0.9618193925678633,-0.911188393890188
11/22/2000,-0.9625132131487592,-0.9630253230606022,-0.9633821602637236,-0.9631337745632886,-0.628891043402742
11/24/2000,-0.9619287989841433,-0.962302392344833,-0.9619060781808272,-0.9626956523454074,-1.1892085117944908
11/27/2000,-0.9560845380097795,-0.9557960034153468,-0.9582158747821627,-0.9586063209532599,-0.1692530496603622
11/28/2000,-0.953892856575842,-0.9544946499904992,-0.9577730013206583,-0.9568536750349484,-0.46657555050397753
11/29/2000,-0.9565228337109567,-0.9556513878520901,-0.9568873763690882,-0.9545169190089384,-0.7978965667520638
11/30/2000,-0.9569611473138679,-0.9559405444001048,-0.9560016980708227,-0.9561234346817159,-0.16300170973115302
12/1/2000,-0.9544772946261287,-0.9540609017146152,-0.9554112487302894,-0.9562694834381125,-0.6354714012229622
12/4/2000,-0.9514090576183433,-0.9511691649021381,-0.9536399490723124,-0.9545169091982069,-0.44979563806241607
12/5/2000,-0.953162347833458,-0.9524704421379878,-0.9531971061921996,-0.9515959164259741,-0.6144142561982576
12/6/2000,-0.9553539695782558,-0.9508799980964827,-0.9543779980689697,-0.9534945628729278,-0.0801988738267157
12/7/2000,-0.959298857677535,-0.9562297038222409,-0.9613156394135127,-0.9549550227816432,-0.03556211327955545
12/8/2000,-0.9571072598184079,-0.9568080848565569,-0.9585110708060889,-0.9591904950309325,-0.6367874727870063
12/11/2000,-0.9537467500552383,-0.9520366578117,-0.958215814909414,-0.9572918072637803,-0.519218413065739
12/12/2000,-0.9518473891229893,-0.9510245851910699,-0.9523114677079209,-0.953202471967362,-0.7574273661577097
12/13/2000,-0.9512629630405752,-0.9508800115255679,-0.9509829931731202,-0.9496972916277006,-0.11551346079523069
12/14/2000,-0.9442462801703442,-0.9452376091516903,-0.9496600065942038,-0.9504327878801333,1.302114958940871
12/15/2000,-0.9451241251447837,-0.9453824097984637,-0.9468516989627069,-0.9439980749018498,0.45785505060662135
12/18/2000,-0.9473186241114273,-0.9461062896185423,-0.9462604407203427,-0.9456067371726977,-0.18087834847608453
12/19/2000,-0.9452703868721732,-0.9436450110056415,-0.9465560541334653,-0.9472154138593144,0.9304344147287676
12/20/2000,-0.9416128408147464,-0.9407494111012622,-0.9489209720369589,-0.9497015839729108,2.1832248710683535
12/21/2000,-0.941320209899486,-0.9407493854076068,-0.943156495468617,-0.9418043755593378,1.0169661200646631
12/22/2000,-0.9367847950069862,-0.9378537508898844,-0.9382788424450869,-0.9391719583223598,0.19584713673152104
