date,open_r,high_r,low_r,close_r,volume_r
2000-01-04,-2.446274833959759,-2.63317349794167,-2.7221380167923566,-2.867282575716881,0.5090875224491289
2000-01-05,-1.3817873577871809,1.2256403566533618,0.4145464498132588,2.826627118745365,-1.0206885462340423
2000-01-06,2.2733516762956807,-0.6062011635283137,0.9108358712087563,-0.2846848833039155,-0.7328582150805405
2000-01-07,-0.21831747584903308,0.12418320439635817,0.473958117102935,-0.02032772848575827,-0.5108965930574307
2000-01-10,0.4412103038365135,1.0646349680578941,1.0934466267546454,0.833863965306795,-0.030169479249087704
2000-01-11,1.275233732770413,3.6582649911867886,1.3399213416013087,2.4592781417992815,2.5762808653233042
2000-01-12,1.4916731529355767,-1.383091269212323,-0.1557027490060102,-1.7881958155098694,-0.22212589249945439
2000-01-13,-1.8525670697497858,-0.6455762050678191,-0.767296955090409,0.6181657868821799,-1.686879489420808
2000-01-14,1.5635429786420374,1.5568504240242418,2.055266192767976,1.2948737239521186,1.0091560522806313
2000-01-18,0.10446766133348721,-0.29384041406178885,-0.35061884395395,-0.7050088892755998,0.21200210169731915
2000-01-19,0.9655835206861496,1.9824719692108617,1.4133302969199681,2.1268601075474813,0.5264250989200793
2000-01-20,1.4232893693558784,-0.15378465820946524,-0.21448676159631505,-1.2361288953049587,-1.7689232252837155
2000-01-21,-1.6468479916414789,-1.9638279940196675,-0.8016895872978342,-0.8890997459949318,1.7602471954838583
2000-01-24,-1.9547946389996682,-1.4713121617705924,-1.3481077860570136,-1.0317238214666393,-1.467312680446604
2000-01-25,-0.08374022582768938,-0.1623027585870213,-0.8335829956968412,-0.8571855360040638,-1.0209828039639897
2000-01-26,-3.6510592798877064,-0.44436278482372615,-2.679350698749118,0.6246247908994393,3.060338244842281
2000-01-27,1.992721419723777,-1.3076753131811207,0.26503906981894976,-2.381566992792179,-1.8011380562044186
2000-01-28,-1.0835986239436717,-1.9324628717115804,-0.45101063799850444,-0.42477748105223595,-1.4423591201791868
2000-01-31,-1.1064602236235104,-1.0023026118317933,-0.6725335537730225,-1.5314929586861565,0.6630178599513357
2000-02-01,-0.6416205535755729,1.1068505568554285,-0.24010648580765517,1.2873948651893683,0.6420623585209718
2000-02-02,1.2831258995220651,1.5938488746523154,1.0645079313892276,0.7885791559100247,-0.1741468197227859
2000-02-03,0.7193152638852052,-0.7512383832255337,0.40694107180363964,0.44564048585629784,-0.8521455824621323
2000-02-04,0.5769345182554815,-0.02234183208091577,0.049858739268754226,-1.2952028272235971,2.8835654557282284
2000-02-07,-1.3565547498160968,-1.5091242253900563,-2.2682222504495204,-1.6077468116725289,-1.6618527797129505
2000-02-08,-1.8120312212046619,-2.0158290194402464,-11.282472047259974,-10.237103880680758,5.844216677612132
2000-02-09,-10.595311184561877,-11.78698152562832,-5.82359774411164,-4.686894564223222,-0.12340075928442307
2000-02-10,-4.541398718201366,-2.682419946354381,0.790234138899077,-0.02032772848575827,-2.30774543868956
2000-02-11,1.1024898904765266,-0.5290908804522908,0.3799160262988392,0.35426792821580433,-1.7204174227719196
2000-02-14,-0.9538495884233846,-0.7395351330615063,-1.644053053569867,-2.604230529276086,0.8694519158782223
2000-02-15,-2.235571476482729,-3.313335220115479,-3.2050435713648873,-3.054579801738503,1.3109248867649899
2000-02-16,-2.6474472523092305,-2.4806249897569996,-1.8009199359200712,-1.6083131907163088,-0.7096424431328219
2000-02-17,-1.922534093872871,-1.6446092117263902,-0.8190084296887917,-0.8880028060112418,-1.0451668700057186
2000-02-18,-0.7797517918301645,-1.4511590919706725,-2.7307432689199835,-1.8015120589331488,1.3974344714035785
2000-02-22,-0.4593226079496573,-0.7505663822251905,-0.7513820452655,-1.8662440855896445,-1.7843396078964286
2000-02-23,-0.6862377200238777,-0.5131567526067176,1.7859258988877065,1.9387928809375388,-0.044207907644206075
2000-02-24,-0.46912631231643825,-0.8917011774647042,-2.5687358731283343,-1.86209957546087,0.621110770337944
2000-02-25,-1.8571829229507826,-2.0614234406292025,-0.27029924384645937,-0.9668866230045011,-0.21598820002469135
2000-02-28,-0.13713968306728902,2.390961198040958,0.5995326549890201,2.4277281282093273,0.2509620715876716
2000-02-29,1.7080502516208755,1.6918296834020614,2.036296892982686,0.9937564502474839,-0.6668904996969628
2000-03-01,0.9890971609521249,-0.8729092461755105,0.09740200509504149,-0.5812171037746994,-0.6065704463521264
2000-03-02,-0.13125709513276798,2.3744127980013263,0.33295088895557734,2.2947652123144127,0.3280517734473406
2000-03-03,2.898145882378294,0.5612107212797101,1.8285604407543041,-0.1282032313749397,-1.2292806551509985
2000-03-06,-0.9742361057571385,-1.195588885259848,-1.7533476528487058,-1.555246187430555,0.2664421579369135
2000-03-07,-1.3209622831698624,-1.5851039302957064,-0.9686978784909288,-1.145821510896252,0.5423535829088392
2000-03-08,-2.7268769550475924,-2.387543759037932,-1.3523691265931783,-1.1713544625247052,0.12050501296748765
2000-03-09,-0.2523516099848405,-0.7904220967279153,-2.4024094064689487,-0.960322458505081,0.8579136959421775
2000-03-10,-0.3704864791354133,0.36299351485741554,1.9911411623977129,0.21629950445680998,-0.282959473878625
2000-03-13,0.3302913249701666,3.5724343915501633,-0.6418357473185292,3.402859917001789,1.2890437216773272
2000-03-14,3.356302055451799,1.6340816735387913,3.364458894685198,0.1998921778464604,-0.35045422986041685
2000-03-15,-0.677576801486453,5.945075942314092,0.5612597532470844,6.757440690757757,0.8836279638971628
2000-03-16,7.160598945474153,7.162888120882614,5.04736904186776,4.134850148367902,-0.9994447098869088
2000-03-17,2.5038087407715857,-2.865921411224229,1.2295073579585911,-2.5678587878616064,1.3697172953979158
2000-03-20,-3.511745336414658,-4.471838160033289,0.2869437641716815,-1.535609517019378,-1.8531405776663887
2000-03-21,1.2343837754475402,0.0827960705669127,-0.12366745529181035,0.1715772988815382,-0.10329039701288928
2000-03-22,1.666999788062061,1.7355232635019564,1.893245896415965,0.9284473347161525,-0.4006139079793318
2000-03-23,-0.9504043655805245,0.18089172221285235,-0.3188752163758491,0.3542739694786544,0.1569325313952335
2000-03-24,0.5401601435696429,-0.22557369715389977,0.6709303337969663,-0.20726573625789574,-1.3607669407272063
2000-03-27,2.867216752598609,2.758210849877473,2.00234704757724,2.979666831655782,2.082967161992979
2000-03-28,0.24232820508257938,0.842969718146322,1.1013428371678262,1.2007190810250943,-1.541072907710894
2000-03-29,0.8449160328063561,3.580605670340808,1.5294006329181846,2.909648186360847,1.5966935118573078
2000-03-30,2.9766855937176318,-0.20161731805221014,1.2225002779269036,-0.42868709488491713,-0.6707237270881038
2000-03-31,-0.42587628829024465,1.2205401944447025,1.0220383431492681,1.1949654988738152,0.34924546454713407
2000-04-03,2.8310331247397915,1.3653029264179601,2.0884057127917135,0.4578004973898936,-0.14075896494026285
2000-04-04,-1.2674068737845143,-1.2346113331748159,-5.050560792226836,-1.3867892734707832,-0.3967062602093144
2000-04-05,-0.6555307175496153,0.5003777711240293,3.4978851727840126,0.3044997134231145,-1.9267611622574503
2000-04-06,-0.2604456182264633,1.6858625628225372,0.5713320568057255,2.9662976114935127,1.6892814375622476
2000-04-07,3.9180945519309076,1.5537432033890934,3.2429064216660004,1.6317163974638775,0.26485013163087584
2000-04-10,0.34995510051245243,0.30386870710759695,0.21568749161521317,0.05347303152533772,-1.5286283494918278
2000-04-11,1.2182785273470578,3.21685814044239,2.2911485861068788,2.4280893281955453,2.599648527315694
2000-04-12,1.3289084828229814,-0.5623531523122369,0.05417922914344717,-0.799621483187448,-1.7966857684700381
2000-04-13,-0.654650455384672,-0.1776185639604744,-0.2476066220293367,-0.5947087616159773,0.12437779076532209
2000-04-14,-2.3429904225752827,-2.485024048878523,-3.619806564453083,-1.5596635311756126,1.54300071380621
2000-04-17,0.4236835097811221,-0.348104852410115,-0.021142504580800824,-0.7700715303182579,-0.9031818166078834
2000-04-18,-1.287702325060937,0.6272936884109259,0.059708604540771315,0.430833895831269,-0.23916053003018958
2000-04-19,1.8331813343217345,2.9650018316938844,2.581163868958679,1.9618151881756583,-0.4748383879936697
2000-04-20,0.845861445652084,-1.8905599490359628,0.8942670147796902,-0.16455266494184786,-0.9922131950762968
2000-04-24,-0.0916890704346268,1.2299807838521348,-0.8597142749351427,-0.8942281025127136,0.32485127465191266
2000-04-25,-1.1064563545317012,0.5169117623676007,-0.2521702524481208,2.7665386250808695,-0.11799598699797056
2000-04-26,2.409629515333085,-0.7166277111706928,0.3633123268229316,-2.005539394692756,-1.1665138928966892
2000-04-27,-2.596444088722686,-2.158107226212345,-0.7152338390227679,-0.6752564886009088,-0.3111170596612037
2000-04-28,1.712000111791448,1.7239922533538177,0.5962534397207383,0.1259513531928705,1.7650691673537797
