epoch,train_loss,rmse_loss,trend_loss,val_rmse,val_trend_acc
0,0.3217572619517644,0.30496791899204256,16.789338556925454,0.15702655911445618,0.48333333333333334
1,0.10453965266545613,0.10029720291495323,4.242449243863423,0.0733904242515564,0.4166666666666667
2,0.06819524715344111,0.06607614234089851,2.119105037053426,0.05828249827027321,0.5833333333333334
3,0.060567723462979,0.0588712769250075,1.6964460213979085,0.06100091710686684,0.43333333333333335
4,0.0588927373290062,0.0574109673500061,1.4817697286605835,0.07037810981273651,0.5333333333333333
5,0.06466170822580655,0.06320644939939181,1.4552596966425577,0.08128977566957474,0.55
6,0.06785398026307424,0.06647176866730055,1.382211931546529,0.07378184050321579,0.4
7,0.05898321618636449,0.05762767419219017,1.3555415391921997,0.05410192906856537,0.5
8,0.057904061675071714,0.056770383318265276,1.1336780746777853,0.07058363407850266,0.5666666666666667
9,0.0602364552517732,0.0588381198545297,1.3983356316884359,0.05751154199242592,0.5166666666666667
10,0.06024200593431791,0.05885217313965162,1.3898333390553792,0.04917757585644722,0.45
11,0.05582175826032956,0.0543687974413236,1.4529606660207113,0.04674346745014191,0.5
12,0.05483669216434161,0.053595222532749176,1.2414693435033162,0.05984152853488922,0.43333333333333335
13,0.057477436711390814,0.05618377476930618,1.2936619122823079,0.05271844193339348,0.48333333333333334
14,0.05519623085856438,0.053971020877361296,1.225210158030192,0.05695671588182449,0.55
15,0.05786923070748647,0.05668271432320277,1.1865168452262878,0.05168623477220535,0.48333333333333334
16,0.05874968046943347,0.05772150456905365,1.0281760454177857,0.07502029836177826,0.5166666666666667
17,0.062300235281387964,0.06105860844254494,1.2416269302368164,0.0666704997420311,0.5166666666666667
18,0.06385899235804876,0.0626434380809466,1.2155553062756856,0.07092070579528809,0.5833333333333334
19,0.06415450225273768,0.06281992743412654,1.3345743656158446,0.055860571563243866,0.5166666666666667
20,0.059790941327810286,0.05853722045818965,1.2537204225858052,0.053113531321287155,0.6333333333333333
21,0.05996516570448875,0.05872979188958804,1.235373862584432,0.05992906913161278,0.55
22,0.06564929087956746,0.0641049881776174,1.5443023443222046,0.059520892798900604,0.6
23,0.06099982013305028,0.05963478833436966,1.3650313854217528,0.07128483057022095,0.5
24,0.058684652547041576,0.05743314748009046,1.2515047947565714,0.06010688096284866,0.5833333333333334
25,0.059921844551960625,0.05864823286732038,1.273611875375112,0.05852750688791275,0.5
26,0.06284515584508578,0.06148754755655925,1.3576080799102783,0.052802570164203644,0.6
27,0.05668243517478307,0.055564158409833905,1.1182775934537252,0.05921191722154617,0.6166666666666667
28,0.061344628036022184,0.060002519935369494,1.3421085596084594,0.05591977387666702,0.5333333333333333
29,0.05506485054890315,0.054031679034233095,1.0331715861956279,0.050652582198381424,0.5833333333333334
30,0.05755906651417415,0.0563382384677728,1.2208277702331543,0.054401297122240067,0.4166666666666667
31,0.056214065104722974,0.05503703529636065,1.1770292361577352,0.054489269852638245,0.5333333333333333
32,0.05939460868636767,0.057889230797688165,1.5053779244422913,0.05510162189602852,0.6166666666666667
