rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.11696121841669083,-0.08693677186965942,-0.030024446547031403,0.030024446547031403,0.0009014673904555459
0,2,1,-0.1078934296965599,-0.08705615997314453,-0.020837269723415375,0.020837269723415375,0.00043419180952636305
0,3,2,-0.09630817919969559,-0.10862916707992554,0.01232098788022995,0.01232098788022995,0.00015180674234477332
0,4,3,-0.11354289948940277,-0.14033156633377075,0.02678866684436798,0.02678866684436798,0.0007176326712985404
0,5,4,-0.09597717970609665,-0.1450619101524353,0.049084730446338654,0.049084730446338654,0.002409310762989725
1,1,1,-0.14428456127643585,-0.1536937952041626,0.009409233927726746,0.009409233927726746,8.853368310668408e-05
1,2,2,-0.13358750939369202,-0.06793177127838135,-0.06565573811531067,0.06565573811531067,0.004310675947466258
1,3,3,-0.11710543185472488,-0.08974820375442505,-0.027357228100299835,0.027357228100299835,0.0007484179293318349
1,4,4,-0.12149478495121002,-0.07280105352401733,-0.04869373142719269,0.04869373142719269,0.002371079480303573
1,5,5,-0.12364432215690613,-0.0743287205696106,-0.04931560158729553,0.04931560158729553,0.0024320285599168656
2,1,2,-0.11114741116762161,-0.10092532634735107,-0.010222084820270538,0.010222084820270538,0.00010449101807280536
2,2,3,-0.09353484958410263,-0.1338368058204651,0.04030195623636246,0.04030195623636246,0.0016242476764776748
2,3,4,-0.08949173241853714,-0.1427639126777649,0.05327218025922775,0.05327218025922775,0.002837925189571655
2,4,5,-0.10737404972314835,-0.16294896602630615,0.055574916303157806,0.055574916303157806,0.0030885713221029953
2,5,6,-0.11830507218837738,-0.14500147104263306,0.026696398854255676,0.026696398854255676,0.0007126977117855038
3,1,3,-0.19345161318778992,-0.13846182823181152,-0.054989784955978394,0.054989784955978394,0.0030238764495047477
3,2,4,-0.1387074738740921,-0.10875368118286133,-0.029953792691230774,0.029953792691230774,0.0008972296965892301
3,3,5,-0.17577189207077026,-0.09828329086303711,-0.07748860120773315,0.07748860120773315,0.006004483317131104
3,4,6,-0.164376899600029,-0.09987109899520874,-0.06450580060482025,0.06450580060482025,0.004160998311668829
3,5,7,-0.15221840143203735,-0.09324371814727783,-0.05897468328475952,0.05897468328475952,0.003478013268537694
4,1,4,-0.07039935886859894,-0.03810960054397583,-0.03228975832462311,0.03228975832462311,0.0010426284926625673
4,2,5,-0.0483853742480278,0.035237908363342285,-0.08362328261137009,0.08362328261137009,0.006992853394701071
4,3,6,-0.05875939130783081,0.05928158760070801,-0.11804097890853882,0.11804097890853882,0.013933672701686106
4,4,7,-0.07142923772335052,0.06144750118255615,-0.13287673890590668,0.13287673890590668,0.017656227742268493
4,5,8,-0.04873043671250343,0.05448746681213379,-0.10321789979934692,0.10321789979934692,0.010653934838988022
5,1,5,0.046238433569669724,0.05125904083251953,-0.005020607262849808,0.005020607262849808,2.520649728778024e-05
5,2,6,0.03396138176321983,0.06295180320739746,-0.028990421444177628,0.028990421444177628,0.000840444535511034
5,3,7,0.05882813036441803,0.06431031227111816,-0.005482181906700134,0.005482181906700134,3.005431845815032e-05
5,4,8,0.04927525296807289,0.08985495567321777,-0.04057970270514488,0.04057970270514488,0.0016467122716379429
5,5,9,0.018299274146556854,0.08956384658813477,-0.07126457244157791,0.07126457244157791,0.005078639285280906
6,1,6,0.08047626167535782,0.10570251941680908,-0.025226257741451263,0.025226257741451263,0.0006363640796381298
6,2,7,0.08201853185892105,0.10616636276245117,-0.02414783090353012,0.02414783090353012,0.0005831177373454843
6,3,8,0.09178686141967773,0.10894930362701416,-0.017162442207336426,0.017162442207336426,0.0002945494225201628
