rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,-0.1170697882771492,True
0,2,1,-0.12075743079185486,True
0,3,2,-0.10638830810785294,True
0,4,3,-0.10182657837867737,True
0,5,4,-0.07220059633255005,True
1,1,1,-0.14883436262607574,True
1,2,2,-0.12868699431419373,True
1,3,3,-0.07625912874937057,True
1,4,4,-0.043400347232818604,True
1,5,5,-0.08815779536962509,True
2,1,2,-0.10246826708316803,True
2,2,3,-0.10757440328598022,True
2,3,4,-0.10905510932207108,True
2,4,5,-0.0959809198975563,True
2,5,6,-0.138482004404068,True
3,1,3,-0.16655847430229187,True
3,2,4,-0.16277508437633514,True
3,3,5,-0.17610661685466766,True
3,4,6,-0.1568143367767334,True
3,5,7,-0.1687445491552353,True
4,1,4,-0.09906721860170364,True
4,2,5,-0.06926484405994415,True
4,3,6,-0.11043272912502289,True
4,4,7,-0.06324389576911926,True
4,5,8,-0.03381767496466637,True
5,1,5,0.03041810542345047,True
5,2,6,0.0009228251874446869,True
5,3,7,0.011529732495546341,True
5,4,8,-0.016219930723309517,True
5,5,9,0.018215736374258995,True
6,1,6,0.07470524311065674,True
6,2,7,0.03676890581846237,True
6,3,8,0.0449303463101387,True
6,4,9,0.018416251987218857,True
6,5,10,0.04364394024014473,True
7,1,7,0.12773528695106506,True
7,2,8,0.08453603088855743,True
7,3,9,0.08755583316087723,True
7,4,10,0.07709185779094696,True
7,5,11,0.10452726483345032,True
8,1,8,0.16751667857170105,True
8,2,9,0.1338513046503067,True
8,3,10,0.16540373861789703,True
8,4,11,0.1443084329366684,True
8,5,12,0.16872334480285645,True
9,1,9,0.20263409614562988,True
9,2,10,0.18681591749191284,True
9,3,11,0.18850070238113403,True
9,4,12,0.1754298359155655,True
9,5,13,0.19950076937675476,True
10,1,10,0.20820848643779755,True
10,2,11,0.22787292301654816,True
10,3,12,0.20103386044502258,True
10,4,13,0.20539015531539917,True
10,5,14,0.20375379920005798,True
11,1,11,0.16359543800354004,True
11,2,12,0.1924070566892624,True
11,3,13,0.22488507628440857,True
11,4,14,0.20608484745025635,True
11,5,15,0.1565936654806137,True
12,1,12,0.2648583948612213,True
12,2,13,0.28811556100845337,True
12,3,14,0.28517910838127136,True
12,4,15,0.2639758586883545,True
12,5,16,0.25765132904052734,True
13,1,13,0.40633171796798706,True
13,2,14,0.4395187199115753,True
13,3,15,0.41029292345046997,True
13,4,16,0.4367225766181946,True
13,5,17,0.4732447862625122,True
14,1,14,0.28676751255989075,True
14,2,15,0.2749398946762085,True
14,3,16,0.3342917263507843,True
14,4,17,0.3199743330478668,True
14,5,18,0.29237258434295654,True
15,1,15,0.3702917993068695,True
15,2,16,0.44596031308174133,True
15,3,17,0.3901726305484772,True
15,4,18,0.4691663980484009,True
15,5,19,0.5316176414489746,True
16,1,16,0.32555055618286133,True
16,2,17,0.3021632432937622,True
16,3,18,0.3261534571647644,True
16,4,19,0.3266841173171997,True
16,5,20,0.3800628185272217,True
17,1,17,0.19289754331111908,True
17,2,18,0.15221665799617767,True
17,3,19,0.20716407895088196,True
17,4,20,0.15985430777072906,True
17,5,21,0.14302942156791687,True
18,1,18,0.15514865517616272,True
18,2,19,0.1445113718509674,True
18,3,20,0.16148553788661957,True
18,4,21,0.13717873394489288,True
18,5,22,0.1354040801525116,True
19,1,19,0.1372583508491516,True
19,2,20,0.13372699916362762,True
19,3,21,0.11721251904964447,True
19,4,22,0.1197919026017189,True
19,5,23,0.11357849091291428,True
20,1,20,0.09443163871765137,True
20,2,21,0.10145241022109985,True
20,3,22,0.06309113651514053,True
20,4,23,0.07383611053228378,True
20,5,24,0.04741547629237175,True
21,1,21,0.09015636891126633,True
21,2,22,0.10855953395366669,True
21,3,23,0.09444761276245117,True
21,4,24,0.08215884119272232,True
21,5,25,0.11654511839151382,True
22,1,22,0.035352353006601334,True
22,2,23,0.03266751766204834,True
22,3,24,0.0265326090157032,True
22,4,25,0.04513783007860184,True
22,5,26,0.030554596334695816,True
23,1,23,0.06127383932471275,True
23,2,24,0.07551103085279465,True
23,3,25,0.08555981516838074,True
23,4,26,0.07632571458816528,True
23,5,27,0.1044306606054306,True
24,1,24,0.04411529004573822,True
24,2,25,0.07913019508123398,True
24,3,26,0.09579417109489441,True
24,4,27,0.08420281112194061,True
24,5,28,0.11538335680961609,True
25,1,25,0.02688489854335785,True
25,2,26,0.051361314952373505,True
25,3,27,0.05143237113952637,True
25,4,28,0.04478614777326584,True
25,5,29,0.0631248950958252,True
26,1,26,0.025131838396191597,True
26,2,27,0.027472760528326035,True
26,3,28,0.02680898830294609,True
26,4,29,0.040333934128284454,True
26,5,30,0.013166621327400208,True
27,1,27,-0.00602157274261117,True
27,2,28,-0.010943271219730377,True
27,3,29,0.0007475991733372211,True
27,4,30,-0.0006281393580138683,True
27,5,31,0.007937459275126457,True
28,1,28,-0.006520286668092012,True
28,2,29,-0.014308920130133629,True
28,3,30,-0.0052671609446406364,True
28,4,31,-0.0010336246341466904,True
28,5,32,-0.009139424189925194,True
29,1,29,-0.016935864463448524,True
29,2,30,-0.03424227982759476,True
29,3,31,-0.02855878882110119,True
29,4,32,-0.030474184080958366,True
29,5,33,-0.023814989253878593,True
30,1,30,-0.014666566625237465,True
30,2,31,-0.02893088385462761,True
30,3,32,-0.025169678032398224,True
30,4,33,-0.02169637754559517,True
30,5,34,-0.01977933570742607,True
31,1,31,-0.02812551148235798,True
31,2,32,-0.030687864869832993,True
31,3,33,-0.02504577487707138,True
31,4,34,-0.0317632257938385,True
31,5,35,-0.010329660028219223,True
32,1,32,-0.007074748631566763,True
32,2,33,-0.01479572243988514,True
32,3,34,0.010974561795592308,True
32,4,35,0.004930469207465649,True
32,5,36,0.009782198816537857,True
33,1,33,-0.0673823282122612,True
33,2,34,-0.0873936265707016,True
33,3,35,-0.07785125076770782,True
33,4,36,-0.05977718159556389,True
33,5,37,-0.0508718378841877,True
34,1,34,-0.030972648411989212,True
34,2,35,-0.035936396569013596,True
34,3,36,-0.020738231018185616,True
34,4,37,-0.01978076994419098,True
34,5,38,-0.00593913346529007,True
35,1,35,-0.03810175508260727,True
35,2,36,-0.0524136945605278,True
35,3,37,-0.03908128663897514,True
35,4,38,-0.03454619646072388,True
35,5,39,-0.027844209223985672,True
36,1,36,-0.05806441605091095,True
36,2,37,-0.07325839251279831,True
36,3,38,-0.06272562593221664,True
36,4,39,-0.04298223927617073,True
36,5,40,-0.029658310115337372,True
37,1,37,-0.060824014246463776,True
37,2,38,-0.08946362137794495,True
37,3,39,-0.08665770292282104,True
37,4,40,-0.06765032559633255,True
37,5,41,-0.06993602961301804,True
38,1,38,-0.07921671122312546,True
38,2,39,-0.10590629279613495,True
38,3,40,-0.08539818972349167,True
38,4,41,-0.08559500426054001,True
38,5,42,-0.05144789069890976,True
39,1,39,-0.06921511888504028,True
39,2,40,-0.0870097279548645,True
39,3,41,-0.062398482114076614,True
39,4,42,-0.07374825328588486,True
39,5,43,-0.048908233642578125,True
40,1,40,-0.12244422733783722,True
40,2,41,-0.12774035334587097,True
40,3,42,-0.11307494342327118,True
40,4,43,-0.10454133152961731,True
40,5,44,-0.10137952864170074,True
41,1,41,-0.1486283540725708,True
41,2,42,-0.14869120717048645,True
41,3,43,-0.15056565403938293,True
41,4,44,-0.14543014764785767,True
41,5,45,-0.12754905223846436,True
42,1,42,-0.16070646047592163,True
42,2,43,-0.18054088950157166,True
42,3,44,-0.14761137962341309,True
42,4,45,-0.14383739233016968,True
42,5,46,-0.14121310412883759,True
43,1,43,-0.19841675460338593,True
