config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
0fff2a03c25fc329,random,relative_return,train_robust_zscore,return,5,fixed_pretraining_epoch_500,ema,True,0.001,2025-04-01T00:00:00,2025-12-31T00:00:00,125,results/normalization_pilot_train_zscore/random/AAPL/seed_42/last_model_comparison_20260828_085617.csv;results/normalization_pilot_train_zscore/random/AAPL/seed_44/last_model_comparison_20260828_085718.csv;results/normalization_pilot_train_zscore/random/AAPL/seed_46/last_model_comparison_20260828_085817.csv;results/normalization_pilot_train_zscore/random/AAPL/seed_48/last_model_comparison_20260828_085918.csv;results/normalization_pilot_train_zscore/random/AAPL/seed_50/last_model_comparison_20260828_090016.csv;results/normalization_pilot_train_zscore/random/AVGO/seed_42/last_model_comparison_20260828_090116.csv;results/normalization_pilot_train_zscore/random/AVGO/seed_44/last_model_comparison_20260828_090215.csv;results/normalization_pilot_train_zscore/random/AVGO/seed_46/last_model_comparison_20260828_090315.csv;results/normalization_pilot_train_zscore/random/AVGO/seed_48/last_model_comparison_20260828_090414.csv;results/normalization_pilot_train_zscore/random/AVGO/seed_50/last_model_comparison_20260828_090513.csv;results/normalization_pilot_train_zscore/random/NVDA/seed_42/last_model_comparison_20260828_085118.csv;results/normalization_pilot_train_zscore/random/NVDA/seed_44/last_model_comparison_20260828_085218.csv;results/normalization_pilot_train_zscore/random/NVDA/seed_46/last_model_comparison_20260828_085317.csv;results/normalization_pilot_train_zscore/random/NVDA/seed_48/last_model_comparison_20260828_085418.csv;results/normalization_pilot_train_zscore/random/NVDA/seed_50/last_model_comparison_20260828_085517.csv;results/normalization_pilot_train_zscore/random/TSLA/seed_42/last_model_comparison_20260828_090611.csv;results/normalization_pilot_train_zscore/random/TSLA/seed_44/last_model_comparison_20260828_090712.csv;results/normalization_pilot_train_zscore/random/TSLA/seed_46/last_model_comparison_20260828_090812.csv;results/normalization_pilot_train_zscore/random/TSLA/seed_48/last_model_comparison_20260828_090912.csv;results/normalization_pilot_train_zscore/random/TSLA/seed_50/last_model_comparison_20260828_091011.csv;results/normalization_pilot_train_zscore/random/WMT/seed_42/last_model_comparison_20260828_091107.csv;results/normalization_pilot_train_zscore/random/WMT/seed_44/last_model_comparison_20260828_091208.csv;results/normalization_pilot_train_zscore/random/WMT/seed_46/last_model_comparison_20260828_091308.csv;results/normalization_pilot_train_zscore/random/WMT/seed_48/last_model_comparison_20260828_091407.csv;results/normalization_pilot_train_zscore/random/WMT/seed_50/last_model_comparison_20260828_091506.csv
