forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,locked
relative_return,0,1,60,2024-10-02T00:00:00,-0.00023940764367580414,True
relative_return,0,2,61,2024-10-03T00:00:00,-0.00042976438999176025,True
relative_return,0,3,62,2024-10-04T00:00:00,0.011968453414738178,True
relative_return,0,4,63,2024-10-07T00:00:00,0.0019516674801707268,True
relative_return,0,5,64,2024-10-08T00:00:00,0.007572942413389683,True
relative_return,1,1,65,2024-10-09T00:00:00,-0.004995505325496197,True
relative_return,1,2,66,2024-10-10T00:00:00,-0.0035107648000121117,True
relative_return,1,3,67,2024-10-11T00:00:00,0.006518031470477581,True
relative_return,1,4,68,2024-10-14T00:00:00,-7.685832679271698e-05,True
relative_return,1,5,69,2024-10-15T00:00:00,0.004143788479268551,True
relative_return,2,1,70,2024-10-16T00:00:00,-0.003999426029622555,True
relative_return,2,2,71,2024-10-17T00:00:00,-0.003796584438532591,True
relative_return,2,3,72,2024-10-18T00:00:00,0.00460048858076334,True
relative_return,2,4,73,2024-10-21T00:00:00,0.0008647581562399864,True
relative_return,2,5,74,2024-10-22T00:00:00,0.00820340495556593,True
relative_return,3,1,75,2024-10-23T00:00:00,-0.005802730098366737,True
relative_return,3,2,76,2024-10-24T00:00:00,-0.008607044816017151,True
relative_return,3,3,77,2024-10-25T00:00:00,-0.004591801669448614,True
relative_return,3,4,78,2024-10-28T00:00:00,-0.001816625241190195,True
relative_return,3,5,79,2024-10-29T00:00:00,0.004264568444341421,True
relative_return,4,1,80,2024-10-30T00:00:00,-0.0015597464516758919,True
relative_return,4,2,81,2024-10-31T00:00:00,-0.009011834859848022,True
relative_return,4,3,82,2024-11-01T00:00:00,-0.007166353985667229,True
relative_return,4,4,83,2024-11-04T00:00:00,-0.0080091692507267,True
relative_return,4,5,84,2024-11-05T00:00:00,0.004187182057648897,True
relative_return,5,1,85,2024-11-06T00:00:00,-0.005139392800629139,True
relative_return,5,2,86,2024-11-07T00:00:00,-0.012756763026118279,True
relative_return,5,3,87,2024-11-08T00:00:00,-0.008900296874344349,True
relative_return,5,4,88,2024-11-11T00:00:00,-0.012408801354467869,True
relative_return,5,5,89,2024-11-12T00:00:00,0.005533022340387106,True
relative_return,6,1,90,2024-11-13T00:00:00,0.006857304833829403,True
relative_return,6,2,91,2024-11-14T00:00:00,-0.002425265032798052,True
relative_return,6,3,92,2024-11-15T00:00:00,0.009824131615459919,True
relative_return,6,4,93,2024-11-18T00:00:00,0.0033138468861579895,True
relative_return,6,5,94,2024-11-19T00:00:00,0.02147543430328369,True
relative_return,7,1,95,2024-11-20T00:00:00,-0.0002737194299697876,True
relative_return,7,2,96,2024-11-21T00:00:00,-0.001360071823000908,True
relative_return,7,3,97,2024-11-22T00:00:00,0.013190625235438347,True
relative_return,7,4,98,2024-11-25T00:00:00,0.008161863312125206,True
relative_return,7,5,99,2024-11-26T00:00:00,0.016735345125198364,True
relative_return,8,1,100,2024-11-27T00:00:00,-0.0025069694966077805,True
relative_return,8,2,101,2024-11-29T00:00:00,-0.012245421297848225,True
relative_return,8,3,102,2024-12-02T00:00:00,-0.0021156566217541695,True
relative_return,8,4,103,2024-12-03T00:00:00,-0.0069710020907223225,True
relative_return,8,5,104,2024-12-04T00:00:00,-0.005324576515704393,True
relative_return,9,1,105,2024-12-05T00:00:00,0.0022617289796471596,True
relative_return,9,2,106,2024-12-06T00:00:00,-0.004447057377547026,True
relative_return,9,3,107,2024-12-09T00:00:00,0.00017242878675460815,True
relative_return,9,4,108,2024-12-10T00:00:00,-0.003957225475460291,True
relative_return,9,5,109,2024-12-11T00:00:00,-4.8930756747722626e-05,True
relative_return,10,1,110,2024-12-12T00:00:00,0.007626974955201149,True
relative_return,10,2,111,2024-12-13T00:00:00,-0.0014058193191885948,True
relative_return,10,3,112,2024-12-16T00:00:00,0.012399253435432911,True
relative_return,10,4,113,2024-12-17T00:00:00,0.009412998333573341,True
relative_return,10,5,114,2024-12-18T00:00:00,0.010508385486900806,True
relative_return,11,1,115,2024-12-19T00:00:00,-0.0022320812568068504,True
relative_return,11,2,116,2024-12-20T00:00:00,0.0008141165599226952,True
relative_return,11,3,117,2024-12-23T00:00:00,0.009157218970358372,True
relative_return,11,4,118,2024-12-24T00:00:00,0.0017294110730290413,True
relative_return,11,5,119,2024-12-26T00:00:00,0.0024379147216677666,True
