forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,true_value,error,absolute_error,squared_error
relative_return,0,1,30,2025-01-02T00:00:00,-0.004629970528185368,-0.026235878467559814,0.02160590887069702,0.02160590887069702,0.00046681529812886424
relative_return,0,2,31,2025-01-03T00:00:00,-0.0033945422619581223,-0.028192639350891113,0.02479809708893299,0.02479809708893299,0.0006149456192321469
relative_return,0,3,32,2025-01-06T00:00:00,0.00024097971618175507,-0.021643638610839844,0.0218846183270216,0.0218846183270216,0.00047893651931940964
relative_return,0,4,33,2025-01-07T00:00:00,0.004157252609729767,-0.032784879207611084,0.03694213181734085,0.03694213181734085,0.0013647211032097872
relative_return,0,5,34,2025-01-08T00:00:00,0.009721753187477589,-0.030828237533569336,0.04054998978972435,0.04054998978972435,0.001644301671946749
relative_return,1,1,35,2025-01-10T00:00:00,0.0002086823806166649,-0.024103820323944092,0.02431250363588333,0.02431250363588333,0.0005910978330448402
relative_return,1,2,36,2025-01-13T00:00:00,-0.007738468237221241,-0.034198641777038574,0.026460174471139908,0.026460174471139908,0.0007001408330431641
relative_return,1,3,37,2025-01-14T00:00:00,-0.00470513291656971,-0.03881335258483887,0.03410822153091431,0.03410822153091431,0.0011633707760019263
relative_return,1,4,38,2025-01-15T00:00:00,0.0026659644208848476,-0.0199010968208313,0.022567061707377434,0.022567061707377434,0.0005092722741045809
relative_return,1,5,39,2025-01-16T00:00:00,0.0072480784729123116,-0.05949735641479492,0.06674543768167496,0.06674543768167496,0.004454953451318355
relative_return,2,1,40,2025-01-17T00:00:00,0.006044059060513973,0.007535219192504883,-0.0014911601319909096,0.0014911601319909096,2.223558539239147e-06
relative_return,2,2,41,2025-01-21T00:00:00,0.006314069032669067,-0.024621009826660156,0.030935078859329224,0.030935078859329224,0.0009569791040329179
relative_return,2,3,42,2025-01-22T00:00:00,0.004787081852555275,-0.019407689571380615,0.02419477142393589,0.02419477142393589,0.0005853869642565047
relative_return,2,4,43,2025-01-23T00:00:00,-0.0026879720389842987,-0.020152390003204346,0.017464417964220047,0.017464417964220047,0.0003050058948289719
relative_return,2,5,44,2025-01-24T00:00:00,-0.0074185458943247795,-0.024007678031921387,0.016589131206274033,0.016589131206274033,0.00027519927417897494
relative_return,3,1,45,2025-01-27T00:00:00,0.005837944336235523,0.031780242919921875,-0.025942299515008926,0.025942299515008926,0.0006730029041264324
relative_return,3,2,46,2025-01-28T00:00:00,0.011539116501808167,0.06948554515838623,-0.057946428656578064,0.057946428656578064,0.0033577885940518915
relative_return,3,3,47,2025-01-29T00:00:00,0.007511243224143982,0.07442319393157959,-0.06691195070743561,0.06691195070743561,0.0044772091474742925
relative_return,3,4,48,2025-01-30T00:00:00,0.009787793271243572,0.06647813320159912,-0.056690338999032974,0.056690338999032974,0.003213794535825279
relative_return,3,5,49,2025-01-31T00:00:00,-0.007400460075587034,0.05934107303619385,-0.06674153357744217,0.06674153357744217,0.0044544323042688405
relative_return,4,1,50,2025-02-03T00:00:00,0.010529547929763794,-0.033855974674224854,0.04438552260398865,0.04438552260398865,0.001970074616829187
relative_return,4,2,51,2025-02-04T00:00:00,0.005334919318556786,-0.013559281826019287,0.018894201144576073,0.018894201144576073,0.0003569908368916998
relative_return,4,3,52,2025-02-05T00:00:00,0.011074375361204147,-0.014957606792449951,0.0260319821536541,0.0260319821536541,0.0006776640948481655
relative_return,4,4,53,2025-02-06T00:00:00,0.016482824459671974,-0.01177966594696045,0.028262490406632423,0.028262490406632423,0.0007987683639849898
relative_return,4,5,54,2025-02-07T00:00:00,-0.003774937242269516,-0.03546607494354248,0.031691137701272964,0.031691137701272964,0.0010043282088010447
relative_return,5,1,55,2025-02-10T00:00:00,0.009888937696814537,8.785724639892578e-05,0.009801080450415611,0.009801080450415611,9.606117799551908e-05
relative_return,5,2,56,2025-02-11T00:00:00,0.011312012560665607,0.021921515464782715,-0.010609502904117107,0.010609502904117107,0.00011256155187246934
relative_return,5,3,57,2025-02-12T00:00:00,0.01805027574300766,0.040592193603515625,-0.022541917860507965,0.022541917860507965,0.000508138060829888
relative_return,5,4,58,2025-02-13T00:00:00,0.03149035945534706,0.06106400489807129,-0.029573645442724228,0.029573645442724228,0.0008746005047719635
relative_return,5,5,59,2025-02-14T00:00:00,0.008006642572581768,0.07455086708068848,-0.06654422730207443,0.06654422730207443,0.004428134187230148
relative_return,6,1,60,2025-02-18T00:00:00,-0.0009531686082482338,-0.0005314946174621582,-0.0004216739907860756,0.0004216739907860756,1.7780895450545536e-07
relative_return,6,2,61,2025-02-19T00:00:00,0.013198236003518105,0.0011037588119506836,0.012094477191567421,0.012094477191567421,0.00014627637853734457
relative_return,6,3,62,2025-02-20T00:00:00,0.016327621415257454,0.0050286054611206055,0.011299015954136848,0.011299015954136848,0.00012766776153183904
relative_return,6,4,63,2025-02-21T00:00:00,0.023406704887747765,0.003883838653564453,0.01952286623418331,0.01952286623418331,0.0003811423059978149
relative_return,6,5,64,2025-02-24T00:00:00,0.011974095366895199,0.010220766067504883,0.001753329299390316,0.001753329299390316,3.0741636321005364e-06
relative_return,7,1,65,2025-02-25T00:00:00,0.011309139430522919,-0.0002428889274597168,0.011552028357982635,0.011552028357982635,0.00013344935918363499
relative_return,7,2,66,2025-02-26T00:00:00,0.005351118743419647,-0.027276456356048584,0.03262757509946823,0.03262757509946823,0.0010645586568714394
relative_return,7,3,67,2025-02-27T00:00:00,0.023115068674087524,-0.039660096168518066,0.06277516484260559,0.06277516484260559,0.003940721321016305
relative_return,7,4,68,2025-02-28T00:00:00,0.03057144023478031,-0.021286964416503906,0.05185840278863907,0.05185840278863907,0.0026892939397887283
relative_return,7,5,69,2025-03-03T00:00:00,0.027490589767694473,-0.03670579195022583,0.06419637799263,0.06419637799263,0.00412117494737263
relative_return,8,1,70,2025-03-04T00:00:00,0.006062633823603392,-0.008822441101074219,0.014885075390338898,0.014885075390338898,0.0002215654693760727
relative_return,8,2,71,2025-03-05T00:00:00,0.008925292640924454,-0.009620606899261475,0.01854589954018593,0.01854589954018593,0.00034395038975466863
relative_return,8,3,72,2025-03-06T00:00:00,0.018546782433986664,-0.011343121528625488,0.029889903962612152,0.029889903962612152,0.0008934063588941776
relative_return,8,4,73,2025-03-07T00:00:00,0.01554781012237072,0.004369258880615234,0.011178551241755486,0.011178551241755486,0.0001249600078645531
relative_return,8,5,74,2025-03-10T00:00:00,0.016906101256608963,-0.04432213306427002,0.06122823432087898,0.06122823432087898,0.003748896678052463
relative_return,9,1,75,2025-03-11T00:00:00,0.0023085949942469597,-0.029189348220825195,0.03149794414639473,0.03149794414639473,0.000992120485449402
