config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
056582a14ce8a27e,random,relative_return,window_return,raw,5,best_pretraining_validation,ema,True,0.001,2025-01-01,2026-01-01,75,results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/AAPL/seed_42/last_model_comparison_20260902_233525.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/AAPL/seed_44/last_model_comparison_20260902_233950.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/AAPL/seed_46/last_model_comparison_20260902_233951.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/AVGO/seed_42/last_model_comparison_20260902_234414.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/AVGO/seed_44/last_model_comparison_20260902_234416.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/AVGO/seed_46/last_model_comparison_20260902_234841.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/NVDA/seed_42/last_model_comparison_20260902_233059.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/NVDA/seed_44/last_model_comparison_20260902_233100.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/NVDA/seed_46/last_model_comparison_20260902_233525.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/TSLA/seed_42/last_model_comparison_20260902_234844.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/TSLA/seed_44/last_model_comparison_20260902_235309.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/TSLA/seed_46/last_model_comparison_20260902_235310.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/WMT/seed_42/last_model_comparison_20260902_235735.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/WMT/seed_44/last_model_comparison_20260902_235737.csv;results/04_shared_joint_loss_jepa_1_5_mae_0_5/random/WMT/seed_46/last_model_comparison_20260903_000136.csv
