model,forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,true_value,error,absolute_error,squared_error
mean_context,relative_return,3,1,75,2024-10-23T00:00:00,0.0013709068298339844,-0.02162301540374756,0.022993922233581543,0.022993922233581543,0.0005287204596839956
mean_context,relative_return,3,2,76,2024-10-24T00:00:00,0.002743693068623543,-0.022428512573242188,0.02517220564186573,0.02517220564186573,0.0006336399368763769
mean_context,relative_return,3,3,77,2024-10-25T00:00:00,0.004118361044675112,-0.018867135047912598,0.022985495626926422,0.022985495626926422,0.0005283330092154537
mean_context,relative_return,3,4,78,2024-10-28T00:00:00,0.0054949140176177025,-0.010429918766021729,0.015924833714962006,0.015924833714962006,0.0002536003288491906
mean_context,relative_return,3,5,79,2024-10-29T00:00:00,0.006873353850096464,-0.009285151958465576,0.016158506274223328,0.016158506274223328,0.00026109732501411465
mean_context,relative_return,4,1,80,2024-10-30T00:00:00,0.00211257953196764,-0.0152779221534729,0.017390500754117966,0.017390500754117966,0.00030242951647897753
mean_context,relative_return,4,2,81,2024-10-31T00:00:00,0.004229621961712837,-0.03320920467376709,0.03743882477283478,0.03743882477283478,0.001401665600371027
mean_context,relative_return,4,3,82,2024-11-01T00:00:00,0.006351137068122625,-0.04604780673980713,0.05239894241094589,0.05239894241094589,0.002745649165785624
mean_context,relative_return,4,4,83,2024-11-04T00:00:00,0.008477133698761463,-0.04989945888519287,0.05837659165263176,0.05837659165263176,0.003407826452978116
mean_context,relative_return,4,5,84,2024-11-05T00:00:00,0.010607621632516384,-0.04373687505722046,0.05434449762105942,0.05434449762105942,0.0029533244216853327
mean_context,relative_return,5,1,85,2024-11-06T00:00:00,0.00024233579460997134,-0.00326693058013916,0.0035092663019895554,0.0035092663019895554,1.2314949978279449e-05
mean_context,relative_return,5,2,86,2024-11-07T00:00:00,0.0004847303207498044,0.018035292625427246,-0.01755056157708168,0.01755056157708168,0.0003080222116709358
mean_context,relative_return,5,3,87,2024-11-08T00:00:00,0.0007271835347637534,0.015708208084106445,-0.014981024898588657,0.014981024898588657,0.0002244311070121333
mean_context,relative_return,5,4,88,2024-11-11T00:00:00,0.0009696955676190555,0.0034906864166259766,-0.00252099079079926,0.00252099079079926,6.355394567294679e-06
mean_context,relative_return,5,5,89,2024-11-12T00:00:00,0.0012122663902118802,0.0034906864166259766,-0.002278420142829418,0.002278420142829418,5.191198347250826e-06
mean_context,relative_return,6,1,90,2024-11-13T00:00:00,-9.205267269862816e-05,0.0039691925048828125,-0.004061245359480381,0.004061245359480381,1.649371386990093e-05
mean_context,relative_return,6,2,91,2024-11-14T00:00:00,-0.0001840968761825934,0.017794251441955566,-0.017978347837924957,0.017978347837924957,0.000323220990981421
mean_context,relative_return,6,3,92,2024-11-15T00:00:00,-0.00027613260317593813,0.0034339427947998047,-0.003710075281560421,0.003710075281560421,1.3764658594845637e-05
mean_context,relative_return,6,4,93,2024-11-18T00:00:00,-0.0003681598464027047,0.01690232753753662,-0.017270486801862717,0.017270486801862717,0.0002982697143733143
mean_context,relative_return,6,5,94,2024-11-19T00:00:00,-0.00046017864951863885,0.01806187629699707,-0.018522055819630623,0.018522055819630623,0.0003430665517855126
mean_context,relative_return,7,1,95,2024-11-20T00:00:00,0.00010133213072549552,0.0031540393829345703,-0.0030527072958648205,0.0030527072958648205,9.319021834226305e-06
mean_context,relative_return,7,2,96,2024-11-21T00:00:00,0.00020267452055122703,0.0010513067245483398,-0.0008486321894451976,0.0008486321894451976,7.201765929625497e-07
mean_context,relative_return,7,3,97,2024-11-22T00:00:00,0.000304027198581025,0.006965160369873047,-0.006661133375018835,0.006661133375018835,4.4370697839789816e-05
mean_context,relative_return,7,4,98,2024-11-25T00:00:00,0.000405390135711059,0.020106911659240723,-0.0197015218436718,0.0197015218436718,0.00038814996295667703
mean_context,relative_return,7,5,99,2024-11-26T00:00:00,0.0005067633464932442,0.029700398445129395,-0.029193636029958725,0.029193636029958725,0.0008522683846497042
mean_context,relative_return,8,1,100,2024-11-27T00:00:00,0.0011329582193866372,-0.0005530714988708496,0.0016860297182574868,0.0016860297182574868,2.8426962108474204e-06
mean_context,relative_return,8,2,101,2024-11-29T00:00:00,0.002267200034111738,0.009657144546508789,-0.007389944512397051,0.007389944512397051,5.4611279896307286e-05
mean_context,relative_return,8,3,102,2024-12-02T00:00:00,0.0034027269575744867,0.0192716121673584,-0.015868885442614555,0.015868885442614555,0.00025182152519082415
mean_context,relative_return,8,4,103,2024-12-03T00:00:00,0.0045395405031740665,0.03228962421417236,-0.027750084176659584,0.027750084176659584,0.0007700671718116926
mean_context,relative_return,8,5,104,2024-12-04T00:00:00,0.005677641835063696,0.03382110595703125,-0.028143463656306267,0.028143463656306267,0.0007920545465738317
mean_context,relative_return,9,1,105,2024-12-05T00:00:00,0.0015593435382470489,0.00012350082397460938,0.0014358427142724395,0.0014358427142724395,2.0616443001292463e-06
mean_context,relative_return,9,2,106,2024-12-06T00:00:00,0.0031211187597364187,-0.0006995797157287598,0.0038206984754651785,0.0038206984754651785,1.4597736840421939e-05
mean_context,relative_return,9,3,107,2024-12-09T00:00:00,0.004685329273343086,0.015390276908874512,-0.010704947635531425,0.010704947635531425,0.00011459590387946986
mean_context,relative_return,9,4,108,2024-12-10T00:00:00,0.006251978687942028,0.01958775520324707,-0.013335776515305042,0.013335776515305042,0.0001778429352661615
mean_context,relative_return,9,5,109,2024-12-11T00:00:00,0.007821070961654186,0.0143204927444458,-0.0064994217827916145,0.0064994217827916145,4.224248351062613e-05
mean_context,relative_return,10,1,110,2024-12-12T00:00:00,0.0019440919859334826,0.005963683128356934,-0.004019591026008129,0.004019591026008129,1.6157112016365084e-05
mean_context,relative_return,10,2,111,2024-12-13T00:00:00,0.0038919635117053986,0.006653428077697754,-0.0027614645659923553,0.0027614645659923553,7.6256865492313475e-06
mean_context,relative_return,10,3,112,2024-12-16T00:00:00,0.005843621678650379,0.018459081649780273,-0.012615459971129894,0.012615459971129894,0.00015914983028318067
mean_context,relative_return,10,4,113,2024-12-17T00:00:00,0.007799074519425631,0.028358101844787598,-0.020559027791023254,0.020559027791023254,0.0004226736237120665
mean_context,relative_return,10,5,114,2024-12-18T00:00:00,0.009758329018950462,0.0063288211822509766,0.0034295078366994858,0.0034295078366994858,1.1761524001983187e-05
mean_context,relative_return,11,1,115,2024-12-19T00:00:00,0.0016142923850566149,0.007014632225036621,-0.00540034007281065,0.00540034007281065,2.9163672902004535e-05
mean_context,relative_return,11,2,116,2024-12-20T00:00:00,0.0032311908435076475,0.025962471961975098,-0.02273128181695938,0.02273128181695938,0.0005167111730420282
mean_context,relative_return,11,3,117,2024-12-23T00:00:00,0.004850699100643396,0.029107093811035156,-0.024256395176053047,0.024256395176053047,0.0005883727069368495
mean_context,relative_return,11,4,118,2024-12-24T00:00:00,0.006472822278738022,0.04091918468475342,-0.034446362406015396,0.034446362406015396,0.0011865518830065508
mean_context,relative_return,11,5,119,2024-12-26T00:00:00,0.008097563870251179,0.04422485828399658,-0.03612729534506798,0.03612729534506798,0.0013051814689497704
drift,relative_return,0,1,60,2024-10-02T00:00:00,-0.00018506802734918892,0.0025197267532348633,-0.0027047947514802217,0.0027047947514802217,7.3159146476349545e-06
drift,relative_return,0,2,61,2024-10-03T00:00:00,-0.00037013605469837785,-0.00238722562789917,0.002017089631408453,0.002017089631408453,4.068650581135489e-06
drift,relative_return,0,3,62,2024-10-04T00:00:00,-0.0005552041111513972,0.002608180046081543,-0.003163384273648262,0.003163384273648262,1.0007000062765142e-05
drift,relative_return,0,4,63,2024-10-07T00:00:00,-0.0007402721093967557,-0.019981443881988525,0.019241170957684517,0.019241170957684517,0.0003702226598228421
drift,relative_return,0,5,64,2024-10-08T00:00:00,-0.0009253401658497751,-0.0019450783729553223,0.0010197381488978863,0.0010197381488978863,1.0398658923176877e-06
drift,relative_return,1,1,65,2024-10-09T00:00:00,-0.0006794079672545195,0.016698360443115234,-0.017377767711877823,0.017377767711877823,0.0003019868106479834
drift,relative_return,1,2,66,2024-10-10T00:00:00,-0.001358815934509039,0.01448369026184082,-0.015842506662011147,0.015842506662011147,0.00025098501733586756
drift,relative_return,1,3,67,2024-10-11T00:00:00,-0.0020382239017635584,0.00788414478302002,-0.009922368451952934,0.009922368451952934,9.845339569631087e-05
drift,relative_return,1,4,68,2024-10-14T00:00:00,-0.002717631869018078,0.024493932723999023,-0.027211565524339676,0.027211565524339676,0.0007404692982854316
drift,relative_return,1,5,69,2024-10-15T00:00:00,-0.0033970398362725973,0.035788655281066895,-0.039185695350170135,0.039185695350170135,0.0015355187200763454
drift,relative_return,2,1,70,2024-10-16T00:00:00,0.000640713085886091,-0.008851885795593262,0.009492598474025726,0.009492598474025726,9.010942578907555e-05
drift,relative_return,2,2,71,2024-10-17T00:00:00,0.001281426171772182,-0.007269680500030518,0.008551106788218021,0.008551106788218021,7.312142730350833e-05
drift,relative_return,2,3,72,2024-10-18T00:00:00,0.001922139199450612,0.004917621612548828,-0.002995482413098216,0.002995482413098216,8.972914887180712e-06
