config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
5a32e175bb1ef864,random,relative_return,window_return,raw,5,best_pretraining_validation,ema,True,0.001,2024-07-09T00:00:00,2024-12-26T00:00:00,75,results/03_shared_context_12_patches/random/AAPL/seed_42/last_model_comparison_20260905_112727.csv;results/03_shared_context_12_patches/random/AAPL/seed_44/last_model_comparison_20260905_112828.csv;results/03_shared_context_12_patches/random/AAPL/seed_46/last_model_comparison_20260905_112830.csv;results/03_shared_context_12_patches/random/AVGO/seed_42/last_model_comparison_20260905_112928.csv;results/03_shared_context_12_patches/random/AVGO/seed_44/last_model_comparison_20260905_112930.csv;results/03_shared_context_12_patches/random/AVGO/seed_46/last_model_comparison_20260905_113032.csv;results/03_shared_context_12_patches/random/NVDA/seed_42/last_model_comparison_20260905_112625.csv;results/03_shared_context_12_patches/random/NVDA/seed_44/last_model_comparison_20260905_112627.csv;results/03_shared_context_12_patches/random/NVDA/seed_46/last_model_comparison_20260905_112726.csv;results/03_shared_context_12_patches/random/TSLA/seed_42/last_model_comparison_20260905_113035.csv;results/03_shared_context_12_patches/random/TSLA/seed_44/last_model_comparison_20260905_113140.csv;results/03_shared_context_12_patches/random/TSLA/seed_46/last_model_comparison_20260905_113142.csv;results/03_shared_context_12_patches/random/WMT/seed_42/last_model_comparison_20260905_113247.csv;results/03_shared_context_12_patches/random/WMT/seed_44/last_model_comparison_20260905_113249.csv;results/03_shared_context_12_patches/random/WMT/seed_46/last_model_comparison_20260905_113342.csv
